,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,1200,1,13,cry and apologize,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : cry and apologize",0.16580626,17.897,4.490267,3.5832086,-1.9793856,14.503342,14.985119,11.109665,11.038836,-1.2120538,"[0.16580626368522644, 17.89699935913086, 4.490266799926758, 3.5832085609436035, -1.9793856143951416, 14.503341674804688, 14.985118865966797, 11.109664916992188, 11.038835525512695, -1.2120537757873535]",-10.80527,30.177423,-1,"[-0.11509717 17.496649    4.296907    3.5054898  -2.051075   14.539582
 14.670928   11.023031   11.035988   -0.9581765 ]",,cry and apologize
1,1201,2,13,"I would call the taxi company I used to see if the taxi driver has it, and offer them a tip to bring it to me and for keeping it safe.",decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : call the taxi company used to see if the taxi driver has , and offer a tip to bring to and for keeping safe .",2.1913805,19.892778,3.940074,1.960833,-3.5771163,13.783907,16.048689,10.61855,10.981643,-0.3429891,"[2.191380500793457, 19.892778396606445, 3.9400739669799805, 1.960832953453064, -3.5771162509918213, 13.783906936645508, 16.048688888549805, 10.618550300598145, 10.981642723083496, -0.34298908710479736]",-14.635671,32.98617,9,"[ 2.0048952  19.685629    3.982661    2.072123   -3.4292512  13.76166
 15.916751   10.668544   10.956169   -0.36292136]",,"I would call the taxi company I used to see if the taxi driver has it, and offer them a tip to bring it to me and for keeping it safe."
2,1202,3,13,"Take my ring off and whisper ""roll with it""",decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : Take ring off and whisper `` roll with ''",1.426886,19.425438,4.2934346,2.5783567,-3.0320685,13.84229,15.707064,10.808171,10.847398,-0.5858373,"[1.426885962486267, 19.425437927246094, 4.2934346199035645, 2.5783567428588867, -3.0320684909820557, 13.842289924621582, 15.707063674926758, 10.808171272277832, 10.847397804260254, -0.5858373045921326]",-13.0329485,32.24627,-1,"[ 1.6326164 19.315739   4.3675604  2.7419367 -3.0207584 13.900983
 15.893481  10.84447   11.113956  -0.7608593]",,cry and apologize
3,1203,4,13,tell the the truth,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : tell the the truth",0.22179455,17.326384,3.3335676,1.9046499,-2.5953896,14.089812,14.257942,11.02145,9.902603,0.5011726,"[0.22179454565048218, 17.326383590698242, 3.3335676193237305, 1.9046498537063599, -2.5953896045684814, 14.089812278747559, 14.257942199707031, 11.02145004272461, 9.902603149414062, 0.5011726021766663]",-13.623911,28.154785,0,"[ 0.29187334 17.406717    3.3925266   1.915471   -2.6295826  14.079036
 14.345488   11.016542    9.93408     0.48382795]",,tell the the truth
4,1204,5,13,Call the taxi service.,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : Call the taxi service .",2.033183,19.809504,3.9071577,1.9606402,-3.469981,13.719505,15.924149,10.600158,10.9738,-0.30848384,"[2.0331830978393555, 19.80950355529785, 3.9071576595306396, 1.9606401920318604, -3.4699809551239014, 13.719505310058594, 15.924148559570312, 10.600157737731934, 10.973799705505371, -0.3084838390350342]",-14.566712,32.825527,9,"[ 2.0048952  19.685629    3.982661    2.072123   -3.4292512  13.76166
 15.916751   10.668544   10.956169   -0.36292136]",,"I would call the taxi company I used to see if the taxi driver has it, and offer them a tip to bring it to me and for keeping it safe."
5,1205,6,13,I would whisper to my sister what the situation was and call the taxi company.,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : whisper to sister what the situation was and call the taxi company .",1.7148867,19.482664,3.873617,1.9330024,-3.26123,13.76321,15.710647,10.725881,10.712199,-0.2632135,"[1.7148866653442383, 19.482664108276367, 3.873616933822632, 1.9330023527145386, -3.261229991912842, 13.76321029663086, 15.710646629333496, 10.72588062286377, 10.712199211120605, -0.26321348547935486]",-14.413095,32.28858,-1,"[ 2.0048952  19.685629    3.982661    2.072123   -3.4292512  13.76166
 15.916751   10.668544   10.956169   -0.36292136]",,cry and apologize
6,1206,7,13,Try to call the Taxi driver and see if anyone else at the service has a ring I can borrow in the meantime. ,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : Try to call the Taxi driver and see if anyone else at the service has a ring can borrow in the meantime .",2.319727,19.852238,4.0791216,2.058432,-3.644969,13.880728,16.115429,10.6759,10.960644,-0.32765886,"[2.3197269439697266, 19.852237701416016, 4.0791215896606445, 2.058432102203369, -3.6449689865112305, 13.880727767944336, 16.115428924560547, 10.67590045928955, 10.960643768310547, -0.32765886187553406]",-14.506849,33.240635,-1,"[ 2.0048952  19.685629    3.982661    2.072123   -3.4292512  13.76166
 15.916751   10.668544   10.956169   -0.36292136]",,cry and apologize
7,1207,8,13,I would try to find something in my pockets that resembled a ring,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : try to find something in pockets that resembled a ring",2.1556404,19.40685,4.290802,2.6203992,-3.399571,13.900212,16.093718,10.749811,11.360441,-0.70443505,"[2.1556403636932373, 19.406850814819336, 4.290802001953125, 2.620399236679077, -3.399570941925049, 13.900212287902832, 16.093717575073242, 10.749811172485352, 11.360441207885742, -0.7044350504875183]",-13.6173115,33.50577,-1,"[ 2.0783746  19.573761    4.1291914   2.4287007  -3.2510633  13.821471
 16.161907   10.732887   11.321169   -0.81601566]",,cry and apologize
8,1208,9,13,I would excuse myself to call the taxi service and let whoever is running the wedding know that the ring is not here.,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : excuse to call the taxi service and let whoever is running the wedding know that the ring is not here .",2.0495281,19.766441,4.0578203,2.0570023,-3.4502566,13.851605,15.955506,10.700053,10.846786,-0.33043867,"[2.049528121948242, 19.766441345214844, 4.0578203201293945, 2.057002305984497, -3.450256586074829, 13.851605415344238, 15.955506324768066, 10.700053215026855, 10.846785545349121, -0.33043867349624634]",-14.415807,32.7784,-1,"[ 2.0048952  19.685629    3.982661    2.072123   -3.4292512  13.76166
 15.916751   10.668544   10.956169   -0.36292136]",,cry and apologize
9,1209,10,13,Tell my sister immediately and ask if we could use someone's ring in an emergency so that people would not even notice. ,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : Tell sister immediately and ask if use someone 's ring in an emergency so that people not even notice .",0.76292765,17.721315,3.0461185,1.2806095,-2.8560655,13.941144,14.517605,10.943862,9.94969,0.6212856,"[0.7629276514053345, 17.721315383911133, 3.0461184978485107, 1.2806094884872437, -2.856065511703491, 13.941143989562988, 14.51760482788086, 10.943861961364746, 9.949689865112305, 0.621285617351532]",-14.314196,28.938541,-1,"[ 0.7486775  17.681717    3.1763563   1.2458504  -2.7610495  13.998132
 14.506953   11.036983    9.746406    0.69358915]",,cry and apologize
