,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,1700,0,18,Help him or get help,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Help or get help,3,"[ 15.882143   16.597477    7.467616    2.950319    6.0435038  -5.303878
   5.2880106   1.6835943   4.4092155 -11.114501 ]",16.623901,16.71631,7.2154098,2.8570597,5.749209,-5.0526357,5.374462,1.834038,4.364499,-11.485344,"[16.6239013671875, 16.716310501098633, 7.215409755706787, 2.8570597171783447, 5.749208927154541, -5.052635669708252, 5.374462127685547, 1.8340380191802979, 4.364499092102051, -11.485343933105469]",0.9777502044384798,11.528669,-22.359636,backtrack to the nearest town for help
1,1701,1,18,"I would stop and help my competitor up, so they can at least get medical attention.",decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,"is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : stop and help competitor up , so can at least get medical attention .",4,"[ 15.010826   17.188316    6.8596954   2.4620008   6.869213   -5.7009974
   5.5121098   1.5310314   4.7361937 -10.7053385]",15.247166,17.906252,6.65296,2.52958,6.81799,-5.0204535,5.6809673,1.3687608,4.5389333,-10.347344,"[15.24716567993164, 17.906251907348633, 6.652959823608398, 2.5295801162719727, 6.817989826202393, -5.020453453063965, 5.680967330932617, 1.3687608242034912, 4.538933277130127, -10.347344398498535]",1.1429235697081264,9.894454,-25.905518,"try to get the competitor conscious quickly , get a blanket and take off"
2,1702,2,18,Stop and help the competitor to make sure they are alright.,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Stop and help the competitor to make sure are alright .,4,"[ 15.010826   17.188316    6.8596954   2.4620008   6.869213   -5.7009974
   5.5121098   1.5310314   4.7361937 -10.7053385]",14.740595,16.851229,7.035617,2.5379205,6.9848423,-5.8724327,5.5189037,1.4139758,4.914618,-10.374137,"[14.740594863891602, 16.851228713989258, 7.035616874694824, 2.5379204750061035, 6.984842300415039, -5.872432708740234, 5.518903732299805, 1.4139758348464966, 4.914618015289307, -10.374136924743652]",0.6491557674235572,9.088773,-23.90949,"try to get the competitor conscious quickly , get a blanket and take off"
3,1703,3,18,call them out,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : call out,3,"[ 15.882143   16.597477    7.467616    2.950319    6.0435038  -5.303878
   5.2880106   1.6835943   4.4092155 -11.114501 ]",15.241494,16.36591,7.7056127,2.9573414,6.366219,-5.774927,5.0807962,1.5532857,4.3986588,-10.938841,"[15.241494178771973, 16.365909576416016, 7.705612659454346, 2.957341432571411, 6.3662190437316895, -5.774927139282227, 5.080796241760254, 1.5532857179641724, 4.398658752441406, -10.938840866088867]",0.9683309017265294,9.530702,-22.34254,backtrack to the nearest town for help
4,1704,4,18,Stop and help.,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Stop and help .,4,"[ 15.010826   17.188316    6.8596954   2.4620008   6.869213   -5.7009974
   5.5121098   1.5310314   4.7361937 -10.7053385]",14.965201,16.36126,7.418133,2.5964766,6.7129607,-6.0974574,5.2236333,1.5880092,4.6360908,-10.921175,"[14.965201377868652, 16.36125946044922, 7.418132781982422, 2.5964765548706055, 6.712960720062256, -6.097457408905029, 5.223633289337158, 1.588009238243103, 4.6360907554626465, -10.921175003051758]",1.1578891240804592,8.858286,-22.684757,"try to get the competitor conscious quickly , get a blanket and take off"
5,1705,5,18,I would pick him up and bring him back and then go back for the dogs,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : pick up and bring back and then go back for the dogs,0,"[ 14.781617   15.27758     8.056728    3.0047832   6.11148    -5.6437283
   5.7250037   1.8628689   5.211269  -10.609744 ]",14.722937,15.760963,7.7606783,2.7578351,6.536723,-6.003861,5.5579333,1.7002127,4.9528856,-10.654398,"[14.722936630249023, 15.760963439941406, 7.760678291320801, 2.7578351497650146, 6.5367231369018555, -6.003860950469971, 5.557933330535889, 1.7002127170562744, 4.952885627746582, -10.654397964477539]",0.9051984219156715,9.008082,-20.917036,Put on sled and continue the race
6,1706,6,18,Call the police and an ambulance.,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Call the police and an ambulance .,6,"[ 16.544373   18.416817    7.9969087   3.126845    6.4037156  -3.935784
   5.2377944   1.4134623   2.8968248 -10.706382 ]",16.331282,18.175177,7.783516,3.2057333,6.083783,-4.011373,5.254992,1.3127141,3.5351224,-10.497201,"[16.331281661987305, 18.1751766204834, 7.783515930175781, 3.205733299255371, 6.083783149719238, -4.011373043060303, 5.2549920082092285, 1.3127140998840332, 3.5351223945617676, -10.497200965881348]",0.8516186466146483,11.611235,-26.511934,stop and help and call to get other people to help
7,1707,7,18,try and help them,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : try and help,3,"[ 15.882143   16.597477    7.467616    2.950319    6.0435038  -5.303878
   5.2880106   1.6835943   4.4092155 -11.114501 ]",15.783306,16.589916,7.3889747,2.7230399,6.1707964,-5.578037,5.1160026,1.8303401,4.51073,-11.339065,"[15.783306121826172, 16.589916229248047, 7.388974666595459, 2.7230398654937744, 6.1707963943481445, -5.578036785125732, 5.116002559661865, 1.8303401470184326, 4.510729789733887, -11.339064598083496]",0.5204688373627578,10.477039,-22.242245,backtrack to the nearest town for help
8,1708,8,18,"I would tie him to his sled, tie the sled to mine, and tow him and his dogs.",decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,"is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : tie to sled , tie the sled to mine , and tow and dogs .",0,"[ 14.781617   15.27758     8.056728    3.0047832   6.11148    -5.6437283
   5.7250037   1.8628689   5.211269  -10.609744 ]",14.603811,14.682394,8.202385,2.9901905,6.0461645,-5.7636576,6.0294766,1.9773884,5.488744,-10.537221,"[14.603811264038086, 14.682394027709961, 8.202384948730469, 2.9901905059814453, 6.046164512634277, -5.763657569885254, 6.029476642608643, 1.9773883819580078, 5.488743782043457, -10.53722095489502]",0.7835878664378647,9.008923,-19.191751,Put on sled and continue the race
9,1709,9,18,I would help them. The life of others is more important than winning the race.,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : help . The life of others is more important than winning the race .,4,"[ 15.010826   17.188316    6.8596954   2.4620008   6.869213   -5.7009974
   5.5121098   1.5310314   4.7361937 -10.7053385]",14.896706,16.18352,7.4994245,2.8196592,6.5510693,-5.9808044,5.264661,1.5174166,4.8256745,-10.718392,"[14.896705627441406, 16.18351936340332, 7.499424457550049, 2.8196592330932617, 6.551069259643555, -5.980804443359375, 5.264660835266113, 1.5174165964126587, 4.825674533843994, -10.718392372131348]",1.3449588393422145,9.170842,-22.059223,"try to get the competitor conscious quickly , get a blanket and take off"
