,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,1200,0,13,cry and apologize,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : cry and apologize",5,"[ 5.1599164 13.856227   9.130046  -8.688975   3.0898976  9.858851
  3.744157   7.2530694  2.239712  -7.424516 ]",5.385479,13.999195,9.673872,-8.188567,3.2237303,9.530697,3.0053337,6.858953,2.3790011,-7.652176,"[5.385478973388672, 13.999195098876953, 9.673871994018555, -8.188567161560059, 3.2237303256988525, 9.530696868896484, 3.005333662033081, 6.85895299911499, 2.3790011405944824, -7.6521759033203125]",1.2310517174155704,-8.741841,28.240543,Admit lost
1,1201,1,13,"I would call the taxi company I used to see if the taxi driver has it, and offer them a tip to bring it to me and for keeping it safe.",decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : call the taxi company used to see if the taxi driver has , and offer a tip to bring to and for keeping safe .",0,"[ 4.7708325 13.385521   8.425181  -9.065956   2.211152   9.621468
  5.54698    7.5751157  2.3408287 -7.8109455]",4.7492614,13.437985,7.9783063,-9.226878,1.9908234,9.507173,5.9008,7.955845,2.3484704,-7.8042536,"[4.749261379241943, 13.43798542022705, 7.978306293487549, -9.22687816619873, 1.9908233880996704, 9.507172584533691, 5.9008002281188965, 7.955844879150391, 2.348470449447632, -7.804253578186035]",0.7487762662068258,-12.304585,31.3805,If left then try and call the taxi and have come back .
2,1202,2,13,"Take my ring off and whisper ""roll with it""",decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : Take ring off and whisper `` roll with ''",0,"[ 4.7708325 13.385521   8.425181  -9.065956   2.211152   9.621468
  5.54698    7.5751157  2.3408287 -7.8109455]",4.8738227,13.395904,8.447867,-8.865933,2.2805762,9.47723,4.916623,7.3937783,2.3409085,-7.741714,"[4.8738226890563965, 13.395903587341309, 8.447867393493652, -8.865933418273926, 2.280576229095459, 9.477230072021484, 4.916623115539551, 7.393778324127197, 2.3409085273742676, -7.741714000701904]",0.7154639094495903,-10.7414055,30.49472,If left then try and call the taxi and have come back .
3,1203,3,13,tell the the truth,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : tell the the truth",1,"[ 5.28104   15.253731   8.691662  -8.68724    3.0577211  9.957561
  4.171963   8.328245   1.0102293 -6.146814 ]",5.3480587,15.266323,8.814581,-8.4931135,3.1727238,9.934996,3.634858,8.063841,1.035033,-6.2194805,"[5.348058700561523, 15.26632308959961, 8.814580917358398, -8.49311351776123, 3.1727237701416016, 9.934995651245117, 3.6348578929901123, 8.063840866088867, 1.0350329875946045, -6.219480514526367]",0.6598987060168927,-10.477253,26.724184,immediately tell sister and then call the taxi company
4,1204,4,13,Call the taxi service.,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : Call the taxi service .",0,"[ 4.7708325 13.385521   8.425181  -9.065956   2.211152   9.621468
  5.54698    7.5751157  2.3408287 -7.8109455]",4.707926,13.451614,7.9987545,-9.18088,1.9740127,9.469032,5.893246,7.9512715,2.3447843,-7.7975554,"[4.707925796508789, 13.451614379882812, 7.998754501342773, -9.180879592895508, 1.9740127325057983, 9.469032287597656, 5.893246173858643, 7.9512715339660645, 2.3447842597961426, -7.797555446624756]",0.7378570212630097,-12.225366,31.34279,If left then try and call the taxi and have come back .
5,1205,5,13,I would whisper to my sister what the situation was and call the taxi company.,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : whisper to sister what the situation was and call the taxi company .",0,"[ 4.7708325 13.385521   8.425181  -9.065956   2.211152   9.621468
  5.54698    7.5751157  2.3408287 -7.8109455]",4.785947,13.686319,8.199679,-9.002145,2.1730168,9.53133,5.5163336,7.8390584,2.0635571,-7.4664073,"[4.785946846008301, 13.686319351196289, 8.199679374694824, -9.002144813537598, 2.1730167865753174, 9.531330108642578, 5.51633358001709, 7.8390583992004395, 2.0635571479797363, -7.466407299041748]",0.6491542660385915,-12.075173,30.724186,If left then try and call the taxi and have come back .
6,1206,6,13,Try to call the Taxi driver and see if anyone else at the service has a ring I can borrow in the meantime. ,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : Try to call the Taxi driver and see if anyone else at the service has a ring can borrow in the meantime .",0,"[ 4.7708325 13.385521   8.425181  -9.065956   2.211152   9.621468
  5.54698    7.5751157  2.3408287 -7.8109455]",4.719554,13.388059,7.9864264,-9.1872635,1.9370798,9.467674,5.847511,7.9251704,2.4558845,-7.9682837,"[4.7195539474487305, 13.38805866241455, 7.98642635345459, -9.187263488769531, 1.9370797872543335, 9.467674255371094, 5.847510814666748, 7.925170421600342, 2.4558844566345215, -7.968283653259277]",0.7479810702062014,-12.210686,31.60488,If left then try and call the taxi and have come back .
7,1207,7,13,I would try to find something in my pockets that resembled a ring,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : try to find something in pockets that resembled a ring",0,"[ 4.7708325 13.385521   8.425181  -9.065956   2.211152   9.621468
  5.54698    7.5751157  2.3408287 -7.8109455]",4.630938,13.305398,8.487087,-9.221318,2.2773058,9.792698,5.5404058,7.6787224,2.8309765,-8.303883,"[4.6309380531311035, 13.305397987365723, 8.48708724975586, -9.221318244934082, 2.277305841445923, 9.79269790649414, 5.540405750274658, 7.678722381591797, 2.8309764862060547, -8.303882598876953]",0.7626699531363411,-11.251953,31.693214,If left then try and call the taxi and have come back .
8,1208,8,13,I would excuse myself to call the taxi service and let whoever is running the wedding know that the ring is not here.,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : excuse to call the taxi service and let whoever is running the wedding know that the ring is not here .",0,"[ 4.7708325 13.385521   8.425181  -9.065956   2.211152   9.621468
  5.54698    7.5751157  2.3408287 -7.8109455]",4.7914667,13.506513,7.959904,-9.10206,1.962196,9.370387,5.749375,7.956216,2.369033,-7.775128,"[4.79146671295166, 13.506512641906738, 7.959904193878174, -9.102060317993164, 1.9621959924697876, 9.370387077331543, 5.749374866485596, 7.956215858459473, 2.369033098220825, -7.77512788772583]",0.7390204047542058,-12.192322,31.213428,If left then try and call the taxi and have come back .
9,1209,9,13,Tell my sister immediately and ask if we could use someone's ring in an emergency so that people would not even notice. ,decision,,,"Daniel is the ring bearer at his sister’s wedding. 10 minutes into the ceremony, he reaches into his pocket but the ring isn’t there. He realizes he left it on the seat next to him in the taxi.","is the ring bearer at sister ’ s wedding . 10 minutes into the ceremony , reaches into pocket but the ring isn ’ t there . realizes left on the seat next to in the taxi . : Tell sister immediately and ask if use someone 's ring in an emergency so that people not even notice .",1,"[ 5.28104   15.253731   8.691662  -8.68724    3.0577211  9.957561
  4.171963   8.328245   1.0102293 -6.146814 ]",5.208797,15.259268,8.508155,-8.662787,2.922814,9.916912,4.500259,8.379069,1.0010142,-6.2868447,"[5.208796977996826, 15.259267807006836, 8.50815486907959, -8.662787437438965, 2.922813892364502, 9.916912078857422, 4.500258922576904, 8.379069328308105, 1.001014232635498, -6.286844730377197]",0.43523493397532126,-11.036475,26.170803,immediately tell sister and then call the taxi company
