,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,0,0,1,look for coupon,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : look for coupon",0,"[12.751224   7.4944005  8.559009   8.343461   5.0698547  6.06437
  5.319287   3.5503755  2.5100923 -0.6565489]",12.902216,7.5545783,8.462243,8.878206,5.009428,5.544599,5.52109,3.4892118,2.1330693,-0.4750415,"[12.902215957641602, 7.5545783042907715, 8.46224308013916, 8.878206253051758, 5.009428024291992, 5.5445990562438965, 5.521090030670166, 3.4892117977142334, 2.1330692768096924, -0.4750415086746216]",0.9028323555088462,-0.8374053,8.238736,more information to collect and get
1,1,1,1,I ask my friends for help with this medication.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : ask friends for help with this medication .",0,"[12.751224   7.4944005  8.559009   8.343461   5.0698547  6.06437
  5.319287   3.5503755  2.5100923 -0.6565489]",12.937725,7.928179,8.13118,7.82226,4.7367682,6.027221,5.3911767,3.2423725,2.4363353,-1.1288209,"[12.937725067138672, 7.928178787231445, 8.131179809570312, 7.822259902954102, 4.7367682456970215, 6.027221202850342, 5.391176700592041, 3.242372512817383, 2.436335325241089, -1.1288208961486816]",1.0575802755920558,-0.83475834,9.252127,more information to collect and get
2,2,2,1,Get a side hustle to make some more money.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Get a side hustle to make some more money .",0,"[12.751224   7.4944005  8.559009   8.343461   5.0698547  6.06437
  5.319287   3.5503755  2.5100923 -0.6565489]",12.270384,6.9009075,8.61346,8.861351,5.905759,6.257134,3.930027,3.7886026,3.0753083,0.314653,"[12.270383834838867, 6.900907516479492, 8.613459587097168, 8.861351013183594, 5.905758857727051, 6.257133960723877, 3.9300270080566406, 3.788602590560913, 3.075308322906494, 0.3146530091762543]",2.2000015162917146,2.332279,8.282535,more information to collect and get
3,3,3,1,buy it for them,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : buy for",0,"[12.751224   7.4944005  8.559009   8.343461   5.0698547  6.06437
  5.319287   3.5503755  2.5100923 -0.6565489]",12.850457,6.9963007,8.652838,8.6538,4.9209957,5.839856,5.4163547,3.4115977,2.1904209,-0.6965824,"[12.850457191467285, 6.99630069732666, 8.652837753295898, 8.653800010681152, 4.920995712280273, 5.839856147766113, 5.416354656219482, 3.411597728729248, 2.1904208660125732, -0.6965823769569397]",0.7537269834401118,-1.5832915,7.9401717,more information to collect and get
4,4,4,1,Ask friends and family for help while working more or looking for a better paying job.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Ask friends and family for help while working more or looking for a better paying job .",0,"[12.751224   7.4944005  8.559009   8.343461   5.0698547  6.06437
  5.319287   3.5503755  2.5100923 -0.6565489]",12.635373,7.9508758,8.201598,7.963126,5.31192,6.069963,5.1029353,3.3910565,2.775036,-0.77212083,"[12.63537311553955, 7.950875759124756, 8.201598167419434, 7.963126182556152, 5.311920166015625, 6.069962978363037, 5.102935314178467, 3.391056537628174, 2.775036096572876, -0.7721208333969116]",0.8417584908766982,0.39136872,8.787961,more information to collect and get
5,5,5,1,I would borrow money or not pay other bills so I could get the medicine.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : borrow money or not pay other bills so get the medicine .",2,"[12.622149    5.5256853   7.686141    8.944253    5.2865896   5.375717
  3.5107632   2.1680224   2.0387468  -0.49629807]",12.627144,5.33994,7.8398695,9.062355,5.1370807,5.1697216,3.9972353,2.0974662,1.7527308,-0.67320085,"[12.627143859863281, 5.339940071105957, 7.839869499206543, 9.062355041503906, 5.137080669403076, 5.169721603393555, 3.9972352981567383, 2.097466230392456, 1.7527308464050293, -0.6732008457183838]",0.7011611250228454,-4.0317726,8.786108,borrow money
6,6,6,1,Sell any items of value that I have to pay for it.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Sell any items of value that have to pay for .",2,"[12.622149    5.5256853   7.686141    8.944253    5.2865896   5.375717
  3.5107632   2.1680224   2.0387468  -0.49629807]",12.491367,6.285937,7.527288,9.115553,5.6848,5.942351,2.1700385,3.068858,2.8897202,0.36842763,"[12.49136734008789, 6.2859368324279785, 7.52728796005249, 9.11555290222168, 5.684800148010254, 5.9423508644104, 2.1700384616851807, 3.0688579082489014, 2.8897202014923096, 0.3684276342391968]",2.282600110123673,3.1422825,9.975485,borrow money
7,7,7,1,find ways to make money quick or sell assets,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : find ways to make money quick or sell assets",2,"[12.622149    5.5256853   7.686141    8.944253    5.2865896   5.375717
  3.5107632   2.1680224   2.0387468  -0.49629807]",12.486525,6.247094,7.613073,9.026002,5.6199083,5.882311,2.4720342,2.9840178,2.8176177,0.21043038,"[12.48652458190918, 6.24709415435791, 7.613072872161865, 9.026001930236816, 5.619908332824707, 5.88231086730957, 2.472034215927124, 2.984017848968506, 2.817617654800415, 0.21043038368225098]",1.941519123865926,2.9703405,9.8402405,borrow money
8,8,8,1,I would take out a loan to pay for the medicine while cursing republicans for blocking universal healthcare.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : take out a loan to pay for the medicine while cursing republicans for blocking universal healthcare .",2,"[12.622149    5.5256853   7.686141    8.944253    5.2865896   5.375717
  3.5107632   2.1680224   2.0387468  -0.49629807]",12.637529,4.9918647,7.7740607,9.234781,5.1796284,4.9617515,3.8576083,1.8364204,1.5476414,-0.69714004,"[12.637529373168945, 4.9918646812438965, 7.7740607261657715, 9.234781265258789, 5.179628372192383, 4.961751461029053, 3.8576083183288574, 1.8364204168319702, 1.547641396522522, -0.6971400380134583]",1.035340213984157,-4.6042805,8.656902,borrow money
9,9,9,1,I would look for help anywhere I could. Assistance from friends and family or even a loan. Anything. ,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : look for help anywhere . Assistance from friends and family or even a loan . Anything .",0,"[12.751224   7.4944005  8.559009   8.343461   5.0698547  6.06437
  5.319287   3.5503755  2.5100923 -0.6565489]",12.862307,7.7367115,7.906694,7.791015,5.0996017,6.0324802,4.6314077,3.0064356,2.7346742,-0.96034354,"[12.862306594848633, 7.736711502075195, 7.906693935394287, 7.791015148162842, 5.099601745605469, 6.032480239868164, 4.631407737731934, 3.0064356327056885, 2.7346742153167725, -0.9603435397148132]",1.3097492863285696,-0.89648587,9.891309,more information to collect and get
