,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,1300,1,14,Research other options. Possibly move to bigger place.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Research other options . Possibly move to bigger place .",5,"[11.115282    9.215841    9.992617    7.3191633   0.5730156   7.726626
 -1.8854996  -4.494068    0.42672008 -0.651743  ]",11.299636,9.4288435,10.080802,7.09484,0.47860906,7.732089,-1.8304155,-4.4094753,0.5621796,-0.72071016,"[11.299635887145996, 9.42884349822998, 10.080801963806152, 7.094840049743652, 0.4786090552806854, 7.732089042663574, -1.8304154872894287, -4.409475326538086, 0.5621796250343323, -0.7207101583480835]",0.4239012269982504,17.525593,20.995985,will downsize belongings to have more space and make dad roommate .
1,1301,2,14,I make as much room as possible and take care of him.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : make as much room as possible and take care of .",1,"[11.916969   10.6231985  10.24998     6.851705    0.65050983  7.870502
 -2.3205166  -3.942435    1.4764109  -0.36625314]",11.980164,10.472875,10.134243,6.8636446,0.6704413,7.855779,-2.2025287,-4.045083,1.4443759,-0.47741067,"[11.98016357421875, 10.472874641418457, 10.13424301147461, 6.863644599914551, 0.6704413294792175, 7.85577917098999, -2.202528715133667, -4.045083045959473, 1.4443758726119995, -0.4774106740951538]",0.28032551895525726,16.189463,20.093065,Let father fend for
2,1302,3,14,"Make it work, family comes first.",decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Make work , family comes first .",4,"[11.369481  10.40338    9.415329   4.0929337 -0.6761793  5.799495
 -1.6982471 -2.6249242  2.9130788 -0.5697758]",11.309396,10.45758,9.406775,4.016529,-0.61618584,5.829869,-1.6332159,-2.5960405,3.068558,-0.5747554,"[11.309395790100098, 10.457579612731934, 9.40677547454834, 4.016529083251953, -0.6161858439445496, 5.829868793487549, -1.6332159042358398, -2.5960404872894287, 3.0685579776763916, -0.5747553706169128]",0.21504018935562813,15.972471,14.618413,become a sex worker to pay for the retirement home .
3,1303,4,14,ask relatives to help,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : ask relatives to help",9,"[12.30709    10.548698   10.715045    5.658906   -0.03965935  7.4473453
 -1.2037764  -3.6987183   1.0458636  -0.77678686]",12.2703085,10.453997,10.776364,5.718875,0.03095055,7.53927,-1.0885562,-3.6479566,1.0821342,-0.65880567,"[12.270308494567871, 10.453996658325195, 10.77636432647705, 5.718874931335449, 0.030950549989938736, 7.539269924163818, -1.088556170463562, -3.647956609725952, 1.0821342468261719, -0.6588056683540344]",0.24940146767896385,17.054043,18.392925,Ask family to help out
4,1304,5,14,Reach out to family to figure out a way to get his needs met and apply for state assistance.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Reach out to family to figure out a way to get needs met and apply for state assistance .",8,"[12.140391    9.585588    9.618437    4.799105   -0.7670263   6.6679397
 -0.60026324 -3.9602463   1.2595685  -1.7405231 ]",12.170046,9.524565,9.747936,4.9688373,-0.6550635,6.694284,-0.654308,-4.099186,1.0100964,-1.7395804,"[12.170045852661133, 9.524564743041992, 9.747936248779297, 4.968837261199951, -0.6550635099411011, 6.694283962249756, -0.654308021068573, -4.099185943603516, 1.0100964307785034, -1.7395803928375244]",0.384544269067255,19.046442,17.139606,Find governmental help
5,1305,6,14,I would still move him in to my apartment.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : still move in to apartment .",12,"[10.916274   10.024618   10.27696     8.121148    0.97401446  8.062564
 -3.0736685  -4.3079505   0.64900696 -0.04018539]",10.8006935,9.7224,10.282381,8.165776,0.8939298,8.021796,-2.9382422,-4.446802,0.38426858,-0.20285317,"[10.80069351196289, 9.722399711608887, 10.282381057739258, 8.165776252746582, 0.8939297795295715, 8.021796226501465, -2.938242197036743, -4.446802139282227, 0.384268581867218, -0.20285317301750183]",0.49895765104876133,16.041943,22.391361,Move father into apartment anyway
6,1306,7,14,I would move in with him to care for him or I would get a bigger apartment.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : move in with to care for or get a bigger apartment .",3,"[10.544921    9.907533   10.312577    8.647446    1.0419285   8.07904
 -3.4401505  -4.359603    0.3141023   0.03856075]",10.49259,9.600158,10.360206,8.43716,0.9746336,8.19121,-3.0605137,-4.4411426,0.21517183,-0.1029756,"[10.492589950561523, 9.600157737731934, 10.36020565032959, 8.437159538269043, 0.9746335744857788, 8.19120979309082, -3.060513734817505, -4.441142559051514, 0.21517182886600494, -0.10297559946775436]",0.584302957664884,15.81033,23.172401,move in with father
7,1307,8,14,look into community resources for him,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : look into community resources for",15,"[12.333426  10.323165  10.467473   5.3867517 -0.265313   7.1401863
 -1.1119099 -3.9099758  0.924043  -1.1297765]",12.285366,10.1858835,10.266044,5.368682,-0.36458918,7.0219436,-1.1232624,-4.013534,0.82966036,-1.329421,"[12.28536605834961, 10.185883522033691, 10.266043663024902, 5.368681907653809, -0.3645891845226288, 7.02194356918335, -1.1232624053955078, -4.013534069061279, 0.8296603560447693, -1.329421043395996]",0.3814611928099655,18.158207,17.956789,Talk to someone for help
8,1308,9,14,I would find new living conditions that work for the new situation.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : find new living conditions that work for the new situation .",5,"[11.115282    9.215841    9.992617    7.3191633   0.5730156   7.726626
 -1.8854996  -4.494068    0.42672008 -0.651743  ]",11.4770775,9.547478,10.013023,6.98022,0.43573236,7.6436687,-1.8781413,-4.4001675,0.6490138,-0.7879768,"[11.47707748413086, 9.547477722167969, 10.013023376464844, 6.980219841003418, 0.435732364654541, 7.6436686515808105, -1.8781412839889526, -4.400167465209961, 0.6490138173103333, -0.7879768013954163]",0.6773123302538496,17.334652,20.744812,will downsize belongings to have more space and make dad roommate .
9,1309,10,14,Ask another family member for help. They also should help if they could. I should have someone to count on in my family. ,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Ask another family member for help . also help if . have someone to count on in family .",9,"[12.30709    10.548698   10.715045    5.658906   -0.03965935  7.4473453
 -1.2037764  -3.6987183   1.0458636  -0.77678686]",12.125696,10.380413,10.678164,5.663193,-0.09876519,7.4450436,-1.1216593,-3.5894532,1.14546,-0.76343423,"[12.125696182250977, 10.380413055419922, 10.678163528442383, 5.663193225860596, -0.09876518696546555, 7.445043563842773, -1.121659278869629, -3.5894532203674316, 1.1454600095748901, -0.7634342312812805]",0.3080273333078424,17.401447,18.452375,Ask family to help out
