,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,1700,1,18,Help him or get help,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Help or get help,6,"[ 9.30665   19.239265  14.966999   4.02416   11.467483   3.5075765
  6.267085  -1.6244831 13.083932  -9.201376 ]",9.357905,19.387354,14.806363,4.1785645,11.665627,3.5262506,6.2853875,-1.6885823,13.040501,-9.222661,"[9.357905387878418, 19.387353897094727, 14.806363105773926, 4.178564548492432, 11.665626525878906, 3.5262506008148193, 6.2853875160217285, -1.6885823011398315, 13.04050064086914, -9.222661018371582]",0.3472675583849499,-2.3200681,-7.6482887,ask competitors to help help
1,1701,2,18,"I would stop and help my competitor up, so they can at least get medical attention.",decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,"is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : stop and help competitor up , so can at least get medical attention .",2,"[ 9.290012  20.074612  14.182753   3.6193023 10.603274   2.099381
  7.0722876 -1.4928898 12.9289055 -8.108801 ]",8.937084,20.341122,14.394766,3.8659,10.839176,2.3040676,7.4854784,-1.7554799,12.944794,-8.230426,"[8.937084197998047, 20.341121673583984, 14.394765853881836, 3.8659000396728516, 10.839176177978516, 2.304067611694336, 7.485478401184082, -1.7554799318313599, 12.944793701171875, -8.230425834655762]",0.8084661866501449,-3.0210526,-3.6200883,Stop and help out
2,1702,3,18,Stop and help the competitor to make sure they are alright.,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Stop and help the competitor to make sure are alright .,13,"[ 8.855753  19.584534  14.651287   3.300858  10.495916   2.3789632
  7.051357  -1.3353451 13.048296  -8.317267 ]",8.728075,19.535088,14.756603,3.1379035,10.294556,2.2974572,7.0181627,-1.1212016,13.107474,-8.236568,"[8.72807502746582, 19.53508758544922, 14.756603240966797, 3.1379034519195557, 10.2945556640625, 2.297457218170166, 7.018162727355957, -1.1212016344070435, 13.107474327087402, -8.236568450927734]",0.40069353352847475,-1.2059404,-4.864898,Stop and attend to immediately .
3,1703,4,18,call them out,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : call out,12,"[ 9.063968  19.401585  15.300951   3.3999825 10.734889   3.1759307
  6.8235116 -1.399099  13.319718  -8.7455015]",9.064277,18.985468,15.380507,3.1001585,10.608747,3.2501743,6.758793,-1.2625264,13.481424,-8.878817,"[9.064276695251465, 18.9854679107666, 15.380507469177246, 3.100158452987671, 10.608746528625488, 3.2501742839813232, 6.758792877197266, -1.2625263929367065, 13.481424331665039, -8.878816604614258]",0.5979659132580599,-0.795808,-6.3653207,Try to signal for help .
4,1704,5,18,Stop and help.,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Stop and help .,5,"[ 8.805579  18.974209  14.777742   2.9004512 10.442918   2.7631958
  6.8734794 -1.0419235 13.403612  -8.645778 ]",8.90142,18.983244,14.935269,2.8553941,10.344735,2.7609904,6.8606486,-0.94071966,13.435165,-8.622142,"[8.901419639587402, 18.983243942260742, 14.935269355773926, 2.855394124984741, 10.344735145568848, 2.7609903812408447, 6.8606486320495605, -0.9407196640968323, 13.435165405273438, -8.62214183807373]",0.24024513356654803,-0.41123414,-5.729084,Stop and help .
5,1705,6,18,I would pick him up and bring him back and then go back for the dogs,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : pick up and bring back and then go back for the dogs,1,"[ 8.542285  19.053278  15.922925   3.1686301 10.097697   3.0109162
  6.173884  -0.2922604 12.996957  -8.426968 ]",8.677309,18.872545,15.697301,2.840043,10.098807,2.8778095,6.494075,-0.6654019,13.196693,-8.470502,"[8.677309036254883, 18.87254524230957, 15.697300910949707, 2.840043067932129, 10.098807334899902, 2.877809524536133, 6.494074821472168, -0.6654018759727478, 13.196693420410156, -8.470501899719238]",0.7148684068398795,0.25746122,-6.8136287,put the peron on own sled
6,1706,7,18,Call the police and an ambulance.,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Call the police and an ambulance .,7,"[ 9.257549  19.899216  15.362969   4.328805  11.733874   4.004889
  7.5878024 -2.2543635 13.746701  -9.156108 ]",9.03274,20.097553,15.526878,4.459895,11.862738,4.051905,7.879533,-2.636761,13.652059,-8.959209,"[9.032739639282227, 20.097553253173828, 15.526878356933594, 4.459895133972168, 11.862737655639648, 4.051905155181885, 7.879532814025879, -2.636760950088501, 13.652058601379395, -8.959209442138672]",0.6571186046479428,-5.541747,-4.941784,Yell to someone that the competitor is down and there
7,1707,8,18,try and help them,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : try and help,6,"[ 9.30665   19.239265  14.966999   4.02416   11.467483   3.5075765
  6.267085  -1.6244831 13.083932  -9.201376 ]",9.193998,18.956938,14.920798,3.5681984,11.074067,3.2289674,6.385586,-1.4589977,13.187427,-9.089463,"[9.193998336791992, 18.956937789916992, 14.920798301696777, 3.5681984424591064, 11.074067115783691, 3.2289674282073975, 6.385585784912109, -1.4589977264404297, 13.187426567077637, -9.089463233947754]",0.7742718173708065,-1.4138337,-7.057698,ask competitors to help help
8,1708,9,18,"I would tie him to his sled, tie the sled to mine, and tow him and his dogs.",decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,"is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : tie to sled , tie the sled to mine , and tow and dogs .",10,"[ 8.198413   18.453257   16.667063    2.8627472   9.733579    3.1433945
  5.9352913  -0.23207879 12.889213   -8.489667  ]",8.269681,18.612043,16.620096,2.9506876,9.786635,3.1779556,5.8765135,-0.124948904,12.863434,-8.495483,"[8.269680976867676, 18.612043380737305, 16.62009620666504, 2.9506876468658447, 9.786635398864746, 3.1779556274414062, 5.876513481140137, -0.1249489039182663, 12.863433837890625, -8.4954833984375]",0.24468606020891337,1.2061521,-8.600496,Keep running
9,1709,10,18,I would help them. The life of others is more important than winning the race.,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : help . The life of others is more important than winning the race .,5,"[ 8.805579  18.974209  14.777742   2.9004512 10.442918   2.7631958
  6.8734794 -1.0419235 13.403612  -8.645778 ]",8.883609,19.060617,15.257825,2.8911948,10.244452,2.9045126,6.644899,-1.0940433,13.304859,-8.605307,"[8.8836088180542, 19.060617446899414, 15.257824897766113, 2.8911948204040527, 10.244452476501465, 2.904512643814087, 6.644898891448975, -1.094043254852295, 13.304859161376953, -8.605306625366211]",0.6081401866849023,-0.44422925,-6.3812423,Stop and help .
