,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,400,1,5,Explain to the teacher and ask for an extra day,decision,,,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Explain to the teacher and ask for an extra day,9,"[12.094094   6.103181  -4.6499987  6.956646  -1.6804162  0.8636
  5.808798   7.694515   4.3754325 12.81367  ]",12.111201,6.2652287,-4.9569545,6.7551727,-1.5687866,0.4350147,5.552291,7.4597316,4.6538787,12.439921,"[12.111201286315918, 6.265228748321533, -4.956954479217529, 6.7551727294921875, -1.56878662109375, 0.4350146949291229, 5.552290916442871, 7.459731578826904, 4.653878688812256, 12.439921379089355]",0.8340573357655884,11.036822,-4.550821,Explain the situation to the teacher and ask for an extension .
1,401,2,5,"I tell them to call my mom, so I can turn in my homework assignment.",decision,,,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,"is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : tell to call mom , so can turn in homework assignment .",12,"[11.671984   6.634708  -7.498505   6.3054748 -1.3880112 -0.6494651
  3.326758   6.862995   5.258795  10.724125 ]",11.629813,6.619559,-7.5173717,6.3042264,-1.386005,-0.6383104,3.3398452,6.855813,5.237695,10.6855545,"[11.629813194274902, 6.619558811187744, -7.517371654510498, 6.304226398468018, -1.3860050439834595, -0.6383103728294373, 3.3398451805114746, 6.855813026428223, 5.237695217132568, 10.685554504394531]",0.06818748617272377,11.510722,-9.631976,"tell to call mom , so can turn in homework assignment ."
2,402,3,5,"Go to the office and call home, then have mom call the teacher.",decision,,,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,"is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Go to the office and call home , then have mom call the teacher .",10,"[11.818121   7.034684  -6.8866544  6.3697205 -1.3585517 -0.4404176
  3.40253    6.5207624  5.422461  11.922873 ]",11.649097,6.855712,-6.490285,6.622672,-0.94472766,-0.5348798,3.3790572,6.8548493,5.6938257,11.697008,"[11.649097442626953, 6.855711936950684, -6.4902849197387695, 6.622672080993652, -0.9447276592254639, -0.5348798036575317, 3.3790571689605713, 6.854849338531494, 5.693825721740723, 11.69700813293457]",0.8358739821758545,10.177166,-8.237375,Go home and pick up the assignment .
3,403,4,5,explain to the teacher,decision,,,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : explain to the teacher,14,"[12.560383    7.441792   -5.890736    5.5585237  -2.164978   -0.14216897
  5.1971354   6.3846593   4.7086606  11.830085  ]",12.553773,7.4583783,-6.0236254,5.6085486,-2.0778155,-0.14186727,5.0908523,6.370069,4.7598286,11.868644,"[12.553772926330566, 7.458378314971924, -6.023625373840332, 5.608548641204834, -2.077815532684326, -0.1418672651052475, 5.0908522605896, 6.3700690269470215, 4.759828567504883, 11.868643760681152]",0.20902677184266852,8.2553425,-6.5975432,explain the situation to the teacher
4,404,5,5,Explain to the teacher what happened.,decision,,,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Explain to the teacher what happened .,14,"[12.560383    7.441792   -5.890736    5.5585237  -2.164978   -0.14216897
  5.1971354   6.3846593   4.7086606  11.830085  ]",12.5646515,7.4072766,-5.5815077,5.471464,-2.1901665,-0.04701874,5.372983,6.4016285,4.667778,11.766561,"[12.564651489257812, 7.407276630401611, -5.581507682800293, 5.471464157104492, -2.190166473388672, -0.04701874032616615, 5.372982978820801, 6.401628494262695, 4.667778015136719, 11.766560554504395]",0.38860796744280357,8.259601,-5.970722,explain the situation to the teacher
5,405,6,5,Ask the teacher to call my mom.,decision,,,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Ask the teacher to call mom .,12,"[11.671984   6.634708  -7.498505   6.3054748 -1.3880112 -0.6494651
  3.326758   6.862995   5.258795  10.724125 ]",11.697229,6.584361,-7.2660427,6.2947245,-1.3720996,-0.66333,3.5531793,6.9087305,5.2299123,10.641771,"[11.697229385375977, 6.5843610763549805, -7.266042709350586, 6.294724464416504, -1.3720996379852295, -0.6633300185203552, 3.5531792640686035, 6.908730506896973, 5.229912281036377, 10.64177131652832]",0.3445962415686057,11.499209,-9.344355,"tell to call mom , so can turn in homework assignment ."
6,406,7,5,Talk to my teacher and ask if I can bring it the next day,decision,,,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : Talk to teacher and ask if can bring the next day,8,"[11.90373     6.494257   -5.7552238   6.6122255  -1.1116066  -0.56405824
  4.5296745   7.0855303   5.437604   11.574486  ]",11.989201,6.4202375,-5.560681,6.5276127,-1.1017442,-0.62756294,4.8279943,7.121164,5.396263,11.4446335,"[11.989200592041016, 6.4202375411987305, -5.560680866241455, 6.527612686157227, -1.1017441749572754, -0.627562940120697, 4.827994346618652, 7.121163845062256, 5.396263122558594, 11.444633483886719]",0.4132257970408224,10.607963,-6.2189364,can ask if can bring the assignment in the next day .
7,407,8,5,I would explain the situation to the teacher,decision,,,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : explain the situation to the teacher,14,"[12.560383    7.441792   -5.890736    5.5585237  -2.164978   -0.14216897
  5.1971354   6.3846593   4.7086606  11.830085  ]",12.557669,7.4064827,-5.9249783,5.5949154,-2.08523,-0.19975488,5.17051,6.4434586,4.7489033,11.83204,"[12.557668685913086, 7.406482696533203, -5.924978256225586, 5.594915390014648, -2.0852301120758057, -0.19975487887859344, 5.1705098152160645, 6.443458557128906, 4.748903274536133, 11.832039833068848]",0.1386233664593591,8.412672,-6.318335,explain the situation to the teacher
8,408,9,5,"I would explain the situation to my teacher. Then I would ask the office to call my mom. Although, in this scenario I am an elementary school student so I may just cry.",decision,,,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,"is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : explain the situation to teacher . Then ask the office to call mom . Although , in this scenario am an elementary school student so may just cry .",11,"[12.041847    6.816951   -5.245402    6.1770763  -1.2912159  -0.23061284
  5.0404835   6.944986    5.2825813  11.392864  ]",11.954033,6.8964677,-5.3159933,5.9824867,-1.1531831,-0.33796492,4.8457646,6.8039856,5.4272156,11.095804,"[11.954032897949219, 6.896467685699463, -5.315993309020996, 5.982486724853516, -1.153183102607727, -0.3379649221897125, 4.845764636993408, 6.803985595703125, 5.427215576171875, 11.095804214477539]",0.5044009345081839,9.697414,-6.3716664,Tell the teacher what has happened and offer to call mom to bring in .
9,409,10,5,I would tell the teacher what happened and just accept it. ,decision,,,Mary is about to go to her final class of the day when she remembers that there is a homework assignment that is due. Mary’s mom accidentally took her homework assignment out of her backpack when she was making room for her lunch. Now Mary has nothing to turn in for credit.,is about to go to final class of the day when remembers that there is a homework assignment that is due . ’ s mom accidentally took homework assignment out of backpack when was making room for lunch . Now has nothing to turn in for credit . : tell the teacher what happened and just accept .,6,"[12.2026415   6.888391   -4.3163624   5.738672   -1.2400491   0.07206588
  5.8320003   6.9221106   5.1974936  11.024041  ]",12.263297,6.7947316,-4.232009,5.6932645,-1.2336026,-0.026561258,6.017253,6.9194193,5.1994514,10.980424,"[12.263297080993652, 6.794731616973877, -4.232008934020996, 5.693264484405518, -1.2336026430130005, -0.026561258360743523, 6.0172529220581055, 6.919419288635254, 5.199451446533203, 10.980423927307129]",0.2600566707704218,9.175606,-4.0264225,Tell the teacher the mistake .
