,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,3141,211,18,Call 911,pg,1.0,100.0,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Call 911,6.137944,11.058734,4.9567857,3.2571442,0.04682546,-2.0291772,-4.081367,0.90111184,15.913421,-1.9834247,"[6.137944221496582, 11.058733940124512, 4.956785678863525, 3.2571442127227783, 0.04682546108961105, -2.029177188873291, -4.081367015838623, 0.9011118412017822, 15.913420677185059, -1.9834246635437012]",21.495987,-8.340186,0,"[ 6.0136743  11.008989    4.8316693   3.2419608  -0.04212284 -2.053598
 -4.279811    0.8044872  15.714425   -2.1062057 ]",,Call 911
1,3142,213,18,She could contact someone to come and help,pg,1.0,100.0,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : contact someone to come and help,5.7950687,10.945787,4.5370574,3.186477,-0.20516944,-2.3100257,-4.832932,0.5414491,15.294346,-2.587072,"[5.795068740844727, 10.94578742980957, 4.537057399749756, 3.186476945877075, -0.2051694393157959, -2.310025691986084, -4.832931995391846, 0.5414491295814514, 15.29434585571289, -2.5870718955993652]",20.484205,-8.361259,0,"[ 6.0136743  11.008989    4.8316693   3.2419608  -0.04212284 -2.053598
 -4.279811    0.8044872  15.714425   -2.1062057 ]",,Call 911
2,3143,216,18,Call for help,pg,1.0,92.3333333333333,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Call for help,5.7015095,11.105818,4.6494436,3.587971,0.15402566,-1.2502745,-4.3773975,0.9553631,15.6700535,-1.7651542,"[5.701509475708008, 11.105817794799805, 4.649443626403809, 3.5879709720611572, 0.15402565896511078, -1.2502745389938354, -4.377397537231445, 0.9553630948066711, 15.670053482055664, -1.765154242515564]",22.301449,-9.073964,0,"[ 5.651823   11.092339    4.705872    3.5820336   0.13921213 -1.3137618
 -4.35871     0.83936304 15.621742   -1.839771  ]",,Call 911
3,3144,218,18,call for help ,pg,1.0,94.3333333333333,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : call for help,5.656215,11.227773,4.8079615,3.6256034,0.29345322,-1.1816669,-4.3705697,0.93139184,15.638892,-1.8043916,"[5.656215190887451, 11.22777271270752, 4.807961463928223, 3.625603437423706, 0.2934532165527344, -1.1816668510437012, -4.370569705963135, 0.9313918352127075, 15.63889217376709, -1.804391622543335]",22.359726,-9.137845,0,"[ 5.651823   11.092339    4.705872    3.5820336   0.13921213 -1.3137618
 -4.35871     0.83936304 15.621742   -1.839771  ]",,Call 911
4,3145,228,18,She should call for help,pg,1.0,100.0,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : call for help,5.5658374,11.126741,4.7211075,3.6243472,0.2083495,-1.2109063,-4.327658,0.8727269,15.662187,-1.7893558,"[5.565837383270264, 11.126741409301758, 4.721107482910156, 3.62434720993042, 0.20834949612617493, -1.2109062671661377, -4.327658176422119, 0.8727269172668457, 15.662186622619629, -1.789355754852295]",22.406536,-9.366414,0,"[ 5.651823   11.092339    4.705872    3.5820336   0.13921213 -1.3137618
 -4.35871     0.83936304 15.621742   -1.839771  ]",,Call 911
5,3146,233,18,She could call 911 and report the issue,pg,1.0,100.0,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : call 911 and report the issue,5.967348,11.06069,4.848181,3.3016648,0.05438626,-1.7836651,-4.207049,0.86437476,15.769559,-1.9711479,"[5.967348098754883, 11.060689926147461, 4.848180770874023, 3.3016648292541504, 0.054386261850595474, -1.7836650609970093, -4.2070488929748535, 0.8643747568130493, 15.769558906555176, -1.971147894859314]",21.696762,-8.668518,0,"[ 6.0136743  11.008989    4.8316693   3.2419608  -0.04212284 -2.053598
 -4.279811    0.8044872  15.714425   -2.1062057 ]",,Call 911
6,3147,236,18,Call for help,pg,1.0,96.6666666666667,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Call for help,5.5722394,11.13998,4.7000766,3.561711,0.18368872,-1.2816434,-4.3067365,0.9303247,15.676701,-1.7659009,"[5.572239398956299, 11.13998031616211, 4.700076580047607, 3.561711072921753, 0.1836887151002884, -1.2816433906555176, -4.306736469268799, 0.9303246736526489, 15.676700592041016, -1.7659008502960205]",22.416098,-9.065708,0,"[ 5.651823   11.092339    4.705872    3.5820336   0.13921213 -1.3137618
 -4.35871     0.83936304 15.621742   -1.839771  ]",,Call 911
7,3148,237,18,call for help,pg,1.0,85.6666666666667,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : call for help,5.5288024,11.071435,4.713375,3.6367478,0.25364044,-1.2201912,-4.2724075,0.9209011,15.742683,-1.7192539,"[5.528802394866943, 11.07143497467041, 4.713375091552734, 3.6367478370666504, 0.25364044308662415, -1.220191240310669, -4.272407531738281, 0.9209011197090149, 15.742683410644531, -1.7192538976669312]",22.386868,-9.139425,0,"[ 5.651823   11.092339    4.705872    3.5820336   0.13921213 -1.3137618
 -4.35871     0.83936304 15.621742   -1.839771  ]",,Call 911
8,3149,266,18,Call an ambulance.,pg,1.0,100.0,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Call an ambulance .,5.783705,10.959597,4.508352,3.319863,-0.23536368,-1.5545635,-4.588479,0.7116475,15.385575,-1.9723829,"[5.783705234527588, 10.959596633911133, 4.508351802825928, 3.3198630809783936, -0.2353636771440506, -1.5545635223388672, -4.588479042053223, 0.7116475105285645, 15.385575294494629, -1.97238290309906]",20.806099,-9.495414,0,"[ 5.651823   11.092339    4.705872    3.5820336   0.13921213 -1.3137618
 -4.35871     0.83936304 15.621742   -1.839771  ]",,Call 911
9,3150,297,18,call for help,pg,1.0,95.6666666666667,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : call for help,5.5564375,11.226768,4.783717,3.586831,0.30084223,-1.2750353,-4.2569785,1.008138,15.720379,-1.8069186,"[5.5564374923706055, 11.226767539978027, 4.783717155456543, 3.5868310928344727, 0.3008422255516052, -1.2750352621078491, -4.256978511810303, 1.0081379413604736, 15.720378875732422, -1.8069186210632324]",22.338911,-9.13509,0,"[ 5.651823   11.092339    4.705872    3.5820336   0.13921213 -1.3137618
 -4.35871     0.83936304 15.621742   -1.839771  ]",,Call 911
