,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,600,1,7,"Say ""sorry Ted""",decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Say `` sorry Ted '',6.3961267,1.783164,11.044986,5.265053,6.276448,3.2603552,8.040723,2.181812,4.920144,3.351052,"[6.396126747131348, 1.7831640243530273, 11.0449857711792, 5.265052795410156, 6.276447772979736, 3.260355234146118, 8.040722846984863, 2.181812047958374, 4.920144081115723, 3.3510520458221436]",4.0953336,2.0580575,5,"[ 6.33036    1.9094366 10.815536   5.3546352  6.548423   3.536286
  8.347077   2.503849   4.508387   3.6549163]",0.8309566387633349,Let him go get it and I stay there
1,601,2,7,I would sell my ticket so my friend wouldn't have to miss out on the concert alone.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : sell ticket so friend n't have to miss out on the concert alone .,4.9409513,0.9048567,9.148064,2.6426387,6.6860228,5.4147496,8.004087,2.6127877,4.835925,2.1602511,"[4.940951347351074, 0.9048566818237305, 9.148063659667969, 2.642638683319092, 6.686022758483887, 5.414749622344971, 8.004087448120117, 2.6127877235412598, 4.835925102233887, 2.1602511405944824]",-0.07372303,5.8673377,7,"[5.0857954 1.1546884 9.336576  3.082075  6.6909323 5.24464   8.087333
 2.6916425 4.821671  2.32935  ]",0.6188247018883736,Buy another ticket when they get there.
2,602,3,7,Give Ted my ticket ,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Give Ted ticket,6.2354894,0.8089648,10.533992,2.7610161,6.4742,3.973715,7.6387625,1.6769452,4.4967337,2.2050061,"[6.235489368438721, 0.8089647889137268, 10.533991813659668, 2.7610161304473877, 6.4741997718811035, 3.97371506690979, 7.638762474060059, 1.6769452095031738, 4.496733665466309, 2.2050061225891113]",-0.45535386,3.4017725,4,"[ 6.038859   0.9106545 10.389679   2.9302115  6.425728   4.028221
  7.7188373  1.8999074  4.5981317  2.3934386]",0.4535311429661281,Offer Ted her ticket.
3,603,4,7,try to sneak in,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : try to sneak in,6.765682,2.861358,9.371842,6.9411297,4.1627913,4.4604278,6.85298,6.97508,7.5906773,3.5854096,"[6.765682220458984, 2.8613579273223877, 9.371842384338379, 6.941129684448242, 4.1627912521362305, 4.460427761077881, 6.852980136871338, 6.9750800132751465, 7.590677261352539, 3.585409641265869]",3.2077804,-4.0005264,6,"[6.8363514 2.8741455 9.481334  6.758397  4.156641  4.434169  6.7097034
 6.9165583 7.639739  3.608533 ]",0.2795698703850074,Sneak inside without the ticket.
4,604,5,7,Hangout somewhere else with Ted.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Hangout somewhere else with Ted .,6.4845653,2.0245445,10.712042,5.136948,6.1879034,3.517676,8.075215,2.5412617,4.5304947,3.7782545,"[6.484565258026123, 2.0245444774627686, 10.712041854858398, 5.136948108673096, 6.18790340423584, 3.5176761150360107, 8.075215339660645, 2.541261672973633, 4.530494689941406, 3.778254508972168]",3.5084503,3.0234597,5,"[ 6.33036    1.9094366 10.815536   5.3546352  6.548423   3.536286
  8.347077   2.503849   4.508387   3.6549163]",0.562546040897105,Let him go get it and I stay there
5,605,6,7,I would ask if there were any more tickets available.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : ask if there were any more tickets available .,5.4202013,1.3128085,9.672166,3.7315078,6.641341,4.9486537,8.157503,2.6465042,4.7279763,2.6935098,"[5.420201301574707, 1.3128085136413574, 9.672165870666504, 3.7315077781677246, 6.641341209411621, 4.948653697967529, 8.157503128051758, 2.6465041637420654, 4.727976322174072, 2.693509817123413]",1.5738641,4.9436154,7,"[5.0857954 1.1546884 9.336576  3.082075  6.6909323 5.24464   8.087333
 2.6916425 4.821671  2.32935  ]",0.953746211652049,Buy another ticket when they get there.
6,606,7,7,Look for people selling tickets outside the concert or try to find one online.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Look for people selling tickets outside the concert or try to find one online .,5.5652046,1.1968645,9.0317745,3.6728055,6.4559474,5.8240786,8.075151,2.6766088,4.2619762,3.3834918,"[5.565204620361328, 1.1968644857406616, 9.031774520874023, 3.6728055477142334, 6.455947399139404, 5.824078559875488, 8.075151443481445, 2.6766088008880615, 4.26197624206543, 3.3834917545318604]",2.0044935,6.193426,3,"[5.465699  1.065155  8.8797455 3.5001974 6.4568534 5.9858704 8.055585
 2.6525676 4.263281  3.3530958]",0.3289665042147695,look for a ticket scalper and pay for a ticket for my friend
7,607,8,7,tell ted to run,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : tell ted to run,6.3509235,1.9476769,10.836401,5.119975,6.3116493,3.2095346,8.324411,2.5418468,4.444116,3.756316,"[6.350923538208008, 1.9476768970489502, 10.836400985717773, 5.1199750900268555, 6.311649322509766, 3.2095346450805664, 8.324411392211914, 2.541846752166748, 4.444116115570068, 3.7563159465789795]",3.8166761,2.7393541,5,"[ 6.33036    1.9094366 10.815536   5.3546352  6.548423   3.536286
  8.347077   2.503849   4.508387   3.6549163]",0.4863993907444886,Let him go get it and I stay there
8,608,9,7,Offer to loan money to Ted to buy another ticket and then ask why he doesn't have a ticket on his cell phone in 2021. Seriously.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Offer to loan money to Ted to buy another ticket and then ask why does n't have a ticket on cell phone in 2021 . Seriously .,5.7892184,1.0137671,10.132339,3.1256554,6.421572,4.2793894,7.851675,2.1733387,4.681985,2.564341,"[5.789218425750732, 1.013767123222351, 10.132338523864746, 3.12565541267395, 6.421572208404541, 4.279389381408691, 7.851675033569336, 2.1733386516571045, 4.681984901428223, 2.5643410682678223]",0.5697566,4.029857,4,"[ 6.038859   0.9106545 10.389679   2.9302115  6.425728   4.028221
  7.7188373  1.8999074  4.5981317  2.3934386]",0.6075584901000054,Offer Ted her ticket.
9,609,10,7,I would likely go with him home and miss the concert. Then have him pay for the next one we go to.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : likely go with home and miss the concert . Then have pay for the next one go to .,6.07827,1.5778599,10.923069,4.786591,5.971086,2.265999,8.443983,2.8972807,4.6622233,4.1553974,"[6.078269958496094, 1.577859878540039, 10.92306900024414, 4.786591053009033, 5.971086025238037, 2.2659990787506104, 8.44398307800293, 2.897280693054199, 4.6622233390808105, 4.155397415161133]",2.5943062,1.5923172,8,"[ 6.389773   1.7159489 10.959553   4.7436547  5.763536   2.3943028
  8.315653   2.937573   4.591506   4.054763 ]",0.4604742253991464,Decide not to go to concert and instead hang out with Ted.
10,610,11,7,Give him my ticket and go get his.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Give ticket and go get .,6.344642,0.96687645,10.62642,3.1743917,6.575397,3.975394,7.7070045,1.7200316,4.377008,2.508314,"[6.344642162322998, 0.9668764472007751, 10.626420021057129, 3.174391746520996, 6.57539701461792, 3.9753940105438232, 7.707004547119141, 1.7200316190719604, 4.377007961273193, 2.5083138942718506]",0.23835474,3.0608199,4,"[ 6.038859   0.9106545 10.389679   2.9302115  6.425728   4.028221
  7.7188373  1.8999074  4.5981317  2.3934386]",0.5762928994790708,Offer Ted her ticket.
11,611,12,7,look for a ticket scalper and pay for a ticket for my friend,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : look for a ticket scalper and pay for a ticket for friend,5.4771185,1.0623534,8.846839,3.4731793,6.4490633,6.009982,8.0168495,2.622533,4.272112,3.3672454,"[5.477118492126465, 1.0623533725738525, 8.84683895111084, 3.473179340362549, 6.449063301086426, 6.009982109069824, 8.016849517822266, 2.622533082962036, 4.272111892700195, 3.3672454357147217]",1.9223012,6.438577,3,"[5.465699  1.065155  8.8797455 3.5001974 6.4568534 5.9858704 8.055585
 2.6525676 4.263281  3.3530958]",0.07262115131838895,look for a ticket scalper and pay for a ticket for my friend
12,612,13,7,Let him go back and get his ticket. We will see him at our seats.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Let go back and get ticket . will see at seats .,6.3686805,2.0908813,10.600344,5.3191843,6.8671827,4.07116,8.389313,2.6250613,4.5189137,3.4491174,"[6.368680477142334, 2.09088134765625, 10.600343704223633, 5.319184303283691, 6.867182731628418, 4.071159839630127, 8.389312744140625, 2.625061273574829, 4.518913745880127, 3.449117422103882]",3.869092,3.688546,5,"[ 6.33036    1.9094366 10.815536   5.3546352  6.548423   3.536286
  8.347077   2.503849   4.508387   3.6549163]",0.7270439929876219,Let him go get it and I stay there
13,613,14,7,Try to figure out how to get him in without a ticket,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Try to figure out how to get in without a ticket,6.766989,2.8375127,9.507177,6.7125373,4.238905,4.399571,6.7696733,6.791809,7.528579,3.6393037,"[6.766989231109619, 2.837512731552124, 9.507177352905273, 6.7125372886657715, 4.23890495300293, 4.399570941925049, 6.7696733474731445, 6.79180908203125, 7.528579235076904, 3.639303684234619]",3.4951055,-3.7614279,6,"[6.8363514 2.8741455 9.481334  6.758397  4.156641  4.434169  6.7097034
 6.9165583 7.639739  3.608533 ]",0.22214982617770296,Sneak inside without the ticket.
14,614,15,7,Check with the venue to see if they have any way of finding the ticket in their system,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Check with the venue to see if have any way of finding the ticket in system,5.72192,1.4815462,9.682634,4.3390436,6.488094,4.979454,8.207196,2.7745397,4.51767,3.3113632,"[5.721920013427734, 1.48154616355896, 9.682634353637695, 4.339043617248535, 6.488093852996826, 4.979454040527344, 8.207196235656738, 2.7745397090911865, 4.517670154571533, 3.3113632202148438]",2.6346312,5.097051,1,"[ 6.0178604  1.5685593 10.135547   4.505562   6.494546   4.435195
  8.232872   2.6126523  4.3706985  3.3800836]",0.8230792237192358,Call Ted's home and have the ticket brought
15,615,16,7,"I would suggest we do something else, like go to a bar instead.",decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,"is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : suggest do something else , like go to a bar instead .",6.2998815,2.0404058,10.847114,4.9484267,6.5329394,3.048504,8.272579,2.5789344,4.7433796,3.7595553,"[6.299881458282471, 2.040405750274658, 10.847113609313965, 4.948426723480225, 6.532939434051514, 3.048504114151001, 8.272579193115234, 2.57893443107605, 4.743379592895508, 3.7595553398132324]",3.2928722,2.189911,5,"[ 6.33036    1.9094366 10.815536   5.3546352  6.548423   3.536286
  8.347077   2.503849   4.508387   3.6549163]",0.7068337940998483,Let him go get it and I stay there
16,616,17,7,buy a new ticked online or at the front,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : buy a new ticked online or at the front,5.2532706,1.3829758,9.220142,3.3442705,6.5974994,5.486769,8.11501,2.8173537,4.6710258,2.6184123,"[5.253270626068115, 1.3829758167266846, 9.220142364501953, 3.3442704677581787, 6.597499370574951, 5.486769199371338, 8.115010261535645, 2.8173537254333496, 4.67102575302124, 2.6184122562408447]",1.1204091,5.836084,7,"[5.0857954 1.1546884 9.336576  3.082075  6.6909323 5.24464   8.087333
 2.6916425 4.821671  2.32935  ]",0.5938375776667038,Buy another ticket when they get there.
17,617,18,7,Try and buy another ticket at the show,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Try and buy another ticket at the show,5.1561923,1.4164882,9.4352665,3.6841397,6.7429624,5.2640004,8.229611,2.8794081,4.8757,2.5356467,"[5.156192302703857, 1.4164881706237793, 9.435266494750977, 3.6841397285461426, 6.74296236038208, 5.264000415802002, 8.22961139678955, 2.879408121109009, 4.875699996948242, 2.535646677017212]",1.3955597,5.5271554,7,"[5.0857954 1.1546884 9.336576  3.082075  6.6909323 5.24464   8.087333
 2.6916425 4.821671  2.32935  ]",0.7414680946070157,Buy another ticket when they get there.
18,618,19,7,I would advise Ted to see if he can purchase another ticket from a scalper.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : advise Ted to see if can purchase another ticket from a scalper .,5.379193,1.0059323,8.826634,3.4178927,6.4560027,6.0714383,8.064799,2.6657758,4.269414,3.312354,"[5.37919282913208, 1.005932331085205, 8.826634407043457, 3.4178926944732666, 6.456002712249756, 6.071438312530518, 8.064799308776855, 2.665775775909424, 4.269413948059082, 3.31235408782959]",1.6838881,6.450338,3,"[5.465699  1.065155  8.8797455 3.5001974 6.4568534 5.9858704 8.055585
 2.6525676 4.263281  3.3530958]",0.17281490062929575,look for a ticket scalper and pay for a ticket for my friend
