,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,2560,105,11,CALL THE POLICE,pg,1.0,81.6666666666667,"Erica is leaving the mall on a hot summer day. In the parking lot, she notices a dog in the back of a car without any of its windows open. The dog is panting heavily and looks tired.","is leaving the mall on a hot summer day . In the parking lot , notices a dog in the back of a car without any of windows open . The dog is panting heavily and looks tired . : CALL THE POLICE",11.004969,8.481681,-1.7034678,1.3889844,-1.3758278,0.50790393,4.7443275,14.88605,2.5263538,8.297499,"[11.004968643188477, 8.481680870056152, -1.703467845916748, 1.3889844417572021, -1.3758277893066406, 0.5079039335250854, 4.744327545166016, 14.8860502243042, 2.5263538360595703, 8.29749870300293]",23.067833,13.986271,0,"[11.066269    8.532347   -1.768507    1.4208491  -1.3698695   0.53709054
  4.775495   14.905105    2.5074587   8.302223  ]",,CALL THE POLICE
1,2561,107,11,call the police,pg,1.0,100.0,"Erica is leaving the mall on a hot summer day. In the parking lot, she notices a dog in the back of a car without any of its windows open. The dog is panting heavily and looks tired.","is leaving the mall on a hot summer day . In the parking lot , notices a dog in the back of a car without any of windows open . The dog is panting heavily and looks tired . : call the police",11.113643,8.455848,-1.8090894,1.4675758,-1.4149101,0.59057444,4.805122,14.9561,2.4882898,8.220593,"[11.113642692565918, 8.45584774017334, -1.8090894222259521, 1.4675757884979248, -1.414910078048706, 0.5905744433403015, 4.805121898651123, 14.956100463867188, 2.4882898330688477, 8.220593452453613]",23.06854,14.068069,0,"[11.066269    8.532347   -1.768507    1.4208491  -1.3698695   0.53709054
  4.775495   14.905105    2.5074587   8.302223  ]",,CALL THE POLICE
2,2562,118,11,Call the cops,pg,1.0,100.0,"Erica is leaving the mall on a hot summer day. In the parking lot, she notices a dog in the back of a car without any of its windows open. The dog is panting heavily and looks tired.","is leaving the mall on a hot summer day . In the parking lot , notices a dog in the back of a car without any of windows open . The dog is panting heavily and looks tired . : Call the cops",8.520226,10.108851,-2.5706127,1.7075768,0.65865,1.8982571,2.173351,10.689981,3.53791,7.927132,"[8.520225524902344, 10.108851432800293, -2.570612668991089, 1.7075767517089844, 0.6586499810218811, 1.8982571363449097, 2.1733510494232178, 10.689981460571289, 3.537909984588623, 7.9271321296691895]",11.57319,13.80819,1,"[ 8.7191305 10.017705  -2.4461942  1.6426878  0.7533567  1.9890003
  2.2339125 10.803386   3.558941   8.100508 ]",,Call the cops
3,2563,119,11,call the police.,pg,1.0,100.0,"Erica is leaving the mall on a hot summer day. In the parking lot, she notices a dog in the back of a car without any of its windows open. The dog is panting heavily and looks tired.","is leaving the mall on a hot summer day . In the parking lot , notices a dog in the back of a car without any of windows open . The dog is panting heavily and looks tired . : call the police .",6.3252997,12.883446,-0.26487622,1.2857951,1.761355,2.6366515,1.2945064,9.223693,3.7775054,8.042322,"[6.3252997398376465, 12.883445739746094, -0.26487621665000916, 1.2857950925827026, 1.7613550424575806, 2.6366515159606934, 1.2945064306259155, 9.223692893981934, 3.777505397796631, 8.042322158813477]",7.909321,13.028864,2,"[ 6.2948265 12.91726   -0.2525252  1.2633295  1.7764529  2.632917
  1.2684289  9.197314   3.7852364  8.040331 ]",,call the police.
4,2564,122,11,call 911,pg,1.0,100.0,"Erica is leaving the mall on a hot summer day. In the parking lot, she notices a dog in the back of a car without any of its windows open. The dog is panting heavily and looks tired.","is leaving the mall on a hot summer day . In the parking lot , notices a dog in the back of a car without any of windows open . The dog is panting heavily and looks tired . : call 911",9.82698,9.877789,-2.8673117,1.3222284,2.627094,3.4383013,1.5787671,9.605838,4.8615026,9.215234,"[9.826979637145996, 9.877788543701172, -2.867311716079712, 1.3222284317016602, 2.627094030380249, 3.4383013248443604, 1.5787670612335205, 9.60583782196045, 4.861502647399902, 9.21523380279541]",12.317175,17.138006,3,"[ 9.747094   9.904805  -2.8077216  1.2739398  2.6823354  3.4334621
  1.5084113  9.620839   4.8589687  9.22184  ]",,call 911
5,2565,130,11,Erica could call 911 to get him help,pg,1.0,97.6666666666667,"Erica is leaving the mall on a hot summer day. In the parking lot, she notices a dog in the back of a car without any of its windows open. The dog is panting heavily and looks tired.","is leaving the mall on a hot summer day . In the parking lot , notices a dog in the back of a car without any of windows open . The dog is panting heavily and looks tired . : call 911 to get help",9.700229,9.9371805,-2.8203027,1.2578517,2.67568,3.4861336,1.5157543,9.569282,4.9095755,9.156863,"[9.700228691101074, 9.937180519104004, -2.820302724838257, 1.2578517198562622, 2.675679922103882, 3.486133575439453, 1.5157543420791626, 9.569281578063965, 4.909575462341309, 9.15686321258545]",12.269961,17.100718,3,"[ 9.747094   9.904805  -2.8077216  1.2739398  2.6823354  3.4334621
  1.5084113  9.620839   4.8589687  9.22184  ]",,call 911
6,2566,133,11,call police,pg,1.0,44.0,"Erica is leaving the mall on a hot summer day. In the parking lot, she notices a dog in the back of a car without any of its windows open. The dog is panting heavily and looks tired.","is leaving the mall on a hot summer day . In the parking lot , notices a dog in the back of a car without any of windows open . The dog is panting heavily and looks tired . : call police",11.075927,8.595167,-1.7645935,1.5052834,-1.3547316,0.58113,4.8635893,14.998398,2.5243819,8.342695,"[11.075926780700684, 8.59516716003418, -1.764593482017517, 1.5052833557128906, -1.354731559753418, 0.5811300277709961, 4.863589286804199, 14.998397827148438, 2.5243818759918213, 8.342695236206055]",22.973394,14.122395,0,"[11.066269    8.532347   -1.768507    1.4208491  -1.3698695   0.53709054
  4.775495   14.905105    2.5074587   8.302223  ]",,CALL THE POLICE
7,2567,134,11,Call the police,pg,1.0,100.0,"Erica is leaving the mall on a hot summer day. In the parking lot, she notices a dog in the back of a car without any of its windows open. The dog is panting heavily and looks tired.","is leaving the mall on a hot summer day . In the parking lot , notices a dog in the back of a car without any of windows open . The dog is panting heavily and looks tired . : Call the police",11.099907,8.433288,-1.7762394,1.4625448,-1.3472582,0.55738765,4.8613043,14.955756,2.555786,8.174929,"[11.099906921386719, 8.433287620544434, -1.7762393951416016, 1.4625447988510132, -1.34725821018219, 0.55738765001297, 4.86130428314209, 14.955756187438965, 2.555785894393921, 8.174928665161133]",23.028662,14.083233,0,"[11.066269    8.532347   -1.768507    1.4208491  -1.3698695   0.53709054
  4.775495   14.905105    2.5074587   8.302223  ]",,CALL THE POLICE
8,2568,139,11,Call the police or animal control,pg,1.0,100.0,"Erica is leaving the mall on a hot summer day. In the parking lot, she notices a dog in the back of a car without any of its windows open. The dog is panting heavily and looks tired.","is leaving the mall on a hot summer day . In the parking lot , notices a dog in the back of a car without any of windows open . The dog is panting heavily and looks tired . : Call the police or animal control",6.630827,11.843376,-1.5337425,1.7391126,2.453563,2.8929455,0.3393697,8.751035,4.792883,9.256036,"[6.630826950073242, 11.843376159667969, -1.5337425470352173, 1.7391126155853271, 2.4535629749298096, 2.8929455280303955, 0.3393697142601013, 8.7510347366333, 4.792882919311523, 9.256035804748535]",6.61676,11.141281,4,"[ 6.6307445 11.916434  -1.5309922  1.6359515  2.44023    2.9500422
  0.3676108  8.752703   4.8461356  9.2025795]",,Call the police or animal control
9,2569,144,11,Call the police,pg,1.0,100.0,"Erica is leaving the mall on a hot summer day. In the parking lot, she notices a dog in the back of a car without any of its windows open. The dog is panting heavily and looks tired.","is leaving the mall on a hot summer day . In the parking lot , notices a dog in the back of a car without any of windows open . The dog is panting heavily and looks tired . : Call the police",11.069258,8.4659195,-1.7167265,1.4283079,-1.3797784,0.5404429,4.794005,14.937253,2.5774882,8.293601,"[11.069257736206055, 8.465919494628906, -1.716726541519165, 1.4283078908920288, -1.3797783851623535, 0.5404428839683533, 4.794004917144775, 14.93725299835205, 2.5774881839752197, 8.293601036071777]",23.138721,14.125451,0,"[11.066269    8.532347   -1.768507    1.4208491  -1.3698695   0.53709054
  4.775495   14.905105    2.5074587   8.302223  ]",,CALL THE POLICE
