,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,2237,10,6,Start a fire,pg,1.0,100.0,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Start a fire",0.7328777,10.014993,4.690652,3.9728093,2.2316546,6.175831,6.156576,2.882381,6.013419,3.9251246,"[0.7328776717185974, 10.014992713928223, 4.690651893615723, 3.972809314727783, 2.231654644012451, 6.175830841064453, 6.156576156616211, 2.882380962371826, 6.013419151306152, 3.9251246452331543]",-0.5594989,11.161118,0,"[ 0.7077291 10.017595   4.7068605  4.0273113  2.2481558  6.1608872
  6.1362734  2.8747485  6.0061026  3.936032 ]",,Start a fire
1,2238,14,6,look for something to start a fire with,pg,1.0,98.6666666666667,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : look for something to start a fire with",0.8378836,9.770287,4.8209977,4.0787106,2.25462,5.8232245,6.271941,3.077003,5.9552097,3.9369993,"[0.8378835916519165, 9.770286560058594, 4.820997714996338, 4.078710556030273, 2.25462007522583, 5.8232245445251465, 6.271941184997559, 3.077003002166748, 5.955209732055664, 3.9369993209838867]",-0.42356694,11.776505,-1,"[0.9063003 9.678123  4.811207  4.012518  2.1040258 5.7461843 6.1744466
 3.1220036 5.8869596 4.0685587]",,look for something to start a fire with
2,2239,20,6,build a fire for warmth,pg,1.0,99.3333333333333,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : build a fire for warmth",0.93876487,9.848113,4.7064476,3.844233,1.9520011,5.978521,6.0572553,3.0431457,5.9474783,4.0975213,"[0.9387648701667786, 9.848113059997559, 4.706447601318359, 3.8442330360412598, 1.9520010948181152, 5.97852087020874, 6.057255268096924, 3.0431456565856934, 5.947478294372559, 4.0975213050842285]",-0.8652235,11.788222,-1,"[0.9063003 9.678123  4.811207  4.012518  2.1040258 5.7461843 6.1744466
 3.1220036 5.8869596 4.0685587]",,look for something to start a fire with
3,2240,22,6,make a fire to keep warm,pg,1.0,100.0,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : make a fire to keep warm",0.91791195,9.871546,4.7438226,3.8944976,2.023664,6.01169,6.1055536,3.026192,5.9936357,4.0467877,"[0.917911946773529, 9.871545791625977, 4.7438225746154785, 3.8944976329803467, 2.0236639976501465, 6.011690139770508, 6.10555362701416, 3.0261919498443604, 5.993635654449463, 4.046787738800049]",-0.8062193,11.698435,-1,"[0.9063003 9.678123  4.811207  4.012518  2.1040258 5.7461843 6.1744466
 3.1220036 5.8869596 4.0685587]",,look for something to start a fire with
4,2241,31,6,Build a fire,pg,1.0,91.0,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Build a fire",0.78197604,9.6350765,4.81947,4.0059094,2.0399933,5.7475977,6.0434885,2.9942727,5.790887,4.11174,"[0.781976044178009, 9.635076522827148, 4.819469928741455, 4.005909442901611, 2.0399932861328125, 5.747597694396973, 6.043488502502441, 2.9942727088928223, 5.790886878967285, 4.1117401123046875]",-0.72756386,11.950515,-1,"[0.9063003 9.678123  4.811207  4.012518  2.1040258 5.7461843 6.1744466
 3.1220036 5.8869596 4.0685587]",,look for something to start a fire with
5,2242,33,6,Try to build a fire.,pg,1.0,100.0,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Try to build a fire .",0.97155744,9.60037,4.8371973,4.0639334,2.1426506,5.589316,6.250807,3.2289183,5.8823075,4.090225,"[0.9715574383735657, 9.600370407104492, 4.837197303771973, 4.063933372497559, 2.142650604248047, 5.589315891265869, 6.25080680847168, 3.2289183139801025, 5.882307529449463, 4.0902252197265625]",-0.40580922,12.133306,-1,"[0.9063003 9.678123  4.811207  4.012518  2.1040258 5.7461843 6.1744466
 3.1220036 5.8869596 4.0685587]",,look for something to start a fire with
6,2243,35,6,Try to start a fire,pg,1.0,98.3333333333333,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Try to start a fire",0.9133061,9.616737,4.8493905,4.1090193,2.199696,5.6254106,6.267833,3.1902423,5.8701396,4.0373154,"[0.9133061170578003, 9.616737365722656, 4.849390506744385, 4.1090192794799805, 2.1996960639953613, 5.625410556793213, 6.267833232879639, 3.190242290496826, 5.8701395988464355, 4.037315368652344]",-0.35745385,12.106966,-1,"[0.9063003 9.678123  4.811207  4.012518  2.1040258 5.7461843 6.1744466
 3.1220036 5.8869596 4.0685587]",,look for something to start a fire with
7,2244,53,6,Collect wood and moss in order to build a fire.,pg,1.0,94.6666666666667,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Collect wood and moss in order to build a fire .",0.9163218,9.5659685,4.8231473,4.038594,2.0611818,5.6172724,6.1409655,3.1885343,5.8315773,4.186118,"[0.9163218140602112, 9.56596851348877, 4.823147296905518, 4.038593769073486, 2.0611817836761475, 5.61727237701416, 6.140965461730957, 3.1885342597961426, 5.831577301025391, 4.186118125915527]",-0.6249245,12.204969,-1,"[0.9063003 9.678123  4.811207  4.012518  2.1040258 5.7461843 6.1744466
 3.1220036 5.8869596 4.0685587]",,look for something to start a fire with
8,2245,62,6,Build a fire,pg,1.0,100.0,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Build a fire",0.7713278,9.610659,4.855812,3.9995763,1.9950007,5.7740793,6.014518,3.0229294,5.8115664,4.1513996,"[0.771327793598175, 9.610658645629883, 4.855812072753906, 3.9995763301849365, 1.9950007200241089, 5.774079322814941, 6.014517784118652, 3.0229294300079346, 5.811566352844238, 4.151399612426758]",-0.72120404,12.023515,-1,"[0.9063003 9.678123  4.811207  4.012518  2.1040258 5.7461843 6.1744466
 3.1220036 5.8869596 4.0685587]",,look for something to start a fire with
9,2246,65,6,Light a fire,pg,1.0,100.0,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Light a fire",0.75860757,9.702828,4.80053,4.0586724,2.1053631,5.853411,6.08459,2.9903674,5.82267,4.07428,"[0.7586075663566589, 9.702828407287598, 4.800529956817627, 4.0586724281311035, 2.105363130569458, 5.8534111976623535, 6.084589958190918, 2.9903674125671387, 5.822669982910156, 4.07427978515625]",-0.59147143,11.796824,-1,"[0.9063003 9.678123  4.811207  4.012518  2.1040258 5.7461843 6.1744466
 3.1220036 5.8869596 4.0685587]",,look for something to start a fire with
