,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,1972,3,3,Replace the money with his own,pg,1.0,63.3333333333333,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Replace the money with own",15.946027,-2.8756943,7.674797,3.2020147,4.3387766,9.0235815,8.360601,8.6988325,-0.58754605,7.4416685,"[15.946026802062988, -2.8756942749023438, 7.674797058105469, 3.202014684677124, 4.338776588439941, 9.023581504821777, 8.360601425170898, 8.698832511901855, -0.5875460505485535, 7.441668510437012]",8.7412615,2.169977,0,"[15.76319    -2.8121936   7.589262    3.0083396   4.286721    9.235254
  8.265316    8.753945   -0.36255783  7.4591775 ]",,Replace the money with his own
1,1973,5,3,Put his own money in,pg,1.0,96.0,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Put own money in",16.191057,-2.7164066,7.7996016,3.5013013,3.6531267,8.977908,8.093492,8.106893,-0.07198675,7.905047,"[16.191057205200195, -2.7164065837860107, 7.7996015548706055, 3.5013012886047363, 3.6531267166137695, 8.97790813446045, 8.093491554260254, 8.106892585754395, -0.07198674976825714, 7.9050469398498535]",10.066624,2.3373709,1,"[16.288233  -2.8347983  7.8736463  3.2953029  3.807854   8.9022255
  8.129212   8.272493  -0.3960104  7.8446283]",,Put his own money in
2,1974,7,3,Brian could put in some money from his own pocket,pg,1.0,56.6666666666667,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : put in some money from own pocket",16.066284,-2.6583488,7.8061175,3.3869684,3.7647343,9.04428,8.087916,8.159328,-0.045036964,7.902082,"[16.0662841796875, -2.658348798751831, 7.806117534637451, 3.3869683742523193, 3.7647342681884766, 9.044280052185059, 8.087916374206543, 8.15932846069336, -0.04503696411848068, 7.9020819664001465]",9.931673,2.470485,1,"[16.288233  -2.8347983  7.8736463  3.2953029  3.807854   8.9022255
  8.129212   8.272493  -0.3960104  7.8446283]",,Put his own money in
3,1975,12,3,he should try to pay for it,pg,1.0,49.0,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : try to pay for",16.175842,-3.0738459,8.144586,2.2732103,3.9202244,9.162946,8.2116585,8.800707,-1.0031145,7.7921,"[16.17584228515625, -3.073845863342285, 8.144585609436035, 2.273210287094116, 3.92022442817688, 9.162945747375488, 8.211658477783203, 8.80070686340332, -1.0031144618988037, 7.792099952697754]",8.522259,0.7904824,-1,"[16.354397  -3.4528341  7.6889205  2.139705   4.0392604  9.319003
  8.050976   8.889737  -0.612084   7.940441 ]",,he should try to pay for it
4,1976,15,3,use his own money to cover the shortfall,pg,1.0,45.6666666666667,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : use own money to cover the shortfall",15.71591,-2.740325,7.5334134,3.1713426,4.2663856,9.242379,8.222258,8.678426,-0.19415456,7.4843183,"[15.715909957885742, -2.7403249740600586, 7.533413410186768, 3.171342611312866, 4.266385555267334, 9.242379188537598, 8.222257614135742, 8.678425788879395, -0.1941545605659485, 7.484318256378174]",8.596052,2.4495223,0,"[15.76319    -2.8121936   7.589262    3.0083396   4.286721    9.235254
  8.265316    8.753945   -0.36255783  7.4591775 ]",,Replace the money with his own
5,1977,16,3,Add additional money from own fund,pg,1.0,77.6666666666667,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Add additional money from own fund",16.154444,-2.7281203,7.731117,3.5458891,3.7043238,8.981735,8.0887985,8.1317425,-0.050894354,7.8435955,"[16.154443740844727, -2.7281203269958496, 7.731116771697998, 3.545889139175415, 3.7043237686157227, 8.981735229492188, 8.088798522949219, 8.131742477416992, -0.0508943535387516, 7.843595504760742]",9.953486,2.4463186,1,"[16.288233  -2.8347983  7.8736463  3.2953029  3.807854   8.9022255
  8.129212   8.272493  -0.3960104  7.8446283]",,Put his own money in
6,1978,19,3,Replace the money with his own funds.,pg,1.0,55.3333333333333,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Replace the money with own funds .",15.9229145,-2.8633494,7.5952005,3.2772274,4.354881,9.039631,8.323234,8.705482,-0.5061305,7.374699,"[15.922914505004883, -2.863349437713623, 7.595200538635254, 3.2772274017333984, 4.3548808097839355, 9.039630889892578, 8.323233604431152, 8.70548152923584, -0.5061305165290833, 7.374699115753174]",8.880012,2.292012,0,"[15.76319    -2.8121936   7.589262    3.0083396   4.286721    9.235254
  8.265316    8.753945   -0.36255783  7.4591775 ]",,Replace the money with his own
7,1979,20,3,pay the money back on his own,pg,1.0,48.3333333333333,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : pay the money back on own",15.609225,-2.7166367,7.5408206,2.962011,4.298075,9.335606,8.258712,8.738067,-0.1811079,7.513085,"[15.609225273132324, -2.7166366577148438, 7.540820598602295, 2.9620110988616943, 4.298075199127197, 9.33560562133789, 8.258711814880371, 8.738066673278809, -0.18110789358615875, 7.513084888458252]",8.515984,2.425231,0,"[15.76319    -2.8121936   7.589262    3.0083396   4.286721    9.235254
  8.265316    8.753945   -0.36255783  7.4591775 ]",,Replace the money with his own
8,1980,21,3,pay out of his own pocket,pg,1.0,63.0,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : pay out of own pocket",15.608581,-2.6270308,7.5064716,3.1607697,4.2793865,9.274917,8.257013,8.611133,-0.034566853,7.546474,"[15.608580589294434, -2.627030849456787, 7.506471633911133, 3.1607697010040283, 4.279386520385742, 9.274916648864746, 8.257013320922852, 8.611132621765137, -0.03456685319542885, 7.546473979949951]",8.60237,2.6241665,0,"[15.76319    -2.8121936   7.589262    3.0083396   4.286721    9.235254
  8.265316    8.753945   -0.36255783  7.4591775 ]",,Replace the money with his own
9,1981,23,3,Pay it back out of his pocket.,pg,1.0,57.3333333333333,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Pay back out of pocket .",15.554311,-2.7338402,7.6006093,2.7204244,4.3025928,9.413662,8.280214,8.800164,-0.23233643,7.5794272,"[15.55431079864502, -2.733840227127075, 7.600609302520752, 2.7204244136810303, 4.302592754364014, 9.41366195678711, 8.280214309692383, 8.800164222717285, -0.23233643174171448, 7.579427242279053]",8.4308815,2.291329,0,"[15.76319    -2.8121936   7.589262    3.0083396   4.286721    9.235254
  8.265316    8.753945   -0.36255783  7.4591775 ]",,Replace the money with his own
