,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,0,1,1,look for coupon,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : look for coupon",12,"[12.077478   1.8105747  8.463686   4.6678796  5.6215835  9.822279
  2.7880218  5.150632   3.6140223  2.170107 ]",12.0109,1.8726478,8.458952,4.8178325,5.621647,9.853793,2.792807,4.9224124,3.7168167,2.1724987,"[12.010899543762207, 1.872647762298584, 8.458951950073242, 4.8178324699401855, 5.621646881103516, 9.853793144226074, 2.792807102203369, 4.922412395477295, 3.7168166637420654, 2.1724987030029297]",0.30735435222095386,3.9761243,5.6541834,see about a discount
1,1,2,1,I ask my friends for help with this medication.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : ask friends for help with this medication .",15,"[12.349688   2.5511098  8.823908   4.275634   5.0379806 10.15516
  2.4615924  5.0849295  2.9077208  2.1765413]",12.396701,2.4077697,8.812682,4.580234,5.1189613,9.975576,2.401772,5.0732117,2.8220205,2.0252554,"[12.396700859069824, 2.4077696800231934, 8.812682151794434, 4.580234050750732, 5.118961334228516, 9.975576400756836, 2.4017720222473145, 5.073211669921875, 2.8220205307006836, 2.0252554416656494]",0.4340735428507358,4.8419595,6.439904,Publicly request help on social media .
2,2,3,1,Get a side hustle to make some more money.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Get a side hustle to make some more money .",7,"[10.336683   2.8036695  8.441861   4.9476037  5.9042773  9.847915
  3.15816    5.382521   3.6124666  2.556945 ]",10.154215,2.9648588,8.467975,4.9543786,5.8852334,9.877936,3.175629,5.4062,3.628685,2.6742644,"[10.154214859008789, 2.9648587703704834, 8.467974662780762, 4.954378604888916, 5.885233402252197, 9.877936363220215, 3.175628900527954, 5.406199932098389, 3.6286849975585938, 2.674264430999756]",0.2759732210966839,5.820115,4.345775,get another job
3,3,4,1,buy it for them,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : buy for",18,"[12.080336   2.0484     8.537332   4.653304   5.5662975  9.602871
  2.574699   5.483559   3.3338337  2.323843 ]",11.956925,1.8891714,8.470372,4.7209587,5.8238482,9.541542,2.7225335,5.503317,3.5295453,2.329882,"[11.956925392150879, 1.8891713619232178, 8.470372200012207, 4.720958709716797, 5.823848247528076, 9.541542053222656, 2.7225334644317627, 5.503316879272461, 3.529545307159424, 2.3298819065093994]",0.42464461762217054,3.9858785,5.2377377,plead with the pharmacy for the medication
4,4,5,1,Ask friends and family for help while working more or looking for a better paying job.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Ask friends and family for help while working more or looking for a better paying job .",8,"[11.448172   2.612841   8.7503195  4.4215283  5.1576786 10.345309
  2.7778883  5.007016   2.8785338  1.9744785]",11.696905,2.6087706,8.758987,4.553052,5.1909733,10.205386,2.7259855,4.9566145,2.9042904,1.9326364,"[11.696905136108398, 2.6087706089019775, 8.758987426757812, 4.553051948547363, 5.190973281860352, 10.2053861618042, 2.725985527038574, 4.9566144943237305, 2.9042904376983643, 1.9326363801956177]",0.3280151283101428,4.3573575,7.0858617,Seek help from social nertworks
5,5,6,1,I would borrow money or not pay other bills so I could get the medicine.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : borrow money or not pay other bills so get the medicine .",0,"[11.549095   2.6487904  8.819141   6.546418   7.7736516  7.9045167
  2.4007916  4.818566   3.2431383  3.344833 ]",11.594269,2.5540204,8.74135,6.2137537,7.4723253,8.186856,2.4205406,4.9617515,3.3209155,3.240036,"[11.594268798828125, 2.554020404815674, 8.741350173950195, 6.213753700256348, 7.472325325012207, 8.186856269836426, 2.4205405712127686, 4.961751461029053, 3.320915460586548, 3.2400360107421875]",0.5798069585777809,5.365584,2.2539845,Take out a loan
6,6,7,1,Sell any items of value that I have to pay for it.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Sell any items of value that have to pay for .",5,"[10.977541   4.2656093  9.275888   6.147924   6.2577186  8.767614
  2.0076993  4.5171666  3.7658997  3.6177704]",10.942855,4.383193,9.296192,6.153862,6.2159567,8.760182,2.0034611,4.4628367,3.8002453,3.674373,"[10.942854881286621, 4.383193016052246, 9.296192169189453, 6.153861999511719, 6.215956687927246, 8.76018238067627, 2.0034611225128174, 4.462836742401123, 3.8002452850341797, 3.674372911453247]",0.15693633458901712,7.7448697,3.6969588,find ways to make money quick or sell assets
7,7,8,1,find ways to make money quick or sell assets,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : find ways to make money quick or sell assets",5,"[10.977541   4.2656093  9.275888   6.147924   6.2577186  8.767614
  2.0076993  4.5171666  3.7658997  3.6177704]",10.952009,4.229303,9.247674,6.1486936,6.316423,8.738052,2.0164578,4.5229025,3.781622,3.621814,"[10.952009201049805, 4.229302883148193, 9.247673988342285, 6.148693561553955, 6.316422939300537, 8.738052368164062, 2.0164577960968018, 4.522902488708496, 3.7816219329833984, 3.621814012527466]",0.08637094728289854,7.362503,3.6123385,find ways to make money quick or sell assets
8,8,9,1,I would take out a loan to pay for the medicine while cursing republicans for blocking universal healthcare.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : take out a loan to pay for the medicine while cursing republicans for blocking universal healthcare .",0,"[11.549095   2.6487904  8.819141   6.546418   7.7736516  7.9045167
  2.4007916  4.818566   3.2431383  3.344833 ]",11.646692,2.4362912,8.776609,6.456857,7.8030014,7.8931723,2.4255202,4.966109,3.3024747,3.285409,"[11.646692276000977, 2.436291217803955, 8.776609420776367, 6.456857204437256, 7.803001403808594, 7.893172264099121, 2.425520181655884, 4.966108798980713, 3.3024747371673584, 3.2854089736938477]",0.3081132365256824,5.2982373,1.5619315,Take out a loan
9,9,10,1,I would look for help anywhere I could. Assistance from friends and family or even a loan. Anything. ,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : look for help anywhere . Assistance from friends and family or even a loan . Anything .",4,"[12.162884   3.3157644  9.074037   4.66861    5.3278813  9.8615055
  2.2629719  4.8739944  2.8730297  2.7257776]",11.939784,3.1058617,8.994307,4.7359223,5.2922077,9.961341,2.4106393,4.8531384,2.8352652,2.3867295,"[11.939784049987793, 3.1058616638183594, 8.994306564331055, 4.735922336578369, 5.292207717895508, 9.96134090423584, 2.4106392860412598, 4.853138446807861, 2.8352651596069336, 2.3867294788360596]",0.5045598267441863,5.068707,7.187362,Ask people for money
10,10,11,1,Ask a family member for help.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Ask a family member for help .",15,"[12.349688   2.5511098  8.823908   4.275634   5.0379806 10.15516
  2.4615924  5.0849295  2.9077208  2.1765413]",12.189152,2.428893,8.771469,4.2228117,5.1541586,10.259133,2.695369,5.017611,2.786446,2.0534205,"[12.189151763916016, 2.4288930892944336, 8.771469116210938, 4.222811698913574, 5.154158592224121, 10.259133338928223, 2.695369005203247, 5.017611026763916, 2.7864460945129395, 2.0534205436706543]",0.39950720507881027,4.3828406,6.691,Publicly request help on social media .
