,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,1300,1,14,Research other options. Possibly move to bigger place.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Research other options . Possibly move to bigger place .",3,"[12.223048   16.293821    8.563851   -3.9718077   2.216291   -0.39545938
  1.1929084   1.8943117   9.924676    6.695826  ]",12.476126,16.30123,8.712801,-3.8517237,2.43138,-0.3540581,1.3671068,2.086644,9.945882,6.7450433,"[12.476125717163086, 16.30122947692871, 8.712800979614258, -3.8517236709594727, 2.431380033493042, -0.35405808687210083, 1.3671067953109741, 2.086643934249878, 9.945881843566895, 6.7450432777404785]",0.4678626508527486,7.6176643,20.169857,will downsize belongings to have more space and make dad roommate .
1,1301,2,14,I make as much room as possible and take care of him.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : make as much room as possible and take care of .",7,"[13.172197  16.733597   8.474103  -3.8857498  2.189479   0.6436478
  2.576837   3.0421891  9.660568   7.087948 ]",12.9527445,16.648321,8.476718,-3.95232,2.2591653,0.6160692,2.3630943,2.6569533,9.679384,7.300955,"[12.952744483947754, 16.6483211517334, 8.476717948913574, -3.952320098876953, 2.2591652870178223, 0.6160691976547241, 2.3630943298339844, 2.6569533348083496, 9.679384231567383, 7.300954818725586]",0.5525443465593892,6.5245886,18.6053,Have to take care of father .
2,1302,3,14,"Make it work, family comes first.",decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Make work , family comes first .",5,"[14.288866   16.422165    9.001581   -1.1711745   2.2858336  -0.20781267
  4.518099    2.9949899   9.55943     6.019468  ]",14.37722,16.388012,8.989786,-1.0541816,2.3050272,-0.21831687,4.6595826,2.9926214,9.579984,6.037291,"[14.377220153808594, 16.388011932373047, 8.989786148071289, -1.0541815757751465, 2.3050272464752197, -0.21831686794757843, 4.659582614898682, 2.992621421813965, 9.579983711242676, 6.037291049957275]",0.20986059882748603,9.190866,13.806567,Get a better job to support
3,1303,4,14,ask relatives to help,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : ask relatives to help",1,"[13.502746   16.701712    9.067142   -3.2955651   2.430174    0.40648466
  2.552016    3.9002976   9.476453    6.327247  ]",13.740452,16.784885,9.065807,-3.5653257,2.4232502,0.24315022,2.5224552,3.9712756,9.647189,6.296686,"[13.74045181274414, 16.78488540649414, 9.065807342529297, -3.5653257369995117, 2.423250198364258, 0.24315021932125092, 2.5224552154541016, 3.971275568008423, 9.647189140319824, 6.296686172485352]",0.44600147868345674,8.106709,17.661884,Call other family members for help
4,1304,5,14,Reach out to family to figure out a way to get his needs met and apply for state assistance.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Reach out to family to figure out a way to get needs met and apply for state assistance .",8,"[13.70491    16.509901    9.496297   -1.9430567   2.7271051  -0.22710842
  2.2261255   4.2845516   9.343431    6.247403  ]",13.740683,16.37353,9.626911,-1.8081332,2.8979294,-0.36327586,2.1981459,4.4252453,9.283619,6.1863413,"[13.740682601928711, 16.3735294342041, 9.626911163330078, -1.8081332445144653, 2.8979294300079346, -0.3632758557796478, 2.198145866394043, 4.42524528503418, 9.283618927001953, 6.186341285705566]",0.36159019845142415,10.385386,17.26981,can seek other family support
5,1305,6,14,I would still move him in to my apartment.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : still move in to apartment .",0,"[12.004847   16.591103    7.033938   -5.0419316   1.034493    0.08641601
  1.7307552   1.4789473  10.071605    7.1254854 ]",12.1574545,16.492989,7.537811,-4.7356615,1.3809079,-0.040342774,1.564589,1.7415268,9.962301,7.02387,"[12.157454490661621, 16.49298858642578, 7.537810802459717, -4.735661506652832, 1.3809078931808472, -0.040342774242162704, 1.564589023590088, 1.7415268421173096, 9.962301254272461, 7.02386999130249]",0.797187590432655,5.6008554,20.705135,Find a house and move in with Dad .
6,1306,7,14,I would move in with him to care for him or I would get a bigger apartment.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : move in with to care for or get a bigger apartment .",0,"[12.004847   16.591103    7.033938   -5.0419316   1.034493    0.08641601
  1.7307552   1.4789473  10.071605    7.1254854 ]",11.86646,16.508356,7.1767,-4.958373,1.1852307,-0.27542087,1.3062785,1.5324693,10.084855,6.979069,"[11.866459846496582, 16.50835609436035, 7.176700115203857, -4.958373069763184, 1.1852307319641113, -0.2754208743572235, 1.3062784671783447, 1.5324692726135254, 10.084855079650879, 6.979069232940674]",0.6416129095722031,5.0541964,21.126036,Find a house and move in with Dad .
7,1307,8,14,look into community resources for him,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : look into community resources for",1,"[13.502746   16.701712    9.067142   -3.2955651   2.430174    0.40648466
  2.552016    3.9002976   9.476453    6.327247  ]",13.312554,16.57492,9.2579365,-2.6843393,2.5042272,0.082125984,2.18758,4.019866,9.380778,6.1490893,"[13.312554359436035, 16.574920654296875, 9.257936477661133, -2.6843392848968506, 2.5042271614074707, 0.08212598413228989, 2.187580108642578, 4.019865989685059, 9.380778312683105, 6.149089336395264]",0.8723214809132034,9.238951,17.694185,Call other family members for help
8,1308,9,14,I would find new living conditions that work for the new situation.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : find new living conditions that work for the new situation .",3,"[12.223048   16.293821    8.563851   -3.9718077   2.216291   -0.39545938
  1.1929084   1.8943117   9.924676    6.695826  ]",12.409126,16.33901,8.714195,-3.78058,2.2835088,-0.2450805,1.3822198,2.3821416,9.762793,6.7154303,"[12.409126281738281, 16.33901023864746, 8.714195251464844, -3.7805800437927246, 2.283508777618408, -0.24508050084114075, 1.3822197914123535, 2.382141590118408, 9.762792587280273, 6.71543025970459]",0.6506748964388834,7.486456,19.820408,will downsize belongings to have more space and make dad roommate .
9,1309,10,14,Ask another family member for help. They also should help if they could. I should have someone to count on in my family. ,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Ask another family member for help . also help if . have someone to count on in family .",1,"[13.502746   16.701712    9.067142   -3.2955651   2.430174    0.40648466
  2.552016    3.9002976   9.476453    6.327247  ]",13.703135,16.731493,8.928403,-3.3070147,2.3643944,0.12333105,2.6147983,3.8967676,9.682432,6.2004404,"[13.703134536743164, 16.73149299621582, 8.9284029006958, -3.3070147037506104, 2.364394426345825, 0.12333104759454727, 2.6147983074188232, 3.8967676162719727, 9.682432174682617, 6.200440406799316]",0.45539718655805733,8.279619,17.693146,Call other family members for help
