,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,600,1,7,"Say ""sorry Ted""",decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Say `` sorry Ted '',1,"[ 6.227394   7.161482   9.651867   6.973161   3.9008584 -2.2030158
  2.8025303  2.6027927  3.603755   5.259586 ]",6.317719,7.5942903,9.56849,6.411344,4.217217,-2.133679,2.8238838,2.9645534,4.0830116,5.2054014,"[6.317718982696533, 7.594290256500244, 9.568490028381348, 6.411344051361084, 4.217216968536377, -2.133678913116455, 2.8238837718963623, 2.9645533561706543, 4.083011627197266, 5.205401420593262]",0.9934343777096509,10.545488,1.1764396,Go somewhere else with Ted instead .
1,601,2,7,I would sell my ticket so my friend wouldn't have to miss out on the concert alone.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : sell ticket so friend n't have to miss out on the concert alone .,0,"[ 6.56244    6.539916   9.850746   7.1108365  2.9036994 -3.0524926
  2.7085457  5.223358   3.3225908  4.9577045]",6.679671,6.309314,9.81371,7.229745,2.415343,-2.9435065,2.9666946,6.1014104,2.9051857,4.9302096,"[6.679670810699463, 6.309313774108887, 9.81371021270752, 7.229744911193848, 2.4153430461883545, -2.9435064792633057, 2.9666945934295654, 6.101410388946533, 2.9051856994628906, 4.930209636688232]",1.1599141598609397,8.509562,-3.6127186,ask if accept e-tickets
2,602,3,7,Give Ted my ticket ,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Give Ted ticket,0,"[ 6.56244    6.539916   9.850746   7.1108365  2.9036994 -3.0524926
  2.7085457  5.223358   3.3225908  4.9577045]",5.614663,7.246405,9.680878,6.1242957,2.941905,-4.1377606,2.7139463,4.9336925,3.9670198,5.3018446,"[5.614663124084473, 7.246405124664307, 9.680877685546875, 6.124295711517334, 2.9419050216674805, -4.137760639190674, 2.7139463424682617, 4.933692455291748, 3.96701979637146, 5.301844596862793]",2.048523497197705,6.9286017,-1.095933,ask if accept e-tickets
3,603,4,7,try to sneak in,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : try to sneak in,2,"[5.592842  3.64708   9.848568  7.804943  4.384622  2.514794  2.006561
 2.2661014 4.132102  6.436055 ]",5.449691,3.5796502,9.939132,7.827317,4.4465756,2.5680707,2.1043255,2.1836207,4.1394253,6.453352,"[5.449690818786621, 3.5796501636505127, 9.939131736755371, 7.827317237854004, 4.44657564163208, 2.568070650100708, 2.104325532913208, 2.1836206912994385, 4.139425277709961, 6.453351974487305]",0.2390227234182077,4.550795,4.650315,Sneak in the theater .
4,604,5,7,Hangout somewhere else with Ted.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Hangout somewhere else with Ted .,1,"[ 6.227394   7.161482   9.651867   6.973161   3.9008584 -2.2030158
  2.8025303  2.6027927  3.603755   5.259586 ]",6.360506,7.181719,9.659724,7.1493945,4.044791,-2.3005686,2.5930262,2.6120281,3.9047222,5.1001897,"[6.360506057739258, 7.181718826293945, 9.659724235534668, 7.149394512176514, 4.044791221618652, -2.3005685806274414, 2.5930261611938477, 2.612028121948242, 3.904722213745117, 5.100189685821533]",0.4893333373447082,10.335415,0.8739419,Go somewhere else with Ted instead .
5,605,6,7,I would ask if there were any more tickets available.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : ask if there were any more tickets available .,0,"[ 6.56244    6.539916   9.850746   7.1108365  2.9036994 -3.0524926
  2.7085457  5.223358   3.3225908  4.9577045]",6.814942,6.460999,9.735594,7.3239155,3.092811,-2.8193932,2.8219972,4.7857823,3.4291122,4.8025994,"[6.814941883087158, 6.460999011993408, 9.735593795776367, 7.323915481567383, 3.092811107635498, -2.8193931579589844, 2.8219971656799316, 4.785782337188721, 3.429112195968628, 4.8025994300842285]",0.6771223556671111,9.196018,-1.9357864,ask if accept e-tickets
6,606,7,7,Look for people selling tickets outside the concert or try to find one online.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Look for people selling tickets outside the concert or try to find one online .,0,"[ 6.56244    6.539916   9.850746   7.1108365  2.9036994 -3.0524926
  2.7085457  5.223358   3.3225908  4.9577045]",7.1994934,6.4467206,10.34371,7.8593206,3.058268,-2.5216303,2.2441554,5.05462,2.9246778,4.548943,"[7.199493408203125, 6.446720600128174, 10.343709945678711, 7.859320640563965, 3.0582680702209473, -2.52163028717041, 2.2441554069519043, 5.054619789123535, 2.924677848815918, 4.548943042755127]",1.4467281350419585,10.088249,-2.9050772,ask if accept e-tickets
7,607,8,7,tell ted to run,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : tell ted to run,1,"[ 6.227394   7.161482   9.651867   6.973161   3.9008584 -2.2030158
  2.8025303  2.6027927  3.603755   5.259586 ]",6.337606,7.3173065,9.533538,6.887711,4.0564437,-2.4300692,2.9454505,2.4222972,3.8313296,5.1381474,"[6.337605953216553, 7.3173065185546875, 9.533537864685059, 6.887711048126221, 4.056443691253662, -2.4300692081451416, 2.9454505443573, 2.422297239303589, 3.831329584121704, 5.138147354125977]",0.5030246818879691,10.219522,0.91974527,Go somewhere else with Ted instead .
8,608,9,7,Offer to loan money to Ted to buy another ticket and then ask why he doesn't have a ticket on his cell phone in 2021. Seriously.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Offer to loan money to Ted to buy another ticket and then ask why does n't have a ticket on cell phone in 2021 . Seriously .,0,"[ 6.56244    6.539916   9.850746   7.1108365  2.9036994 -3.0524926
  2.7085457  5.223358   3.3225908  4.9577045]",6.1696362,6.835856,9.793151,6.7249265,3.0513067,-3.3516994,2.675976,5.06766,3.5968654,5.1618214,"[6.169636249542236, 6.835855960845947, 9.793150901794434, 6.724926471710205, 3.05130672454834, -3.3516993522644043, 2.675976037979126, 5.067659854888916, 3.59686541557312, 5.161821365356445]",0.8047511966179757,8.033241,-1.5959674,ask if accept e-tickets
9,609,10,7,I would likely go with him home and miss the concert. Then have him pay for the next one we go to.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : likely go with home and miss the concert . Then have pay for the next one go to .,1,"[ 6.227394   7.161482   9.651867   6.973161   3.9008584 -2.2030158
  2.8025303  2.6027927  3.603755   5.259586 ]",5.976451,7.2056866,9.485473,6.5265536,3.8438928,-1.9795674,3.073675,2.135125,3.099078,5.8775177,"[5.9764509201049805, 7.205686569213867, 9.485472679138184, 6.526553630828857, 3.843892812728882, -1.9795674085617065, 3.0736749172210693, 2.135124921798706, 3.0990779399871826, 5.8775177001953125]",1.1287238255520593,9.559154,2.2380147,Go somewhere else with Ted instead .
