,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,600,0,7,"Say ""sorry Ted""",decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Say `` sorry Ted '',7,"[ 3.5588207   0.52973545 10.996178    4.368752    6.241059   -0.34322533
  4.039802    4.480125    6.8783226   8.113617  ]",3.635558,0.43922243,11.295092,4.448183,6.592668,-0.12719007,3.9879134,4.393046,6.908686,7.9409885,"[3.6355578899383545, 0.43922242522239685, 11.29509162902832, 4.448183059692383, 6.592668056488037, -0.12719006836414337, 3.9879133701324463, 4.393045902252197, 6.90868616104126, 7.940988540649414]",0.5666021881515032,5.2867875,3.0421696,sorry Ted
1,601,1,7,I would sell my ticket so my friend wouldn't have to miss out on the concert alone.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : sell ticket so friend n't have to miss out on the concert alone .,10,"[ 4.5951214 -1.1835357 11.389595   3.1026554  8.0474205  0.9811319
  6.3577557  6.871675   5.901048   8.613113 ]",4.578233,-1.224022,11.340897,3.1744463,7.9082637,0.90238243,6.197627,6.678839,5.9697504,8.71411,"[4.578232765197754, -1.2240220308303833, 11.340896606445312, 3.1744463443756104, 7.908263683319092, 0.9023824334144592, 6.197627067565918, 6.678839206695557, 5.96975040435791, 8.714110374450684]",0.3358022371936179,-0.43523458,2.8186047,buy another ticket
2,602,2,7,Give Ted my ticket ,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Give Ted ticket,4,"[ 3.7234225 -1.2634083 11.11826    3.2240133  7.8732724  0.7682369
  5.252441   5.3354654  6.916475   7.6794724]",3.6723716,-1.5029559,11.131321,3.1448736,8.126634,0.7907134,5.33327,5.280054,7.0913773,7.6368775,"[3.6723716259002686, -1.5029559135437012, 11.13132095336914, 3.14487361907959, 8.126633644104004, 0.7907134294509888, 5.333270072937012, 5.280054092407227, 7.091377258300781, 7.636877536773682]",0.41608771497089286,1.1142374,0.9069226,Offer Ted ticket .
3,603,3,7,try to sneak in,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : try to sneak in,3,"[ 3.68026    2.8250823 11.092213   7.1392274  6.7623873  1.0195827
  3.788495   5.2422104  3.9575315  4.1943593]",3.6045911,2.8703558,11.09202,7.094563,6.79533,0.8705117,3.933739,5.282633,3.8304656,4.2939425,"[3.604591131210327, 2.8703558444976807, 11.092020034790039, 7.094563007354736, 6.795330047607422, 0.8705117106437683, 3.933738946914673, 5.282632827758789, 3.83046555519104, 4.293942451477051]",0.2861295377965863,3.957726,-4.4205747,Sneak inside without the ticket .
4,604,4,7,Hangout somewhere else with Ted.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Hangout somewhere else with Ted .,7,"[ 3.5588207   0.52973545 10.996178    4.368752    6.241059   -0.34322533
  4.039802    4.480125    6.8783226   8.113617  ]",3.8041344,0.2971003,10.759802,4.278148,6.151034,-0.29948387,4.0855894,4.646321,6.760274,8.03602,"[3.8041343688964844, 0.297100305557251, 10.759801864624023, 4.278148174285889, 6.151033878326416, -0.29948386549949646, 4.085589408874512, 4.646320819854736, 6.7602739334106445, 8.036020278930664]",0.4879267913482928,4.579027,2.7454307,sorry Ted
5,605,5,7,I would ask if there were any more tickets available.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : ask if there were any more tickets available .,1,"[ 4.4898996  -0.66843176 10.939811    3.6104672   7.407411    0.5633546
  5.3115177   6.0860763   5.89052     8.933939  ]",4.3364987,-0.5494827,10.905692,3.6402729,7.306072,0.46482506,5.243972,6.0150356,6.0424285,8.900741,"[4.336498737335205, -0.5494827032089233, 10.905692100524902, 3.640272855758667, 7.306072235107422, 0.4648250639438629, 5.243971824645996, 6.015035629272461, 6.042428493499756, 8.900740623474121]",0.3057749512449228,1.6506952,3.0534422,ask if there were any more tickets available .
6,606,6,7,Look for people selling tickets outside the concert or try to find one online.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Look for people selling tickets outside the concert or try to find one online .,11,"[ 5.341484   -1.0902737  10.772052    3.8966722   7.0303965   0.45087397
  5.419654    6.18879     5.632698    9.555994  ]",5.1275487,-0.9305472,10.759263,3.9034789,7.012366,0.41655514,5.2679024,6.0712185,5.7118783,9.426853,"[5.127548694610596, -0.9305471777915955, 10.759263038635254, 3.9034788608551025, 7.012365818023682, 0.41655513644218445, 5.267902374267578, 6.071218490600586, 5.711878299713135, 9.42685317993164]",0.364406510854525,1.2337437,4.297999,look for a ticket scalper and pay for a ticket for friend
7,607,7,7,tell ted to run,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : tell ted to run,7,"[ 3.5588207   0.52973545 10.996178    4.368752    6.241059   -0.34322533
  4.039802    4.480125    6.8783226   8.113617  ]",3.476649,0.3232413,10.861918,4.169343,6.09628,-0.3843122,4.136831,4.51611,6.996304,7.961655,"[3.476649045944214, 0.32324129343032837, 10.861918449401855, 4.169342994689941, 6.096280097961426, -0.3843122124671936, 4.136830806732178, 4.516109943389893, 6.996304035186768, 7.961655139923096]",0.4213692284216801,4.942916,2.8634439,sorry Ted
8,608,8,7,Offer to loan money to Ted to buy another ticket and then ask why he doesn't have a ticket on his cell phone in 2021. Seriously.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Offer to loan money to Ted to buy another ticket and then ask why does n't have a ticket on cell phone in 2021 . Seriously .,4,"[ 3.7234225 -1.2634083 11.11826    3.2240133  7.8732724  0.7682369
  5.252441   5.3354654  6.916475   7.6794724]",4.010673,-1.1034123,11.067285,3.3594244,7.7054486,0.71501076,5.2433176,5.6410346,6.6363425,8.024053,"[4.0106730461120605, -1.1034122705459595, 11.06728458404541, 3.359424352645874, 7.705448627471924, 0.7150107622146606, 5.243317604064941, 5.6410346031188965, 6.636342525482178, 8.024052619934082]",0.671348988662547,1.532762,1.9160237,Offer Ted ticket .
9,609,9,7,I would likely go with him home and miss the concert. Then have him pay for the next one we go to.,decision,,,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : likely go with home and miss the concert . Then have pay for the next one go to .,2,"[ 3.3253474   0.11170075 10.815141    4.087903    6.0454016  -0.28708327
  4.5420227   4.394869    7.0732145   6.830988  ]",3.32863,0.3084852,11.01346,4.0148935,6.0013456,-0.38952127,4.860796,4.2616153,6.8966775,6.945576,"[3.328629970550537, 0.308485209941864, 11.013460159301758, 4.014893531799316, 6.001345634460449, -0.3895212709903717, 4.860795974731445, 4.26161527633667, 6.896677494049072, 6.945576190948486]",0.5094105025614574,4.970881,1.3413543,Decide not to go to concert and instead hang out with Ted .
