,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,0,0,1,look for coupon,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : look for coupon",13,"[15.306844   5.5482736  9.431869   7.761188   4.5741653  4.025915
  4.875709  -0.645827   1.7892132  2.1519597]",15.295496,5.5699883,9.709959,7.4936104,4.7400203,4.044083,5.2067976,-0.32222515,1.5645014,2.1473236,"[15.295495986938477, 5.569988250732422, 9.709959030151367, 7.493610382080078, 4.740020275115967, 4.044083118438721, 5.2067975997924805, -0.3222251534461975, 1.564501404762268, 2.1473236083984375]",0.6649999959012747,6.399483,3.194791,friends
1,1,1,1,I ask my friends for help with this medication.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : ask friends for help with this medication .",5,"[15.837337   6.0298023  9.367134   7.34149    4.265148   3.9580824
  4.3964915 -0.655404   2.1956291  1.8140594]",16.019302,5.950806,9.294079,7.3118763,4.525891,3.8566139,4.328295,-0.7184546,2.144869,1.8074311,"[16.019302368164062, 5.950806140899658, 9.294078826904297, 7.31187629699707, 4.525890827178955, 3.856613874435425, 4.3282952308654785, -0.7184545993804932, 2.144869089126587, 1.8074311017990112]",0.3675530274367409,7.5336857,3.3914998,Publicly request help on social media .
2,2,2,1,Get a side hustle to make some more money.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Get a side hustle to make some more money .",4,"[14.411081    5.340701    8.66706     8.472971    4.505261    4.092518
  5.5654187   0.45749575  2.3960464   1.7844025 ]",14.201378,5.384938,8.512516,8.603886,4.506096,4.1862445,5.6359563,0.57811224,2.4530773,1.7459031,"[14.201377868652344, 5.384937763214111, 8.512516021728516, 8.603885650634766, 4.506095886230469, 4.186244487762451, 5.635956287384033, 0.5781122446060181, 2.4530773162841797, 1.7459031343460083]",0.3464085375321171,5.4866543,1.0503491,work extra hours
3,3,3,1,buy it for them,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : buy for",13,"[15.306844   5.5482736  9.431869   7.761188   4.5741653  4.025915
  4.875709  -0.645827   1.7892132  2.1519597]",15.17726,5.399609,9.42034,7.8981876,4.721034,4.0889444,5.012278,-0.6360039,1.6723236,2.211325,"[15.177260398864746, 5.399609088897705, 9.420339584350586, 7.898187637329102, 4.721034049987793, 4.088944435119629, 5.012278079986572, -0.6360039114952087, 1.6723235845565796, 2.21132493019104]",0.34535908070542304,6.0636134,2.8868234,friends
4,4,4,1,Ask friends and family for help while working more or looking for a better paying job.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Ask friends and family for help while working more or looking for a better paying job .",14,"[15.923885   5.867928   9.134265   7.706501   4.361002   3.4982288
  4.7749314 -0.1351912  2.5294094  1.7432483]",15.942371,5.826304,9.0378,7.610543,4.619662,3.6984031,4.688006,-0.18953918,2.41684,1.6921922,"[15.942371368408203, 5.826303958892822, 9.037799835205078, 7.6105427742004395, 4.619661808013916, 3.6984031200408936, 4.6880059242248535, -0.18953917920589447, 2.416840076446533, 1.6921921968460083]",0.3916003101117635,7.154706,4.178307,get free health care somewhere
5,5,5,1,I would borrow money or not pay other bills so I could get the medicine.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : borrow money or not pay other bills so get the medicine .",6,"[14.161139    4.5203      8.1431675   8.058016    7.0053368   5.7850904
  4.7036767  -0.70428807  2.2232826   1.785958  ]",14.303307,4.6903872,8.355537,7.995595,6.5547705,5.547327,4.7534046,-0.73701394,2.1152253,1.8464189,"[14.303306579589844, 4.69038724899292, 8.355537414550781, 7.9955949783325195, 6.554770469665527, 5.547327041625977, 4.75340461730957, -0.7370139360427856, 2.115225315093994, 1.846418857574463]",0.6136415473454786,7.364182,0.15477978,Take out a personal loan to cover the costs
6,6,6,1,Sell any items of value that I have to pay for it.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Sell any items of value that have to pay for .",7,"[13.292875    6.1261606   7.4973907   7.90583     4.6718135   5.0120783
  4.496042    0.84281945  2.7228312   0.875559  ]",13.240181,6.2257,7.415698,7.8804936,4.579376,5.0389123,4.440865,0.8863709,2.777064,0.8131741,"[13.240180969238281, 6.2256999015808105, 7.415698051452637, 7.880493640899658, 4.579376220703125, 5.038912296295166, 4.4408650398254395, 0.8863708972930908, 2.777064085006714, 0.8131741285324097]",0.20258174829774112,9.924354,1.5782748,sell possessions for the money
7,7,7,1,find ways to make money quick or sell assets,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : find ways to make money quick or sell assets",7,"[13.292875    6.1261606   7.4973907   7.90583     4.6718135   5.0120783
  4.496042    0.84281945  2.7228312   0.875559  ]",13.367545,6.0916,7.553463,7.8885236,4.712112,4.998897,4.5219383,0.7823986,2.6987689,0.9067991,"[13.367545127868652, 6.091599941253662, 7.553462982177734, 7.888523578643799, 4.712111949920654, 4.998897075653076, 4.521938323974609, 0.7823985815048218, 2.6987688541412354, 0.9067990779876709]",0.1337445181104976,9.664401,1.4869443,sell possessions for the money
8,8,8,1,I would take out a loan to pay for the medicine while cursing republicans for blocking universal healthcare.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : take out a loan to pay for the medicine while cursing republicans for blocking universal healthcare .",6,"[14.161139    4.5203      8.1431675   8.058016    7.0053368   5.7850904
  4.7036767  -0.70428807  2.2232826   1.785958  ]",14.161751,4.4939337,8.28002,8.076269,7.011313,5.856472,4.7558627,-0.8636174,2.112678,1.879295,"[14.161750793457031, 4.49393367767334, 8.280019760131836, 8.076269149780273, 7.011312961578369, 5.856472015380859, 4.755862712860107, -0.8636174201965332, 2.112678050994873, 1.879294991493225]",0.2719240538391301,7.0351944,-0.59416074,Take out a personal loan to cover the costs
9,9,9,1,I would look for help anywhere I could. Assistance from friends and family or even a loan. Anything. ,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : look for help anywhere . Assistance from friends and family or even a loan . Anything .",9,"[15.390131    6.1016283   8.778305    7.1765146   4.6327844   4.459316
  4.0530863  -0.33478767  2.241634    1.2362776 ]",15.670332,5.950485,8.812897,7.36058,4.7654977,4.1203566,4.3039713,-0.24396075,2.3520682,1.4025952,"[15.670331954956055, 5.9504852294921875, 8.812896728515625, 7.360579967498779, 4.76549768447876, 4.120356559753418, 4.303971290588379, -0.24396075308322906, 2.3520681858062744, 1.4025951623916626]",0.6164330484539311,8.109948,3.7180989,Ask family or friends for money
