,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,200,0,3,Call the other manager,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Call the other manager",9,"[-0.4350363   9.436378    9.2294035   7.014204    0.42068878 21.044556
 -4.5651474   1.9304703   2.1302645  11.86781   ]",-0.34728706,9.712112,9.09472,7.257867,0.23788211,20.991951,-4.7472653,2.1061993,1.8068619,11.875348,"[-0.34728705883026123, 9.712112426757812, 9.094719886779785, 7.257866859436035, 0.2378821074962616, 20.99195098876953, -4.747265338897705, 2.106199264526367, 1.8068618774414062, 11.875348091125488]",0.6050786165236295,-5.2879066,-2.624301,double count then document the discrepancy for the accountants to review . not be afraid of losing job because was obviously a one off situation .
1,201,1,3,I will count down all registers and check in the cracks to make sure I didn't miss anything. If I didn't I would watch the camera.,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : will count down all registers and check in the cracks to make sure did n't miss anything . If did n't watch the camera .",11,"[-0.8714317   7.9654703  10.13938     7.2458873   0.03950763 21.057556
 -4.53044     1.32789     2.1944351  13.008438  ]",-0.8434081,7.929118,10.130978,7.247453,0.030351125,20.999722,-4.558378,1.3646486,2.2176094,13.105421,"[-0.8434081077575684, 7.9291181564331055, 10.130977630615234, 7.247453212738037, 0.030351124703884125, 20.99972152709961, -4.558378219604492, 1.3646485805511475, 2.217609405517578, 13.10542106628418]",0.1329775565638104,-7.306071,0.032523807,will count down all registers and check in the cracks to make sure did n't miss anything . If did n't watch the camera .
2,202,2,3,Put my money in the register.,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Put money in the register .",8,"[-1.038908   8.913876   8.882722   8.407003   1.2682763 20.491714
 -6.0664268  1.0080229  2.4131446 12.466764 ]",-1.0408407,8.643175,9.1488695,8.385234,1.0979234,20.327726,-6.0866227,0.8195274,2.3259597,12.5209255,"[-1.040840744972229, 8.64317512512207, 9.148869514465332, 8.385233879089355, 1.0979233980178833, 20.327726364135742, -6.086622714996338, 0.8195273876190186, 2.3259596824645996, 12.520925521850586]",0.49696702737415827,-4.818572,0.5420644,Put in own money to balance .
3,203,3,3,pay the difference,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : pay the difference",4,"[-0.9847876  9.192844   8.671726   8.013498   1.8114134 20.638416
 -5.829851   0.9876696  3.0091915 12.168781 ]",-0.9052218,9.273875,8.683181,7.818821,1.8096391,20.705637,-5.671789,1.0319074,3.036156,12.044273,"[-0.9052218198776245, 9.27387523651123, 8.683180809020996, 7.818820953369141, 1.8096390962600708, 20.705636978149414, -5.671789169311523, 1.0319074392318726, 3.036155939102173, 12.044273376464844]",0.3140363558732206,-3.5103264,-0.45965645,pay the money back on own
4,204,4,3,Use my own money to balance the til.,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Use own money to balance the til .",8,"[-1.038908   8.913876   8.882722   8.407003   1.2682763 20.491714
 -6.0664268  1.0080229  2.4131446 12.466764 ]",-1.0695014,9.005632,8.744167,8.483098,1.3877128,20.51349,-6.151425,1.0380766,2.461702,12.466749,"[-1.0695013999938965, 9.005632400512695, 8.74416732788086, 8.483098030090332, 1.387712836265564, 20.513490676879883, -6.151424884796143, 1.038076639175415, 2.4617021083831787, 12.46674919128418]",0.24406567797995626,-4.251415,0.33552882,Put in own money to balance .
5,205,5,3,I would put money in and question anyone else that was around.,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : put money in and question anyone else that was around .",2,"[-0.919083   8.539725   9.494226   7.575936   0.4171272 20.794342
 -4.743313   1.4927303  2.4544597 12.508278 ]",-1.0155252,8.228648,9.644415,7.8123894,0.407501,20.61158,-5.003054,1.2362095,2.4528468,12.7626095,"[-1.015525221824646, 8.22864818572998, 9.644414901733398, 7.812389373779297, 0.4075010120868683, 20.61157989501953, -5.003054141998291, 1.236209511756897, 2.4528467655181885, 12.762609481811523]",0.6449706834646352,-6.4770045,-0.28690627,hope staff tells that made a mistake
6,206,6,3,Use money from my own pocket,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Use money from own pocket",6,"[-1.2884183   8.357876    9.118619    8.52245     1.4633183  20.241705
 -6.1315536   0.54923785  2.8643756  12.653024  ]",-1.2602437,8.707041,8.782385,8.502532,1.8222846,20.333538,-6.1703076,0.67328054,3.0623014,12.4780035,"[-1.2602436542510986, 8.707040786743164, 8.782384872436523, 8.502532005310059, 1.8222845792770386, 20.333538055419922, -6.170307636260986, 0.6732805371284485, 3.0623013973236084, 12.47800350189209]",0.6783401276862947,-3.7660093,0.9650087,Take the money from own wallet
7,207,7,3,I would try to solve how the money is missing. Also I would recount the drawer,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : try to solve how the money is missing . Also recount the drawer",15,"[-0.50440854  9.495169    8.89501     7.4980416   1.137471   20.94766
 -5.500118    1.4912461   2.2465074  12.147248  ]",-0.44597825,9.590488,8.8554945,7.363513,1.2977419,20.956408,-5.62686,1.3750185,2.2726412,12.096227,"[-0.4459782540798187, 9.59048843383789, 8.855494499206543, 7.363512992858887, 1.2977418899536133, 20.95640754699707, -5.62686014175415, 1.3750184774398804, 2.272641181945801, 12.096226692199707]",0.30129939727437755,-4.0589185,-1.737065,try to balance the missing money
8,208,8,3,Report the situation to my manager.,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Report the situation to manager .",13,"[-0.5504141   9.198373    9.201486    7.666478    0.30560893 20.860004
 -5.1877704   1.7772797   1.7273762  12.286378  ]",-0.26611733,9.618811,9.127921,7.437557,0.18212205,21.063168,-5.0851803,2.0621915,1.4313426,12.093206,"[-0.2661173343658447, 9.618810653686523, 9.127921104431152, 7.437557220458984, 0.18212205171585083, 21.063167572021484, -5.085180282592773, 2.0621914863586426, 1.431342601776123, 12.093206405639648]",0.7671922642890965,-4.9240627,-2.4549706,go through again to see if can find the issue . Then ask the employees if have any idea .
9,209,9,3,I would explain what happened and take the job loss.,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : explain what happened and take the job loss .",1,"[-0.03338677 10.079376    9.019636    6.8922553   0.42557335 21.519293
 -4.582473    2.2893195   1.7446346  11.888436  ]",0.08412768,10.268649,8.900395,6.8741994,0.5281174,21.475534,-4.9107037,2.241524,1.5171866,11.7123,"[0.08412767946720123, 10.268649101257324, 8.900395393371582, 6.874199390411377, 0.5281174182891846, 21.475534439086914, -4.910703659057617, 2.2415239810943604, 1.5171866416931152, 11.712300300598145]",0.5190228499477864,-4.2039256,-3.557059,tell manager the truth
10,210,10,3,Put in 50.75 of your own money.,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Put in 50.75 of own money .",8,"[-1.038908   8.913876   8.882722   8.407003   1.2682763 20.491714
 -6.0664268  1.0080229  2.4131446 12.466764 ]",-0.8685104,9.079826,8.851715,8.196231,1.5885131,20.54779,-6.2356863,0.8316515,2.483945,12.352204,"[-0.8685104250907898, 9.079826354980469, 8.851715087890625, 8.1962308883667, 1.5885131359100342, 20.54779052734375, -6.235686302185059, 0.831651508808136, 2.483944892883301, 12.352204322814941]",0.5343687609370388,-4.0809917,0.23217872,Put in own money to balance .
