,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,1800,1,1,Ask family/friends for money.,pg,1.0,85.0,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Ask family/friends for money .",-1.9676726,4.716037,-0.6526952,4.914451,8.985757,7.745425,6.32687,7.3599334,1.4075911,7.737861,"[-1.96767258644104, 4.716036796569824, -0.6526951789855957, 4.9144511222839355, 8.985756874084473, 7.745425224304199, 6.326869964599609, 7.359933376312256, 1.4075911045074463, 7.737861156463623]",-11.630716,12.049137,0,"[-0.75017846  5.867753    0.6632735   5.170466    8.317231    7.00306
  6.9962964   7.086837    2.7304626   7.079651  ]",2.8827132159945954,Pawn some belongings at the pawn shop
1,1801,7,1,Heinz could ask his family for help,pg,1.0,100.0,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : ask family for help",-2.4568603,4.7918754,-0.5924944,3.6253273,10.05587,7.4052997,5.8967752,7.3906565,1.3056983,7.5075274,"[-2.456860303878784, 4.79187536239624, -0.5924944281578064, 3.6253273487091064, 10.055870056152344, 7.405299663543701, 5.896775245666504, 7.390656471252441, 1.305698275566101, 7.5075273513793945]",-10.363572,11.276375,0,"[-0.75017846  5.867753    0.6632735   5.170466    8.317231    7.00306
  6.9962964   7.086837    2.7304626   7.079651  ]",3.838440930379901,Pawn some belongings at the pawn shop
2,1802,8,1,Ask family for money,pg,1.0,93.3333333333333,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Ask family for money",-1.9893155,4.694432,-0.8574161,4.691509,9.233832,7.7700577,6.278183,7.474482,1.2731055,7.7789254,"[-1.9893155097961426, 4.694431781768799, -0.8574160933494568, 4.691508769989014, 9.233832359313965, 7.770057678222656, 6.2781829833984375, 7.47448205947876, 1.273105502128601, 7.77892541885376]",-11.261968,12.342064,0,"[-0.75017846  5.867753    0.6632735   5.170466    8.317231    7.00306
  6.9962964   7.086837    2.7304626   7.079651  ]",3.1876815694563976,Pawn some belongings at the pawn shop
3,1803,16,1,Ask a relative to borrow the money to purchase medication,pg,1.0,70.6666666666667,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Ask a relative to borrow the money to purchase medication",-1.4241365,5.0735197,-1.0673908,5.754701,8.642264,8.130695,6.255727,7.4364448,2.0038216,8.463694,"[-1.4241365194320679, 5.073519706726074, -1.0673907995224, 5.754701137542725, 8.642264366149902, 8.130695343017578, 6.2557268142700195, 7.4364447593688965, 2.003821611404419, 8.463693618774414]",-11.675686,14.652725,0,"[-0.75017846  5.867753    0.6632735   5.170466    8.317231    7.00306
  6.9962964   7.086837    2.7304626   7.079651  ]",2.985467217344147,Pawn some belongings at the pawn shop
4,1804,19,1,Ask friends and family for funds.,pg,1.0,61.6666666666667,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Ask friends and family for funds .",-2.1036353,4.697887,-0.6415042,4.893834,9.053,7.741754,6.2566895,7.4738607,1.4692794,7.6757245,"[-2.103635311126709, 4.697886943817139, -0.6415042281150818, 4.893834114074707, 9.053000450134277, 7.741754055023193, 6.256689548492432, 7.473860740661621, 1.469279408454895, 7.675724506378174]",-11.638903,12.005843,0,"[-0.75017846  5.867753    0.6632735   5.170466    8.317231    7.00306
  6.9962964   7.086837    2.7304626   7.079651  ]",2.951121868082818,Pawn some belongings at the pawn shop
5,1805,25,1,Ask friends and family members for help,pg,1.0,79.6666666666667,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Ask friends and family members for help",-2.3146882,4.9085407,-0.18893325,3.9278777,9.762623,7.3657756,6.0479803,7.308182,1.4186379,7.383311,"[-2.314688205718994, 4.908540725708008, -0.18893325328826904, 3.92787766456604, 9.762622833251953, 7.3657755851745605, 6.047980308532715, 7.3081817626953125, 1.4186378717422485, 7.383310794830322]",-10.618201,11.290297,0,"[-0.75017846  5.867753    0.6632735   5.170466    8.317231    7.00306
  6.9962964   7.086837    2.7304626   7.079651  ]",3.2588603959124454,Pawn some belongings at the pawn shop
6,1806,26,1,ask for help,pg,1.0,96.6666666666667,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : ask for help",-2.2257779,4.6759057,-0.34424576,3.4782495,10.004938,7.1727085,5.9480963,7.0410976,1.7988348,7.638278,"[-2.2257778644561768, 4.675905704498291, -0.3442457616329193, 3.4782495498657227, 10.004938125610352, 7.172708511352539, 5.94809627532959, 7.041097640991211, 1.7988348007202148, 7.638278007507324]",-9.699834,11.519084,0,"[-0.75017846  5.867753    0.6632735   5.170466    8.317231    7.00306
  6.9962964   7.086837    2.7304626   7.079651  ]",3.5545084895931023,Pawn some belongings at the pawn shop
7,1807,28,1,Reach out to family,pg,1.0,94.0,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Reach out to family",-2.5415998,4.79548,-0.36739638,3.615585,10.009311,7.2615232,5.899339,7.351085,1.4016522,7.3542476,"[-2.541599750518799, 4.795479774475098, -0.36739638447761536, 3.6155850887298584, 10.009310722351074, 7.261523246765137, 5.899339199066162, 7.351085186004639, 1.401652216911316, 7.354247570037842]",-10.316384,11.073544,0,"[-0.75017846  5.867753    0.6632735   5.170466    8.317231    7.00306
  6.9962964   7.086837    2.7304626   7.079651  ]",3.7260051221580213,Pawn some belongings at the pawn shop
8,1808,37,1,Ask family for money ,pg,1.0,100.0,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Ask family for money",-1.9640563,4.710412,-0.85263634,4.6680627,9.25178,7.782247,6.2597713,7.4745307,1.26846,7.8013644,"[-1.9640562534332275, 4.71041202545166, -0.8526363372802734, 4.668062686920166, 9.251779556274414, 7.782247066497803, 6.259771347045898, 7.4745306968688965, 1.2684600353240967, 7.801364421844482]",-11.248032,12.392971,0,"[-0.75017846  5.867753    0.6632735   5.170466    8.317231    7.00306
  6.9962964   7.086837    2.7304626   7.079651  ]",3.1929516257580226,Pawn some belongings at the pawn shop
9,1809,38,1,Ask a friend for some money.,pg,1.0,100.0,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Ask a friend for some money .",-1.763388,4.8194733,-0.5703168,4.8311715,9.048337,7.7767057,6.259214,7.332325,1.4204944,7.902677,"[-1.7633880376815796, 4.8194732666015625, -0.5703167915344238, 4.83117151260376, 9.04833698272705, 7.776705741882324, 6.259213924407959, 7.332324981689453, 1.4204944372177124, 7.902677059173584]",-11.303148,12.348167,0,"[-0.75017846  5.867753    0.6632735   5.170466    8.317231    7.00306
  6.9962964   7.086837    2.7304626   7.079651  ]",2.8093303628256834,Pawn some belongings at the pawn shop
