,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,0,1,1,look for coupon,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : look for coupon",7,"[12.520435    7.054538    9.057783    6.520467    5.9185157   6.81242
  4.641776   -0.24903905  4.01495     2.9400728 ]",12.541447,7.0629854,9.445894,6.706693,6.207959,6.965969,4.458135,-0.30283144,4.3170967,2.9702752,"[12.541446685791016, 7.062985420227051, 9.445894241333008, 6.706693172454834, 6.207959175109863, 6.965969085693359, 4.45813512802124, -0.3028314411640167, 4.317096710205078, 2.9702751636505127]",0.6496158788948942,7.601731,3.7408502,friends
1,1,2,1,I ask my friends for help with this medication.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : ask friends for help with this medication .",4,"[12.573978   7.284234   9.106799   6.2392187  5.154793   6.975829
  5.2731285 -0.0208559  4.235567   2.9623718]",12.812485,7.276846,9.175129,6.426874,5.208796,6.9438324,5.332074,0.059776325,4.1160536,3.0317798,"[12.812484741210938, 7.276845932006836, 9.175128936767578, 6.426874160766602, 5.20879602432251, 6.9438323974609375, 5.332074165344238, 0.05977632477879524, 4.116053581237793, 3.0317797660827637]",0.36033402096342565,7.8164654,2.4503386,Publicly request help on social media .
2,2,3,1,Get a side hustle to make some more money.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Get a side hustle to make some more money .",6,"[11.304617    6.9905252   9.17882     6.548414    6.573133    7.869533
  4.4754624   0.67430335  3.1279347   3.1136355 ]",11.244995,6.9606757,9.1200075,6.522412,6.572208,7.905377,4.406299,0.6748138,3.0258129,3.1775565,"[11.2449951171875, 6.9606757164001465, 9.120007514953613, 6.522411823272705, 6.572207927703857, 7.90537691116333, 4.406299114227295, 0.6748138070106506, 3.025812864303589, 3.1775565147399902]",0.1707775455369923,5.1769056,2.68303,work a second job for the money
3,3,4,1,buy it for them,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : buy for",7,"[12.520435    7.054538    9.057783    6.520467    5.9185157   6.81242
  4.641776   -0.24903905  4.01495     2.9400728 ]",12.502865,6.8256397,9.046657,6.72217,6.2404747,6.7948737,4.4575562,-0.2580536,3.8582985,3.0145576,"[12.502864837646484, 6.825639724731445, 9.046656608581543, 6.722169876098633, 6.240474700927734, 6.7948737144470215, 4.457556247711182, -0.25805360078811646, 3.8582985401153564, 3.0145576000213623]",0.5114511333957558,8.05418,3.9787264,friends
4,4,5,1,Ask friends and family for help while working more or looking for a better paying job.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Ask friends and family for help while working more or looking for a better paying job .",9,"[12.127242    7.447044    9.393573    6.247978    5.6093445   7.1937428
  5.295754    0.47810978  4.0447874   2.6749141 ]",12.325548,7.4092174,9.37041,6.391428,5.568065,7.154452,5.3262753,0.39076155,4.0203905,2.8449614,"[12.32554817199707, 7.409217357635498, 9.370409965515137, 6.391427993774414, 5.568065166473389, 7.154451847076416, 5.32627534866333, 0.3907615542411804, 4.020390510559082, 2.844961404800415]",0.3212332782037723,7.198406,2.3526568,get free health care somewhere
5,5,6,1,I would borrow money or not pay other bills so I could get the medicine.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : borrow money or not pay other bills so get the medicine .",8,"[12.8562      4.7747865   8.51546     8.676988    7.2016206   7.048374
  4.3895717   0.37838566  3.256434    3.655146  ]",12.835734,5.186685,8.641335,8.273403,7.00872,7.0418143,4.3731756,0.2118349,3.315736,3.6386023,"[12.835734367370605, 5.186685085296631, 8.641334533691406, 8.27340316772461, 7.0087199211120605, 7.04181432723999, 4.373175621032715, 0.2118348926305771, 3.3157360553741455, 3.6386022567749023]",0.6464180227998629,5.2145267,0.3207027,a loan
6,6,7,1,Sell any items of value that I have to pay for it.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Sell any items of value that have to pay for .",5,"[11.481695   5.8502645  9.017565   7.747588   6.0803022  8.418262
  4.6705356  0.9756953  2.994311   4.4992266]",11.373827,5.8340993,9.032673,7.7872267,6.057206,8.537165,4.695279,1.0371284,2.9120932,4.6101465,"[11.37382698059082, 5.834099292755127, 9.032672882080078, 7.787226676940918, 6.057206153869629, 8.537164688110352, 4.695279121398926, 1.0371284484863281, 2.912093162536621, 4.610146522521973]",0.22763351836977228,8.0082035,-0.6873197,sell some valuables
7,7,8,1,find ways to make money quick or sell assets,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : find ways to make money quick or sell assets",5,"[11.481695   5.8502645  9.017565   7.747588   6.0803022  8.418262
  4.6705356  0.9756953  2.994311   4.4992266]",11.508421,5.8433685,9.009355,7.7497315,6.109442,8.383868,4.645624,0.9646412,2.9833758,4.453164,"[11.508420944213867, 5.8433685302734375, 9.009354591369629, 7.749731540679932, 6.109442234039307, 8.383868217468262, 4.645624160766602, 0.9646412134170532, 2.9833757877349854, 4.453164100646973]",0.07648506583546387,7.822802,-0.56925225,sell some valuables
8,8,9,1,I would take out a loan to pay for the medicine while cursing republicans for blocking universal healthcare.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : take out a loan to pay for the medicine while cursing republicans for blocking universal healthcare .",8,"[12.8562      4.7747865   8.51546     8.676988    7.2016206   7.048374
  4.3895717   0.37838566  3.256434    3.655146  ]",12.977077,4.867918,8.548093,8.6190815,7.3178883,6.9810596,4.278413,0.20908985,3.237079,3.7024083,"[12.977076530456543, 4.867918014526367, 8.54809284210205, 8.619081497192383, 7.317888259887695, 6.981059551239014, 4.278412818908691, 0.20908984541893005, 3.237078905105591, 3.7024083137512207]",0.298961104599232,4.745579,-0.25236523,a loan
9,9,10,1,I would look for help anywhere I could. Assistance from friends and family or even a loan. Anything. ,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : look for help anywhere . Assistance from friends and family or even a loan . Anything .",13,"[12.412008    6.5947495   9.071138    6.63303     4.941007    7.419144
  5.326148    0.29534316  4.1275535   3.6024122 ]",12.422036,6.861262,9.248456,6.6383667,5.2005744,7.3436055,5.3455615,0.4334897,4.0468326,3.3626986,"[12.422036170959473, 6.86126184463501, 9.248456001281738, 6.63836669921875, 5.2005743980407715, 7.3436055183410645, 5.345561504364014, 0.43348971009254456, 4.04683256149292, 3.362698554992676]",0.509038840343623,7.4321275,1.6092701,reach out of family for money
