,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,500,1,6,Stop and make shelter,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Stop and make shelter",4.16518,6.877532,0.94654244,0.31214455,4.159128,3.6463819,2.9367208,6.88213,6.0865674,3.8379447,"[4.165180206298828, 6.877532005310059, 0.9465424418449402, 0.31214454770088196, 4.159128189086914, 3.6463818550109863, 2.936720848083496, 6.882130146026611, 6.086567401885986, 3.837944746017456]",8.713991,10.289057,-1,"[4.3794303 6.760434  1.0805688 0.4679901 4.129442  3.337918  3.0694325
 6.849326  6.0015364 4.0547643]",,Stop and make shelter
1,501,2,6,I decide to stay put until the search team comes. I will do everything I can to stay warm and hydrated until then.,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : decide to stay put until the search team comes . will do everything can to stay warm and hydrated until then .",4.247709,7.4226832,0.4597761,-0.36915347,3.8779824,3.7733395,3.0367181,6.892591,6.128276,3.959093,"[4.247708797454834, 7.422683238983154, 0.4597761034965515, -0.3691534698009491, 3.8779823780059814, 3.7733395099639893, 3.0367181301116943, 6.8925909996032715, 6.1282758712768555, 3.9590930938720703]",9.036944,11.22476,-1,"[ 4.194315    7.2366066   0.61675155 -0.20812583  3.9379568   3.6450095
  2.9780629   6.9664016   6.0304394   3.9439852 ]",,Stop and make shelter
2,502,3,6,Start a fire and build some shelter.,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Start a fire and build some shelter .",4.6470323,5.4191194,2.184644,0.9160794,4.2533307,2.2272582,3.0793192,7.35491,5.0105147,4.3945665,"[4.647032260894775, 5.419119358062744, 2.1846439838409424, 0.9160794019699097, 4.253330707550049, 2.2272582054138184, 3.0793192386627197, 7.354909896850586, 5.010514736175537, 4.394566535949707]",6.232351,9.09544,-1,"[4.621606   5.48036    2.1313243  0.90901995 4.2549744  2.3260112
 3.1051545  7.331802   5.051424   4.3654547 ]",,Stop and make shelter
3,503,4,6,wait it out,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : wait out",4.0495114,7.6544724,-0.02243424,-0.15899004,4.1747503,4.93537,3.6641862,6.866118,6.1721826,3.6460125,"[4.049511432647705, 7.654472351074219, -0.022434240207076073, -0.1589900404214859, 4.174750328063965, 4.935369968414307, 3.6641862392425537, 6.86611795425415, 6.172182559967041, 3.646012544631958]",9.418163,12.74082,1,"[ 4.017884    7.5407314   0.04689741 -0.07601714  4.2962513   4.7566843
  3.5352588   6.713036    6.22508     3.5031877 ]",,wait it out
4,504,5,6,"Ration the food and water, look for wild food and water sources, and huddle together in a small makeshift shelter to keep warm.",decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Ration the food and water , look for wild food and water sources , and huddle together in a small makeshift shelter to keep warm .",4.5581822,6.646851,1.0763223,0.49791124,4.1494975,3.1962836,3.177385,6.648774,5.9584246,4.2136936,"[4.558182239532471, 6.646851062774658, 1.076322317123413, 0.4979112446308136, 4.1494975090026855, 3.1962835788726807, 3.177385091781616, 6.648774147033691, 5.9584245681762695, 4.213693618774414]",8.412971,9.906235,-1,"[4.3794303 6.760434  1.0805688 0.4679901 4.129442  3.337918  3.0694325
 6.849326  6.0015364 4.0547643]",,Stop and make shelter
5,505,6,6,"I would try to find leaves and ground to cover myself in to stay warm and make signs for rescuers to follow with twigs, leaves and branches.",decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : try to find leaves and ground to cover in to stay warm and make signs for rescuers to follow with twigs , leaves and branches .",4.134375,7.131469,0.95286065,0.5019974,4.231185,3.536706,2.9187083,7.0894513,6.3132043,4.051646,"[4.134375095367432, 7.131468772888184, 0.9528606534004211, 0.5019974112510681, 4.231184959411621, 3.53670597076416, 2.918708324432373, 7.089451313018799, 6.313204288482666, 4.0516462326049805]",8.24186,10.4069605,-1,"[4.3794303 6.760434  1.0805688 0.4679901 4.129442  3.337918  3.0694325
 6.849326  6.0015364 4.0547643]",,Stop and make shelter
6,506,7,6,Try to build a fire and light any flares we may have.,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : Try to build a fire and light any flares may have .",4.5778623,5.5921803,2.0797334,0.8190674,4.2111993,2.329189,3.0582352,7.387725,5.0501065,4.3941135,"[4.57786226272583, 5.592180252075195, 2.079733371734619, 0.8190674185752869, 4.2111992835998535, 2.3291890621185303, 3.0582351684570312, 7.387724876403809, 5.050106525421143, 4.394113540649414]",6.305316,9.202363,-1,"[4.621606   5.48036    2.1313243  0.90901995 4.2549744  2.3260112
 3.1051545  7.331802   5.051424   4.3654547 ]",,Stop and make shelter
7,507,8,6,find shelter to warm up to help conserve energy,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : find shelter to warm up to help conserve energy",4.3570247,6.7699437,1.1516575,0.5155833,4.0488353,3.3494158,3.0576043,6.935716,5.9858613,3.972266,"[4.357024669647217, 6.769943714141846, 1.1516574621200562, 0.5155832767486572, 4.048835277557373, 3.3494157791137695, 3.0576043128967285, 6.935716152191162, 5.985861301422119, 3.9722659587860107]",8.365766,10.057216,-1,"[4.3794303 6.760434  1.0805688 0.4679901 4.129442  3.337918  3.0694325
 6.849326  6.0015364 4.0547643]",,Stop and make shelter
8,508,9,6,I would create a signal fire.,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : create a signal fire .",4.786866,5.159842,2.8121374,1.2916828,3.9532297,1.9314959,2.878946,7.741756,4.1356006,4.6617327,"[4.786866188049316, 5.159842014312744, 2.8121373653411865, 1.2916828393936157, 3.9532296657562256, 1.9314959049224854, 2.87894606590271, 7.741755962371826, 4.135600566864014, 4.6617326736450195]",5.1973314,8.138508,14,"[4.7386684 4.9147425 2.699233  1.1351798 4.2338796 1.8145412 3.1011589
 7.5751762 4.4373283 4.4898653]",,I would create a signal fire.
9,509,10,6,I would decide to try and make a fire and make some smoke and try to get warm.,decision,,,"Brad and some friends are hiking through the mountains in the Canadian wilderness. A couple of days into their hike, Brad realizes that they are lost. He knows that a rescue crew could arrive before long, but it is extremely cold and they don’t have much food or water left.","and some friends are hiking through the mountains in the Canadian wilderness . A couple of days into hike , realizes that are lost . knows that a rescue crew arrive before long , but is extremely cold and don ’ t have much food or water left . : decide to try and make a fire and make some smoke and try to get warm .",4.645068,5.2171965,2.3664196,0.99027437,4.2793913,2.1511617,3.1050172,7.458222,4.8436766,4.432833,"[4.645068168640137, 5.217196464538574, 2.366419553756714, 0.9902743697166443, 4.279391288757324, 2.1511616706848145, 3.1050171852111816, 7.458221912384033, 4.843676567077637, 4.432833194732666]",5.8300514,8.819167,6,"[4.621606   5.48036    2.1313243  0.90901995 4.2549744  2.3260112
 3.1051545  7.331802   5.051424   4.3654547 ]",,I would decide to try and make a fire and make some smoke and try to get warm.
