,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,2995,209,16,go for help,pg,1.0,100.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : go for help,14.7885895,2.8722644,6.772752,1.8609903,6.6271105,1.4425246,12.269023,9.760262,10.955335,9.576152,"[14.788589477539062, 2.8722643852233887, 6.772751808166504, 1.860990285873413, 6.627110481262207, 1.4425245523452759, 12.269022941589355, 9.760261535644531, 10.955334663391113, 9.576151847839355]",24.238005,2.3344245,4,"[14.782637   3.0241313  6.7192073  1.750178   6.6572704  1.4199003
 12.298345   9.57406   10.766768   9.556937 ]",0.3333524907382003,eva can document where they are so she can find her way back
1,2996,213,16,Eva could leave Todd and search for help,pg,1.0,88.6666666666667,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : leave Todd and search for help,15.004659,4.8248963,6.2795625,0.6805835,6.8533382,0.9578054,12.792521,9.784069,10.80254,8.452575,"[15.004658699035645, 4.824896335601807, 6.279562473297119, 0.6805834770202637, 6.853338241577148, 0.9578053951263428, 12.792521476745605, 9.784069061279297, 10.802539825439453, 8.452574729919434]",24.152771,5.3768883,9,"[15.055978   4.8393817  6.3066916  0.7401246  6.7979546  0.8546632
 12.832643   9.695797  10.747626   8.320977 ]",0.22486739379622214,Leave him there
2,2997,221,16,go get help,pg,1.0,100.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : go get help,15.135496,3.7392457,6.0215898,0.94867903,6.795185,1.6932521,12.517295,9.969071,10.93331,8.491827,"[15.135496139526367, 3.739245653152466, 6.021589756011963, 0.9486790299415588, 6.795185089111328, 1.6932520866394043, 12.517294883728027, 9.969071388244629, 10.933309555053711, 8.491827011108398]",23.77575,4.493093,2,"[15.015605   3.682668   6.3036866  1.1195202  6.7784185  1.567141
 12.435668   9.9032    10.915714   8.744677 ]",0.4666581721650781,Find a ranger
3,2998,222,16,Run for help,pg,1.0,88.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Run for help,15.140142,3.8675165,5.987966,0.8621553,6.7944164,1.8634561,12.395229,10.082051,11.032371,8.337242,"[15.140142440795898, 3.86751651763916, 5.987966060638428, 0.8621553182601929, 6.794416427612305, 1.863456130027771, 12.39522933959961, 10.082051277160645, 11.032370567321777, 8.337242126464844]",23.7224,4.619351,2,"[15.015605   3.682668   6.3036866  1.1195202  6.7784185  1.567141
 12.435668   9.9032    10.915714   8.744677 ]",0.7189491038959047,Find a ranger
4,2999,226,16,Eva should go for help. ,pg,1.0,100.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : go for help .,14.913792,3.758928,6.095951,0.9449296,6.992923,2.1581979,12.205841,9.528448,10.602439,8.798849,"[14.91379165649414, 3.758928060531616, 6.095951080322266, 0.9449295997619629, 6.992922782897949, 2.1581978797912598, 12.205841064453125, 9.528448104858398, 10.602438926696777, 8.798849105834961]",22.987482,4.190149,2,"[15.015605   3.682668   6.3036866  1.1195202  6.7784185  1.567141
 12.435668   9.9032    10.915714   8.744677 ]",0.8829005201326751,Find a ranger
5,3000,228,16,Eva has to go and search for help,pg,1.0,93.3333333333333,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : has to go and search for help,15.251479,5.293956,6.249974,0.5910598,6.7763715,0.4612697,13.010822,9.584542,10.6271515,7.7001677,"[15.251479148864746, 5.2939558029174805, 6.249973773956299, 0.5910598039627075, 6.776371479034424, 0.46126970648765564, 13.010822296142578, 9.584542274475098, 10.627151489257812, 7.700167655944824]",24.565794,6.4551344,10,"[15.333462    5.633875    6.1757646   0.32431573  6.8492174   0.36415946
 13.143081    9.473643   10.400737    7.1425886 ]",0.7782103445850198,Yell for help
6,3001,232,16,Climb down and get help,pg,1.0,93.3333333333333,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Climb down and get help,14.929785,3.7008557,6.2141137,1.0006145,6.945178,1.9650667,12.310931,9.699193,10.817674,8.843592,"[14.929784774780273, 3.7008557319641113, 6.214113712310791, 1.0006145238876343, 6.945178031921387, 1.96506667137146, 12.310931205749512, 9.699193000793457, 10.817673683166504, 8.843591690063477]",23.328215,3.9731898,2,"[15.015605   3.682668   6.3036866  1.1195202  6.7784185  1.567141
 12.435668   9.9032    10.915714   8.744677 ]",0.5409118427109824,Find a ranger
7,3002,233,16,She could go back for help,pg,1.0,85.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : go back for help,14.793262,2.7643058,6.7839355,1.969302,6.5796156,1.4115114,12.240736,9.647773,10.86913,9.685997,"[14.793261528015137, 2.764305830001831, 6.783935546875, 1.9693020582199097, 6.579615592956543, 1.4115114212036133, 12.24073600769043, 9.647772789001465, 10.86913013458252, 9.685997009277344]",24.080187,2.0147111,4,"[14.782637   3.0241313  6.7192073  1.750178   6.6572704  1.4199003
 12.298345   9.57406   10.766768   9.556937 ]",0.40226176008211095,eva can document where they are so she can find her way back
8,3003,234,16,Leave Todd to get help,pg,1.0,100.0,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Leave Todd to get help,14.833151,4.924672,5.8304305,0.22409914,7.127817,1.9057912,12.444759,9.470329,10.498949,8.423997,"[14.833150863647461, 4.9246721267700195, 5.830430507659912, 0.22409914433956146, 7.127817153930664, 1.905791163444519, 12.444759368896484, 9.470329284667969, 10.49894905090332, 8.423996925354004]",22.81462,5.691891,6,"[14.848409   4.556557   5.8484097  0.4379043  7.068172   2.1577969
 12.306361   9.251546  10.390432   8.572354 ]",0.5913101865998603,Set out for help.
9,3004,239,16,Leave to go get help. ,pg,1.0,76.6666666666667,Eva and Todd are on a mountain climbing trip in Arizona. In the middle of their longest day Todd slips and gets his arm trapped in a crevice. Eva tries calling 911 but she has no service. The sun is beating down on them and Eva is worried that she might be getting dehydrated as she unsuccessfully tries to get his arm out of the rock.,and Todd are on a mountain climbing trip in Arizona . In the middle of longest day Todd slips and gets arm trapped in a crevice . tries calling 911 but has no service . The sun is beating down on and is worried that might be getting dehydrated as unsuccessfully tries to get arm out of the rock . : Leave to go get help .,15.003003,5.068157,5.950395,0.34423622,6.981972,1.5327479,12.60084,9.446821,10.57668,8.194628,"[15.003003120422363, 5.068157196044922, 5.950395107269287, 0.34423622488975525, 6.9819722175598145, 1.5327478647232056, 12.600839614868164, 9.446821212768555, 10.576680183410645, 8.19462776184082]",23.313202,5.8008914,3,"[14.971362    5.2717896   6.045864    0.26347113  7.064305    1.2717519
 12.785144    9.469977   10.464241    8.094647  ]",0.436056277687945,Abandon Todd
