,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,1300,1,14,Research other options. Possibly move to bigger place.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Research other options . Possibly move to bigger place .",4,"[12.245691   9.915456   3.7730327 -2.8717344 -8.791056   6.342406
  3.3222954  1.8489189  2.3817089  2.9782617]",12.137994,9.865826,3.8543186,-2.7412493,-8.573164,6.3549757,3.2770936,1.9531746,2.1697152,2.8687105,"[12.137993812561035, 9.865825653076172, 3.854318618774414, -2.7412493228912354, -8.573163986206055, 6.354975700378418, 3.2770936489105225, 1.9531745910644531, 2.169715166091919, 2.868710517883301]",0.39393614673083077,19.030392,16.910135,get an apartment close to father
1,1301,2,14,I make as much room as possible and take care of him.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : make as much room as possible and take care of .",7,"[11.298694   9.944285   3.9377346 -2.546272  -7.620529   6.1595383
  3.7242734  3.258109   1.3731799  2.7316778]",11.3987665,9.920817,3.6924646,-2.6177878,-7.8942533,6.2538795,3.7125957,3.0793967,1.4446646,2.7752733,"[11.39876651763916, 9.920817375183105, 3.692464590072632, -2.6177878379821777, -7.894253253936768, 6.253879547119141, 3.7125957012176514, 3.0793967247009277, 1.4446645975112915, 2.775273323059082]",0.4458110307955814,17.455,16.723223,Have to take care of father .
2,1302,3,14,"Make it work, family comes first.",decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Make work , family comes first .",12,"[10.714053   9.365501   5.9494653 -1.0623075 -5.4048023  7.526154
  3.3695219  2.868446   2.4537857  2.7128794]",10.649597,9.366083,5.997423,-1.0190737,-5.291501,7.558196,3.3829951,2.8810236,2.4592793,2.7001383,"[10.64959716796875, 9.366083145141602, 5.99742317199707, -1.019073724746704, -5.291501045227051, 7.558196067810059, 3.382995128631592, 2.881023645401001, 2.4592792987823486, 2.7001383304595947]",0.15073201226211608,19.28815,13.098397,Get a better job to support
3,1303,4,14,ask relatives to help,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : ask relatives to help",8,"[11.811779  10.134975   4.5219936 -1.6520954 -7.4709744  6.2137165
  3.4956243  3.4049058  1.405926   2.470322 ]",11.910517,10.066701,4.8588576,-1.3947744,-7.4986653,6.1477985,3.3831987,3.4511688,1.4170575,2.3223584,"[11.910516738891602, 10.06670093536377, 4.85885763168335, -1.3947744369506836, -7.4986653327941895, 6.147798538208008, 3.3831987380981445, 3.4511687755584717, 1.4170575141906738, 2.3223583698272705]",0.4858094707955168,16.129208,14.810882,try to get relatives to take in
4,1304,5,14,Reach out to family to figure out a way to get his needs met and apply for state assistance.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Reach out to family to figure out a way to get needs met and apply for state assistance .",14,"[12.021929    9.154187    5.4884973  -0.16834807 -7.393635    6.7249346
  2.8433616   2.5492795   1.9889522   2.0145833 ]",12.033895,9.216098,5.4443593,-0.026600454,-7.4721437,6.7368536,2.8909874,2.5319767,2.165058,2.1220372,"[12.033894538879395, 9.216097831726074, 5.444359302520752, -0.02660045400261879, -7.472143650054932, 6.73685359954834, 2.8909873962402344, 2.5319766998291016, 2.165057897567749, 2.122037172317505]",0.27829752126414053,16.015835,12.338834,Request the help of government and social services .
5,1305,6,14,I would still move him in to my apartment.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : still move in to apartment .",9,"[11.213997  10.054528   3.3735695 -4.3150787 -8.535769   5.677892
  3.8895795  2.497582   2.206852   3.3002613]",11.55898,10.029756,3.425297,-4.095244,-8.779091,5.7465057,3.735487,2.1965613,2.4490254,3.2615263,"[11.558979988098145, 10.029755592346191, 3.4252970218658447, -4.09524393081665, -8.779090881347656, 5.7465057373046875, 3.7354869842529297, 2.196561336517334, 2.4490253925323486, 3.261526346206665]",0.6395697978708006,18.821978,18.585882,Move father into apartment anyway
6,1306,7,14,I would move in with him to care for him or I would get a bigger apartment.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : move in with to care for or get a bigger apartment .",16,"[11.147959  10.099343   3.2880528 -4.8307133 -8.8718815  5.3715024
  3.9645026  2.4290485  2.6112661  3.4014535]",11.481015,10.139753,3.413696,-4.711165,-8.88731,5.5363293,3.7379282,2.1764255,2.6671917,3.358826,"[11.4810152053833, 10.139753341674805, 3.413696050643921, -4.711164951324463, -8.887310028076172, 5.53632926940918, 3.7379281520843506, 2.1764254570007324, 2.667191743850708, 3.358825922012329]",0.5386489657982967,19.131414,19.24401,move in with father
7,1307,8,14,look into community resources for him,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : look into community resources for",6,"[11.981276   9.619406   5.175504  -0.4486351 -7.4626603  6.4818096
  3.264439   3.071116   2.0656257  2.3339908]",11.941786,9.558445,5.0094805,-0.64615864,-7.7000637,6.333634,3.3322406,3.0062196,2.0944061,2.4076176,"[11.94178581237793, 9.55844497680664, 5.0094804763793945, -0.6461586356163025, -7.700063705444336, 6.333633899688721, 3.332240581512451, 3.0062196254730225, 2.0944061279296875, 2.4076175689697266]",0.4064840527600115,16.126423,13.542564,Seek help at local charities
8,1308,9,14,I would find new living conditions that work for the new situation.,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : find new living conditions that work for the new situation .",4,"[12.245691   9.915456   3.7730327 -2.8717344 -8.791056   6.342406
  3.3222954  1.8489189  2.3817089  2.9782617]",12.010966,9.814271,3.8787808,-2.6010106,-8.5324335,6.2360606,3.4098628,2.1612616,2.2392285,2.9064422,"[12.010966300964355, 9.814270973205566, 3.8787808418273926, -2.60101056098938, -8.53243350982666, 6.236060619354248, 3.409862756729126, 2.161261558532715, 2.2392284870147705, 2.906442165374756]",0.5989053784143766,18.7167,16.788063,get an apartment close to father
9,1309,10,14,Ask another family member for help. They also should help if they could. I should have someone to count on in my family. ,decision,,,"Andy’s mother just died and without her, his father is unable to take care of himself. Andy can’t afford to put his father in a retirement home and his apartment has barely enough room for one person.","’ s mother just died and without , father is unable to take care of . can ’ t afford to put father in a retirement home and apartment has barely enough room for one person . : Ask another family member for help . also help if . have someone to count on in family .",15,"[11.935867   9.961605   4.9330926 -1.0438819 -7.5426426  6.134199
  3.4597714  3.4317226  1.720798   2.413374 ]",11.973344,9.911457,5.007074,-1.401458,-7.5096664,6.2194767,3.280086,3.1929412,1.5130223,2.3522341,"[11.973343849182129, 9.911457061767578, 5.007073879241943, -1.4014580249786377, -7.509666442871094, 6.219476699829102, 3.280086040496826, 3.192941188812256, 1.5130223035812378, 2.352234125137329]",0.5308720708495097,16.513672,14.676927,ask other family members for hep
