,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,200,1,3,Call the other manager,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Call the other manager",2,"[ 1.6825893 -1.5107096  5.362183  11.228672  10.458081   8.170622
  6.8422136 -1.6389792 18.162848  -8.6937475]",1.944357,-1.5167084,5.442244,11.277338,10.522712,7.940054,6.7556963,-1.6995378,18.151474,-8.584601,"[1.9443570375442505, -1.5167083740234375, 5.442244052886963, 11.277338027954102, 10.522711753845215, 7.940053939819336, 6.7556962966918945, -1.699537754058838, 18.151473999023438, -8.584601402282715]",0.397328538875288,-0.06303008,-5.3192463,Calls the manager to tell about the missing amount .
1,201,2,3,I will count down all registers and check in the cracks to make sure I didn't miss anything. If I didn't I would watch the camera.,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : will count down all registers and check in the cracks to make sure did n't miss anything . If did n't watch the camera .",11,"[ 0.86835575 -2.629095    4.7776737  11.958118    9.969479    7.9440684
  5.9855146  -1.1035336  18.951553   -9.492302  ]",0.8184471,-2.7690415,4.751718,12.039612,9.869318,7.864707,5.919014,-1.1013132,19.073925,-9.579569,"[0.8184471130371094, -2.7690415382385254, 4.751718044281006, 12.03961181640625, 9.869318008422852, 7.864706993103027, 5.919013977050781, -1.1013132333755493, 19.073925018310547, -9.579568862915039]",0.2697012159576076,-2.4695902,-4.6650934,look through security camera for any incidences
2,202,3,3,Put my money in the register.,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Put money in the register .",4,"[ 0.5217611  -2.8669116   6.193294   11.511803    9.41201     9.276171
  6.102687   -0.96898985 18.532484   -7.2979145 ]",0.72121525,-2.8441231,6.153445,11.605737,9.652679,9.142823,6.094374,-1.1864113,18.719383,-7.308937,"[0.7212152481079102, -2.844123125076294, 6.153444766998291, 11.60573673248291, 9.652679443359375, 9.142823219299316, 6.094374179840088, -1.1864112615585327, 18.719383239746094, -7.308937072753906]",0.45695739402203256,0.00663847,-2.0014086,put own money in the register
3,203,4,3,pay the difference,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : pay the difference",9,"[ 0.71714675 -1.9966451   5.807691   11.062797    9.617204    9.0423
  6.630786   -0.947881   17.815245   -7.938018  ]",0.5496395,-2.0856843,5.9570103,10.931507,9.465591,9.312313,6.6540112,-0.9237721,17.693151,-7.7984567,"[0.5496395230293274, -2.085684299468994, 5.957010269165039, 10.931507110595703, 9.465591430664062, 9.312313079833984, 6.654011249542236, -0.9237720966339111, 17.693151473999023, -7.79845666885376]",0.45488212437621445,1.3851559,-2.9166362,Pay the money
4,204,5,3,Use my own money to balance the til.,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Use own money to balance the til .",4,"[ 0.5217611  -2.8669116   6.193294   11.511803    9.41201     9.276171
  6.102687   -0.96898985 18.532484   -7.2979145 ]",0.82073164,-2.7697384,6.3860965,11.325341,9.54018,9.249039,6.335385,-1.2188002,18.313866,-7.35502,"[0.8207316398620605, -2.7697384357452393, 6.386096477508545, 11.32534122467041, 9.540180206298828, 9.249038696289062, 6.335384845733643, -1.2188001871109009, 18.313865661621094, -7.355020046234131]",0.5962708660338697,0.6598901,-2.1066394,put own money in the register
5,205,6,3,I would put money in and question anyone else that was around.,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : put money in and question anyone else that was around .",5,"[ 1.1900438 -2.4673865  5.1955514 11.689931   9.818413   8.01068
  6.212879  -1.0339587 18.407307  -8.730187 ]",0.9881868,-2.801172,5.308507,11.847379,9.750755,8.129086,5.8979545,-0.99768484,18.731617,-8.578461,"[0.988186776638031, -2.8011720180511475, 5.308506965637207, 11.847378730773926, 9.750755310058594, 8.129085540771484, 5.89795446395874, -0.9976848363876343, 18.731616973876953, -8.578460693359375]",0.661057271698842,-1.8035992,-3.8096378,hope staff tells that made a mistake
6,206,7,3,Use money from my own pocket,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Use money from own pocket",4,"[ 0.5217611  -2.8669116   6.193294   11.511803    9.41201     9.276171
  6.102687   -0.96898985 18.532484   -7.2979145 ]",0.27961954,-2.7619905,6.267729,11.289999,9.180058,9.4877825,6.1881275,-0.7360631,18.158009,-7.2694097,"[0.2796195447444916, -2.761990547180176, 6.267728805541992, 11.289999008178711, 9.180057525634766, 9.48778247833252, 6.188127517700195, -0.7360631227493286, 18.158008575439453, -7.269409656524658]",0.6523490809540137,1.0934602,-1.4775505,put own money in the register
7,207,8,3,I would try to solve how the money is missing. Also I would recount the drawer,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : try to solve how the money is missing . Also recount the drawer",1,"[ 1.2423357 -1.933333   5.912845  11.042296  10.139414   8.883532
  6.7704353 -1.7104509 18.184948  -8.321197 ]",1.0575799,-1.8138806,5.842377,10.988335,10.171179,9.0531845,6.8172474,-1.7314352,18.216455,-8.362587,"[1.0575798749923706, -1.8138805627822876, 5.842377185821533, 10.988334655761719, 10.171178817749023, 9.053184509277344, 6.81724739074707, -1.7314351797103882, 18.216455459594727, -8.362586975097656]",0.30234076011973116,0.87065554,-4.0036216,try to balance the missing money
8,208,9,3,Report the situation to my manager.,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : Report the situation to manager .",2,"[ 1.6825893 -1.5107096  5.362183  11.228672  10.458081   8.170622
  6.8422136 -1.6389792 18.162848  -8.6937475]",2.0521002,-1.7940305,5.592318,11.353189,10.613793,8.092224,6.768697,-2.0379288,18.462727,-8.539435,"[2.05210018157959, -1.7940305471420288, 5.592318058013916, 11.353189468383789, 10.61379337310791, 8.09222412109375, 6.7686967849731445, -2.037928819656372, 18.462726593017578, -8.539435386657715]",0.7706967123988627,0.23819205,-5.1921906,Calls the manager to tell about the missing amount .
9,209,10,3,I would explain what happened and take the job loss.,decision,,,"Brian is the evening manager at a bakery. Near the end of the day, he realizes that $50.75 is missing from the register and that he is responsible for accounting for the money at the end of the day. Brian knows he has to make sure the register is balanced or he might lose his job.","is the evening manager at a bakery . Near the end of the day , realizes that $ 50.75 is missing from the register and that is responsible for accounting for the money at the end of the day . knows has to make sure the register is balanced or might lose job . : explain what happened and take the job loss .",6,"[ 2.1735897 -1.2641028  5.4194355 10.939972  10.708753   7.9601007
  7.126163  -1.898353  17.924372  -9.253351 ]",2.1351929,-1.1748246,5.6745014,10.826825,10.8286,8.303459,7.2496824,-2.2553625,18.060347,-8.898609,"[2.13519287109375, -1.174824595451355, 5.674501419067383, 10.826825141906738, 10.82859992980957, 8.303459167480469, 7.249682426452637, -2.2553625106811523, 18.060346603393555, -8.898609161376953]",0.7117640924641991,1.071168,-5.9690685,tell manager about
