,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,1100,1,12,Tell them ahead if time,decision,,,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Tell ahead if time,1.1517222,5.603128,6.8664827,6.7543917,3.1251593,1.7773621,3.8633003,5.0173492,7.1454864,1.3616337,"[1.1517221927642822, 5.603127956390381, 6.866482734680176, 6.754391670227051, 3.12515926361084, 1.7773621082305908, 3.863300323486328, 5.0173492431640625, 7.145486354827881, 1.3616336584091187]",3.109824,0.9783667,1,"[1.1196923 5.7413673 6.847658  6.5454235 3.2818034 1.974254  3.9485781
 4.8565645 7.2806005 1.3825585]",0.42341423776777554,"I would tell the security officer that I accidentally brought my knife in my bad and I am a chef going to a food festival. If they don't let me bring it, I would find a locker and store the knife there."
1,1101,2,12,"I would throw the knife away, or tell them why it is in my bag so they can dispose of it.",decision,,,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,"is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw the knife away , or tell why is in bag so can dispose of .",0.70087457,5.699852,8.341825,4.0917244,4.8191657,2.2010946,4.982135,4.8486056,6.507512,1.8344327,"[0.7008745670318604, 5.699851989746094, 8.341824531555176, 4.091724395751953, 4.8191657066345215, 2.201094627380371, 4.982134819030762, 4.848605632781982, 6.507512092590332, 1.8344327211380005]",1.9653698,6.934573,4,"[1.0998727 5.787798  8.035894  3.5641181 5.0378447 2.237327  5.1244307
 4.417811  6.153406  2.2687066]",1.0525425723707376,take knife out and throw in garbage
2,1102,3,12,Walk up to security and let them know,decision,,,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Walk up to security and let know,1.3228376,5.758433,6.7359133,6.0831237,3.4269483,1.8001616,4.244528,4.4507117,7.085586,1.643286,"[1.3228375911712646, 5.758432865142822, 6.735913276672363, 6.083123683929443, 3.426948308944702, 1.800161600112915, 4.244527816772461, 4.450711727142334, 7.085586071014404, 1.6432859897613525]",2.2741501,1.4915524,1,"[1.1196923 5.7413673 6.847658  6.5454235 3.2818034 1.974254  3.9485781
 4.8565645 7.2806005 1.3825585]",0.8230763637245798,"I would tell the security officer that I accidentally brought my knife in my bad and I am a chef going to a food festival. If they don't let me bring it, I would find a locker and store the knife there."
3,1103,4,12,give it to security,decision,,,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : give to security,0.6810232,5.225071,7.944891,4.59694,4.1810803,1.9903721,4.7012024,4.2127447,6.6679196,1.4985734,"[0.6810231804847717, 5.225070953369141, 7.944890975952148, 4.596940040588379, 4.181080341339111, 1.9903720617294312, 4.701202392578125, 4.21274471282959, 6.667919635772705, 1.4985734224319458]",2.9956799,5.388131,8,"[1.1670438 5.164619  7.7143283 4.6696234 4.063292  2.5883286 3.9986806
 4.181557  6.5528316 1.6295881]",1.0930042355397205,Carl could leave the line immediately and go put the knife in his car or back at his house.
4,1104,5,12,Tell the security guy and let them search my bag and take the knife.,decision,,,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Tell the security guy and let search bag and take the knife .,1.2275703,5.51857,7.459916,4.749449,4.249825,2.4940991,4.276113,4.013599,6.963066,1.633947,"[1.2275702953338623, 5.5185699462890625, 7.459916114807129, 4.749448776245117, 4.2498250007629395, 2.4940991401672363, 4.276113033294678, 4.013598918914795, 6.963066101074219, 1.6339470148086548]",1.8955175,4.280939,8,"[1.1670438 5.164619  7.7143283 4.6696234 4.063292  2.5883286 3.9986806
 4.181557  6.5528316 1.6295881]",0.719170482311215,Carl could leave the line immediately and go put the knife in his car or back at his house.
5,1105,6,12,I would throw it out.,decision,,,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : throw out .,2.019662,6.060681,7.0756283,2.9560475,5.024129,2.1755528,5.370564,3.6611779,5.2619324,3.1871655,"[2.0196619033813477, 6.060680866241455, 7.075628280639648, 2.956047534942627, 5.0241289138793945, 2.1755528450012207, 5.370563983917236, 3.66117787361145, 5.261932373046875, 3.1871654987335205]",-0.6254869,6.2702637,2,"[2.0281491 5.974636  7.0229278 2.9779234 5.0052996 2.1799853 5.3338337
 3.6882925 5.257242  3.155906 ]",0.1191188522055229,I would throw it out.
6,1106,7,12,Tell security I accidentally brought it and they can dispose of it.,decision,,,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Tell security accidentally brought and can dispose of .,0.74252146,5.433048,7.7892756,5.4340115,3.9319701,2.2928588,4.169789,4.8181415,7.0710187,1.2881631,"[0.7425214648246765, 5.433047771453857, 7.789275646209717, 5.434011459350586, 3.9319701194763184, 2.292858839035034, 4.169788837432861, 4.818141460418701, 7.071018695831299, 1.2881630659103394]",3.5965376,2.4881651,6,"[0.9282197 5.0207124 7.64899   5.4649367 3.6777985 2.7413816 3.6114342
 4.4622664 6.89112   1.167041 ]",0.9881081112564233,put it with his other luggage
7,1107,8,12,I would leave the security line and see if there is somewhere to mail it nearby,decision,,,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : leave the security line and see if there is somewhere to mail nearby,1.242626,4.912752,7.5124416,4.254526,4.2860274,2.6765823,4.195177,3.5429304,6.1811237,1.8068564,"[1.2426259517669678, 4.912752151489258, 7.512441635131836, 4.254526138305664, 4.286027431488037, 2.6765823364257812, 4.19517707824707, 3.5429303646087646, 6.181123733520508, 1.806856393814087]",2.0514348,4.832484,7,"[1.5407315 5.4253626 7.2784324 3.970477  4.504776  2.543829  4.531394
 3.6670263 6.0993843 2.2222185]",0.9274716346371079,go back home to drop it off
8,1108,9,12,I would self-report to the TSA and turn my knife in and explain the situtation.,decision,,,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : self-report to the TSA and turn knife in and explain the situtation .,0.8932798,5.2703156,7.4071593,6.0121503,3.3763714,2.187006,3.8217728,4.736494,6.9832783,1.2316254,"[0.8932797908782959, 5.270315647125244, 7.407159328460693, 6.012150287628174, 3.376371383666992, 2.1870059967041016, 3.821772813796997, 4.736494064331055, 6.983278274536133, 1.2316254377365112]",3.3942199,2.6085384,6,"[0.9282197 5.0207124 7.64899   5.4649367 3.6777985 2.7413816 3.6114342
 4.4622664 6.89112   1.167041 ]",0.97557444921048,put it with his other luggage
9,1109,10,12,I would surrender the knife and tell them what my occupation is and my reason for travelling. ,decision,,,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : surrender the knife and tell what occupation is and reason for travelling .,0.7878052,5.796165,6.982412,6.4915266,3.287334,2.8717163,3.4892926,4.911534,7.5900245,1.0463217,"[0.7878051996231079, 5.7961649894714355, 6.982411861419678, 6.4915266036987305, 3.2873339653015137, 2.871716260910034, 3.489292621612549, 4.911533832550049, 7.590024471282959, 1.0463217496871948]",4.185003,1.6862078,5,"[0.8619631 5.5191493 7.142016  6.3277864 3.325375  2.840061  3.437007
 4.8457866 7.370388  1.0440128]",0.4384889496731896,explain it to security.  And hope they only take the knife and not press charges.
10,1110,11,12,Leave knife behind.,decision,,,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : Leave knife behind .,1.3079306,5.6054993,7.5561385,4.165888,4.602541,2.583543,4.533581,3.9447582,6.6392612,1.9136595,"[1.307930588722229, 5.605499267578125, 7.556138515472412, 4.165887832641602, 4.602540969848633, 2.583543062210083, 4.533580780029297, 3.944758176803589, 6.639261245727539, 1.9136594533920288]",1.6154101,4.992438,9,"[1.2831701 5.593098  7.529338  4.215132  4.53696   2.5341916 4.5375376
 3.927051  6.635873  1.8983792]",0.1059279593663041,Leave knife behind.
11,1111,12,12,tell security before they find it,decision,,,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : tell security before find,1.1074095,5.7109814,6.8068666,6.82827,3.140895,1.8661621,3.8749003,4.988057,7.3481994,1.2911551,"[1.1074094772338867, 5.710981369018555, 6.806866645812988, 6.828269958496094, 3.140894889831543, 1.8661620616912842, 3.8749003410339355, 4.9880571365356445, 7.348199367523193, 1.2911550998687744]",3.1265297,1.0141743,1,"[1.1196923 5.7413673 6.847658  6.5454235 3.2818034 1.974254  3.9485781
 4.8565645 7.2806005 1.3825585]",0.3871978892877976,"I would tell the security officer that I accidentally brought my knife in my bad and I am a chef going to a food festival. If they don't let me bring it, I would find a locker and store the knife there."
12,1112,13,12,See if you can get your checked bag back to pack the knife away. ,decision,,,Carl is a chef on his way to a food festival in Chicago. He is in line to go through security at the airport when he realizes he accidentally brought a large knife in his bag.,is a chef on way to a food festival in Chicago . is in line to go through security at the airport when realizes accidentally brought a large knife in bag . : See if can get checked bag back to pack the knife away .,1.3287795,5.310674,7.3324647,4.7856197,3.9988027,2.7109373,4.008426,3.8437283,6.762057,1.6387062,"[1.3287794589996338, 5.31067419052124, 7.332464694976807, 4.785619735717773, 3.998802661895752, 2.710937261581421, 4.008426189422607, 3.8437283039093018, 6.762056827545166, 1.6387062072753906]",2.025115,3.9876559,8,"[1.1670438 5.164619  7.7143283 4.6696234 4.063292  2.5883286 3.9986806
 4.181557  6.5528316 1.6295881]",0.6197087310167954,Carl could leave the line immediately and go put the knife in his car or back at his house.
