,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,700,1,8,ignore,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : ignore",6.6815658,8.358158,-4.2254677,-1.8376385,5.317759,2.193762,-1.9968332,0.48540333,6.2799654,-0.7055167,"[6.681565761566162, 8.358158111572266, -4.225467681884766, -1.8376384973526, 5.317759037017822, 2.1937620639801025, -1.9968332052230835, 0.4854033291339874, 6.279965400695801, -0.7055166959762573]",2.5041754,-3.4451947,2,"[ 6.8570395  8.276072  -4.138164  -1.8246391  5.444314   2.2741647
 -2.0948002  0.5890154  6.252941  -0.4881544]",0.3689316308331086,IGNORE THEM
1,701,2,8,I would get the families attention while stopping the teenager.,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : get the families attention while stopping the teenager .",7.362129,5.6293864,-0.013867468,-1.1167318,7.9945197,1.1450753,0.20985673,-0.028908294,9.914513,2.3130457,"[7.362129211425781, 5.6293864250183105, -0.013867467641830444, -1.1167317628860474, 7.9945197105407715, 1.1450753211975098, 0.20985673367977142, -0.028908293694257736, 9.914512634277344, 2.3130457401275635]",9.602678,-2.4709582,4,"[ 7.272926    5.754806    0.3199136  -1.172933    8.121612    1.344139
  0.3202905  -0.35145968  9.970075    2.7144442 ]",0.688823074581408,Go to one of the parents and explain that I wasn't sure if the teen was a part of their party that I didn't recall seeing them together. I would definitely bring it to their attention.
2,702,3,8,"Walk over and ask if they are with the family, if yes, then I would ask that we walk down to make sure.",decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : Walk over and ask if are with the family , if yes , then ask that walk down to make sure .",7.3906374,4.798316,0.41981915,-1.5442542,8.710546,0.8467448,-0.25331286,-0.35097262,10.208508,2.6138537,"[7.390637397766113, 4.79831600189209, 0.4198191463947296, -1.544254183769226, 8.710545539855957, 0.8467447757720947, -0.2533128559589386, -0.35097262263298035, 10.208507537841797, 2.613853693008423]",11.238338,-3.7676337,7,"[ 7.5214996   4.9077463   0.3001195  -1.5834591   8.578184    0.8620795
 -0.2308501  -0.20513545 10.120652    2.5279117 ]",0.31559040117136944,She could say hello to the person and see if they act spooked.
3,703,4,8,alert the authorities,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : alert the authorities",9.904474,7.921466,-0.2708944,-1.0088134,6.789423,4.2119937,4.562135,1.2311229,9.9990835,2.081407,"[9.904474258422852, 7.921465873718262, -0.2708944082260132, -1.0088133811950684, 6.789422988891602, 4.21199369430542, 4.562135219573975, 1.2311228513717651, 9.999083518981934, 2.081407070159912]",7.559658,3.5855691,1,"[ 9.945727    8.002761   -0.18562049 -1.0769904   6.718685    4.292015
  4.7917323   1.2661916  10.044912    2.0873191 ]",0.2961715344818161,Call 911
4,704,5,8,Ignore them.,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : Ignore .",6.7301197,8.31845,-4.2041287,-1.8345345,5.2914753,2.238934,-1.9648778,0.48337796,6.310869,-0.71665764,"[6.730119705200195, 8.318449974060059, -4.204128742218018, -1.8345345258712769, 5.291475296020508, 2.23893404006958, -1.9648778438568115, 0.48337796330451965, 6.310869216918945, -0.7166576385498047]",2.514717,-3.3752997,2,"[ 6.8570395  8.276072  -4.138164  -1.8246391  5.444314   2.2741647
 -2.0948002  0.5890154  6.252941  -0.4881544]",0.3613352610567234,IGNORE THEM
5,705,6,8,I would ask the teenager if his parents were around.,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : ask the teenager if parents were around .",7.919521,4.7172747,0.14861156,-1.9722984,9.131036,0.95792407,-0.8614309,-0.162561,10.144237,2.7034423,"[7.919520854949951, 4.7172746658325195, 0.14861156046390533, -1.9722983837127686, 9.131035804748535, 0.9579240679740906, -0.8614308834075928, -0.16256099939346313, 10.14423656463623, 2.703442335128784]",10.931536,-4.6952577,10,"[ 7.8265767   4.569414    0.2541813  -1.9881676   9.066107    0.6415557
 -0.7689284  -0.06141509 10.156562    2.6512318 ]",0.40971687106186927,Ask the family if that is their teenager
6,706,7,8,Mind my business unless I was 100% positive he was not a member of the family.,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : Mind business unless was 100 % positive was not a member of the family .",7.5892735,6.0457006,-1.3974072,-1.821097,7.353036,-0.010112686,-2.3833811,-0.26819104,8.280197,1.7794917,"[7.589273452758789, 6.045700550079346, -1.3974071741104126, -1.8210970163345337, 7.353035926818848, -0.010112686082720757, -2.3833811283111572, -0.26819103956222534, 8.280197143554688, 1.779491662979126]",6.1002197,-5.1264267,3,"[ 7.6429462   6.045551   -1.4370016  -1.7581193   7.307976    0.12980962
 -2.2745142  -0.17744057  8.330779    1.7371051 ]",0.23337988507118432,Mind my business unless I was 100% positive he was not a member of the family.
7,707,8,8,I would say hello to them and see how they react,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : say hello to and see how react",7.8455167,4.8183484,0.13850805,-1.6678363,8.539999,0.7850703,-0.21773152,0.1919716,10.203513,2.2479799,"[7.845516681671143, 4.818348407745361, 0.13850805163383484, -1.667836308479309, 8.539999008178711, 0.7850703001022339, -0.2177315205335617, 0.19197160005569458, 10.203513145446777, 2.2479798793792725]",10.692846,-3.9589748,7,"[ 7.5214996   4.9077463   0.3001195  -1.5834591   8.578184    0.8620795
 -0.2308501  -0.20513545 10.120652    2.5279117 ]",0.6298405856074017,She could say hello to the person and see if they act spooked.
8,708,9,8,"I would yell at the teenager and ask Loudly, ""Are you supposed to be going through that bag?""",decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : yell at the teenager and ask Loudly , `` Are supposed to be going through that bag ? ''",7.5643077,5.855664,-0.91529894,-1.257502,6.92796,0.70048666,-0.11085066,0.27926093,9.366542,0.8378667,"[7.564307689666748, 5.855663776397705, -0.9152989387512207, -1.2575019598007202, 6.92795991897583, 0.7004866600036621, -0.11085066199302673, 0.27926093339920044, 9.366541862487793, 0.8378667235374451]",7.0600967,-2.7236195,9,"[ 7.747353    5.9580903  -0.92079985 -1.2252138   6.8990345   0.8702654
  0.04514471  0.39064977  9.426704    0.94951415]",0.3571523632512881,"Yell ""Hey, look at THAT!"" loudly enough that both the teenager and the family look up."
9,709,10,8,I would just carefully watch and be ready to act if I needed to. Also taking care of what judgment I would make. ,decision,,,"Eunice is sunbathing at the beach next to a family with young children. When the family is playing in the water, she sees a teenager begin to go through their belongings but she isn’t sure whether or not he’s part of the family.","is sunbathing at the beach next to a family with young children . When the family is playing in the water , sees a teenager begin to go through belongings but isn ’ t sure whether or not ’ s part of the family . : just carefully watch and be ready to act if needed to . Also taking care of what judgment make .",7.7690015,5.8024964,-0.9496689,-1.9195007,7.897904,0.4165447,-1.7725009,0.036752805,8.744655,2.2329957,"[7.769001483917236, 5.802496433258057, -0.9496688842773438, -1.919500708580017, 7.897903919219971, 0.41654470562934875, -1.7725008726119995, 0.03675280511379242, 8.744654655456543, 2.2329957485198975]",7.8852587,-5.041657,8,"[ 7.90365     5.4041796  -0.57744426 -2.0055916   8.157431    0.5019091
 -1.3448592   0.06422628  9.1570425   2.2775438 ]",0.8677965965768741,Watch the teenager carefully and see if they take something
