,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,1700,1,18,Help him or get help,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Help or get help,4,"[ 8.272417  15.242079  10.91648    4.7608933  3.113374  -0.7167789
 -4.1379046 -4.38498    3.2140691  4.9199014]",8.371946,15.2133665,11.255144,4.8304243,3.1658394,-0.7322207,-4.4680076,-4.4670725,3.24516,4.929724,"[8.371946334838867, 15.213366508483887, 11.255144119262695, 4.8304243087768555, 3.165839433670044, -0.7322207093238831, -4.468007564544678, -4.467072486877441, 3.2451601028442383, 4.929724216461182]",0.5000196570499298,4.7938366,-22.936602,ask competitors to help help
1,1701,2,18,"I would stop and help my competitor up, so they can at least get medical attention.",decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,"is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : stop and help competitor up , so can at least get medical attention .",1,"[ 8.027078  15.903964  10.432753   5.001283   3.503443  -1.9071021
 -3.085461  -5.14272    4.168201   4.7792783]",8.033738,15.958277,10.878026,4.9280715,4.0250177,-1.414264,-3.1938567,-5.2775464,4.30544,5.0784073,"[8.033738136291504, 15.958276748657227, 10.878026008605957, 4.92807149887085, 4.025017738342285, -1.4142639636993408, -3.193856716156006, -5.277546405792236, 4.3054399490356445, 5.078407287597656]",0.9272500611594654,1.1945609,-23.936533,Stop and help out
2,1702,3,18,Stop and help the competitor to make sure they are alright.,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Stop and help the competitor to make sure are alright .,3,"[ 7.891793  15.521131  10.103478   5.024987   3.0404196 -1.0706342
 -2.8493853 -4.359198   3.7025702  4.5067806]",7.990162,15.717029,10.087532,5.175913,3.1429493,-1.33155,-2.4328847,-4.609733,4.0642424,4.3711023,"[7.990161895751953, 15.717028617858887, 10.087532043457031, 5.175912857055664, 3.142949342727661, -1.3315500020980835, -2.432884693145752, -4.6097331047058105, 4.064242362976074, 4.371102333068848]",0.7315262260450269,1.7096747,-21.996935,try to arouse competitor
3,1703,4,18,call them out,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : call out,3,"[ 7.891793  15.521131  10.103478   5.024987   3.0404196 -1.0706342
 -2.8493853 -4.359198   3.7025702  4.5067806]",8.023013,15.415926,9.980517,4.6821556,2.8462572,-1.0382667,-3.1908913,-4.0516744,3.4384046,4.50908,"[8.0230131149292, 15.415925979614258, 9.980517387390137, 4.682155609130859, 2.846257209777832, -1.038266658782959, -3.1908912658691406, -4.0516743659973145, 3.4384045600891113, 4.509079933166504]",0.6933053919220168,3.0640166,-21.53084,try to arouse competitor
4,1704,5,18,Stop and help.,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Stop and help .,3,"[ 7.891793  15.521131  10.103478   5.024987   3.0404196 -1.0706342
 -2.8493853 -4.359198   3.7025702  4.5067806]",7.924725,15.520808,9.870548,5.0623217,2.7466383,-1.3195002,-2.8870447,-4.1213136,3.7407942,4.293832,"[7.92472505569458, 15.520808219909668, 9.870548248291016, 5.062321662902832, 2.746638298034668, -1.319500207901001, -2.887044668197632, -4.121313571929932, 3.7407941818237305, 4.293831825256348]",0.5565898113822152,2.4241438,-21.288578,try to arouse competitor
5,1705,6,18,I would pick him up and bring him back and then go back for the dogs,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : pick up and bring back and then go back for the dogs,0,"[ 8.259467  15.061316  10.21278    4.874072   2.38913   -0.1458261
 -2.5203164 -3.8251128  2.7385063  4.282466 ]",8.164533,15.34879,9.903777,5.063524,2.3840866,-0.6786228,-2.3399646,-3.8225632,3.1842449,4.114907,"[8.164532661437988, 15.348790168762207, 9.903777122497559, 5.063523769378662, 2.3840866088867188, -0.6786227822303772, -2.3399646282196045, -3.8225631713867188, 3.1842448711395264, 4.1149067878723145]",0.8753392792305689,3.547138,-20.450886,Add onto sled and take to the nearest medic checkpoint
6,1706,7,18,Call the police and an ambulance.,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : Call the police and an ambulance .,7,"[ 8.161609  16.036774  11.587267   4.232738   5.0889363 -0.8133994
 -4.678009  -5.0891776  3.6302674  6.1845155]",7.990419,15.886373,11.421827,4.4595547,4.8399234,-0.6577815,-4.310478,-5.0401926,3.7087953,5.895393,"[7.990418910980225, 15.886372566223145, 11.42182731628418, 4.459554672241211, 4.83992338180542, -0.6577814817428589, -4.310478210449219, -5.040192604064941, 3.7087953090667725, 5.895392894744873]",0.6664861671220057,2.0780685,-26.11606,"Check to see if anyone else has called/alerted help , if not then stop and try and get help for the individual ."
7,1707,8,18,try and help them,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : try and help,4,"[ 8.272417  15.242079  10.91648    4.7608933  3.113374  -0.7167789
 -4.1379046 -4.38498    3.2140691  4.9199014]",8.077478,15.240618,10.450301,4.918807,2.767053,-1.0054868,-3.830743,-4.253144,3.3569686,4.6842203,"[8.077478408813477, 15.240617752075195, 10.450301170349121, 4.918807029724121, 2.7670528888702393, -1.0054868459701538, -3.8307430744171143, -4.253143787384033, 3.356968641281128, 4.684220314025879]",0.8192973889358378,4.1390133,-22.058748,ask competitors to help help
8,1708,9,18,"I would tie him to his sled, tie the sled to mine, and tow him and his dogs.",decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,"is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : tie to sled , tie the sled to mine , and tow and dogs .",6,"[ 8.146997  14.722643   9.872115   5.187509   1.7951688  0.2968918
 -1.7287781 -3.4646425  2.2208276  3.8823256]",8.303493,14.75657,10.100719,5.1875563,1.8066022,0.27093855,-1.8883132,-3.4527469,2.2558453,3.8376293,"[8.303492546081543, 14.756569862365723, 10.100719451904297, 5.187556266784668, 1.8066022396087646, 0.27093854546546936, -1.8883131742477417, -3.452746868133545, 2.255845308303833, 3.8376293182373047]",0.3279068891081406,4.909818,-19.35873,Keep going
9,1709,10,18,I would help them. The life of others is more important than winning the race.,decision,,,Shania is competing in a 100-mile dogsledding race in Minnesota. She hopes to come in first and use the prize money to pay for her college tuition. Halfway through the race she finds one of her competitors lying unconscious next to his crashed sled.,is competing in a 100-mile dogsledding race in Minnesota . hopes to come in first and use the prize money to pay for college tuition . Halfway through the race finds one of competitors lying unconscious next to crashed sled . : help . The life of others is more important than winning the race .,3,"[ 7.891793  15.521131  10.103478   5.024987   3.0404196 -1.0706342
 -2.8493853 -4.359198   3.7025702  4.5067806]",7.973489,15.418393,9.857246,4.9207816,2.7475564,-1.0343524,-2.6463966,-4.1147285,3.554738,4.2515116,"[7.973488807678223, 15.4183931350708, 9.857246398925781, 4.92078161239624, 2.747556447982788, -1.034352421760559, -2.6463966369628906, -4.1147284507751465, 3.5547380447387695, 4.251511573791504]",0.603149939668001,2.9924068,-21.179949,try to arouse competitor
