,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,1400,1,15,Do some math and ration food,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Do some math and ration food,3,"[ 5.4199114   9.330542    5.9311466  -7.0357456   7.6345067  -0.9332019
  2.289152   10.862853   -0.08067799  1.7761878 ]",5.352813,9.669858,5.9764056,-7.011407,7.7258964,-0.9064134,2.1242342,10.626614,-0.24991354,1.8459436,"[5.352812767028809, 9.6698579788208, 5.976405620574951, -7.011406898498535, 7.72589635848999, -0.9064133763313293, 2.124234199523926, 10.62661361694336, -0.2499135434627533, 1.845943570137024]",0.49785713992476094,-2.2223701,6.9765635,"start taking inventory of all of the food , then start a plan for rationing ."
1,1401,2,15,I pray for a miracle to happen for all of us on the ship.,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : pray for a miracle to happen for all of on the ship .,1,"[ 5.255673   12.553687    7.9111085  -4.037362    8.201103    0.64774084
  1.8823227   9.400389   -0.52938825  3.7262778 ]",5.4264283,12.962557,8.29993,-3.9960365,8.108628,0.75425035,1.647192,9.356044,-0.5056966,3.6900926,"[5.426428318023682, 12.962556838989258, 8.29992961883545, -3.9960365295410156, 8.108628273010254, 0.7542503476142883, 1.6471920013427734, 9.356043815612793, -0.5056965947151184, 3.6900925636291504]",0.65440125082174,1.6082112,13.327008,Try to find land
2,1402,3,15,Let the crew know to start rationing food and water.,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Let the crew know to start rationing food and water .,4,"[ 5.431932  10.727305   6.632208  -5.7558827  7.709742  -0.4082673
  1.9744668 10.22519   -0.3843016  2.4575977]",5.640667,10.351513,6.47447,-5.859637,7.640227,-0.6949677,1.8662653,10.527992,-0.13985278,2.1866117,"[5.640666961669922, 10.351512908935547, 6.474470138549805, -5.8596367835998535, 7.6402268409729, -0.6949676871299744, 1.8662652969360352, 10.527992248535156, -0.13985277712345123, 2.1866116523742676]",0.7375982867401522,-0.2873185,7.8277583,"have to firstly cut food down to rations , and then explain the situation to everyone and make sure know this is n't good and if want to survive must all work together ."
3,1403,4,15,"eat less, ration, triage",decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,"is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : eat less , ration , triage",0,"[ 5.052678    9.99722     6.367165   -6.555047    7.7661576  -0.43916556
  2.1146164  10.732933   -0.4006609   2.3711848 ]",5.2207527,9.886325,6.4459505,-6.666553,7.945228,-0.48595327,1.9156954,10.752535,-0.23101588,2.2353797,"[5.220752716064453, 9.886324882507324, 6.445950508117676, -6.666553020477295, 7.945228099822998, -0.48595327138900757, 1.9156954288482666, 10.752534866333008, -0.2310158759355545, 2.235379695892334]",0.42499307136555614,-1.8009429,7.7869616,Make sure that people are n't wasting food
4,1404,5,15,Ration food and try to assign people tasks to keep them distracted and hopeful.,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Ration food and try to assign people tasks to keep distracted and hopeful .,4,"[ 5.431932  10.727305   6.632208  -5.7558827  7.709742  -0.4082673
  1.9744668 10.22519   -0.3843016  2.4575977]",5.424778,10.85149,6.6259174,-5.768248,7.7418346,-0.34350523,2.039476,10.074732,-0.35011032,2.5203278,"[5.424777984619141, 10.851490020751953, 6.625917434692383, -5.768248081207275, 7.74183464050293, -0.34350523352622986, 2.039475917816162, 10.074731826782227, -0.35011032223701477, 2.5203278064727783]",0.22990764834096974,-0.2728424,8.994129,"have to firstly cut food down to rations , and then explain the situation to everyone and make sure know this is n't good and if want to survive must all work together ."
5,1405,6,15,I would conserve food but make sure there was ample water.,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : conserve food but make sure there was ample water .,0,"[ 5.052678    9.99722     6.367165   -6.555047    7.7661576  -0.43916556
  2.1146164  10.732933   -0.4006609   2.3711848 ]",5.1436305,10.333463,6.4574714,-6.295078,7.8063555,-0.61380535,1.7862056,10.624175,-0.65784776,2.1702611,"[5.143630504608154, 10.333462715148926, 6.4574713706970215, -6.295077800750732, 7.8063554763793945, -0.61380535364151, 1.7862056493759155, 10.624175071716309, -0.6578477621078491, 2.1702611446380615]",0.6748206777037148,-0.95110464,7.8669047,Make sure that people are n't wasting food
6,1406,7,15,Set off flares.,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Set off flares .,1,"[ 5.255673   12.553687    7.9111085  -4.037362    8.201103    0.64774084
  1.8823227   9.400389   -0.52938825  3.7262778 ]",5.6986485,13.011436,7.6837163,-3.9047225,8.484869,0.6385636,1.6873289,9.248816,-0.4750543,3.707895,"[5.698648452758789, 13.011436462402344, 7.683716297149658, -3.9047224521636963, 8.484869003295898, 0.6385635733604431, 1.6873289346694946, 9.248815536499023, -0.4750542938709259, 3.707895040512085]",0.7873732410061719,1.9414943,13.500304,Try to find land
7,1407,8,15,"I would count the food supply, secure it, and come up with a ration plan before telling everyone.",decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,"is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : count the food supply , secure , and come up with a ration plan before telling everyone .",3,"[ 5.4199114   9.330542    5.9311466  -7.0357456   7.6345067  -0.9332019
  2.289152   10.862853   -0.08067799  1.7761878 ]",5.4812174,9.727859,5.9786882,-6.8272047,7.624927,-0.9370726,2.2058158,10.4454,-0.23721562,1.8539077,"[5.481217384338379, 9.727858543395996, 5.9786882400512695, -6.827204704284668, 7.624927043914795, -0.9370725750923157, 2.2058157920837402, 10.44540023803711, -0.23721562325954437, 1.8539077043533325]",0.6474809797446976,-2.1683402,6.9447923,"start taking inventory of all of the food , then start a plan for rationing ."
8,1408,9,15,I would ration supplies and explain the situation to the crew and passangers.,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : ration supplies and explain the situation to the crew and passangers .,4,"[ 5.431932  10.727305   6.632208  -5.7558827  7.709742  -0.4082673
  1.9744668 10.22519   -0.3843016  2.4575977]",5.6076746,10.727138,6.5336123,-5.755037,7.6941266,-0.57630056,1.9549115,10.059015,-0.33181545,2.3037271,"[5.607674598693848, 10.727137565612793, 6.533612251281738, -5.7550368309021, 7.694126605987549, -0.5763005614280701, 1.954911470413208, 10.059015274047852, -0.3318154513835907, 2.303727149963379]",0.3514452881279791,-0.21399198,8.587152,"have to firstly cut food down to rations , and then explain the situation to everyone and make sure know this is n't good and if want to survive must all work together ."
9,1409,10,15,Make sure that we ration the food and water to the bare minimum and keep everyone calm by reassuring them that everything will be ok.,decision,,,Ahmed is the captain of a 50-passenger cruise ship. Four days into their trip they get caught in a storm and the engine breaks under the pressure. They are now stranded at sea. A rescue boat is on its way but might not arrive for a week. Their food supplies are quickly dwindling and Ahmed isn’t sure what to instruct the passengers and crew.,is the captain of a 50-passenger cruise ship . Four days into trip get caught in a storm and the engine breaks under the pressure . are now stranded at sea . A rescue boat is on way but might not arrive for a week . food supplies are quickly dwindling and isn ’ t sure what to instruct the passengers and crew . : Make sure that ration the food and water to the bare minimum and keep everyone calm by reassuring that everything will be ok .,4,"[ 5.431932  10.727305   6.632208  -5.7558827  7.709742  -0.4082673
  1.9744668 10.22519   -0.3843016  2.4575977]",5.5670605,10.991632,6.6772013,-5.573858,7.726037,-0.46906477,1.7720233,10.160481,-0.43518102,2.3838046,"[5.567060470581055, 10.991632461547852, 6.677201271057129, -5.57385778427124, 7.72603702545166, -0.46906477212905884, 1.772023320198059, 10.160481452941895, -0.43518102169036865, 2.3838045597076416]",0.4247971016874007,0.03917207,8.699246,"have to firstly cut food down to rations , and then explain the situation to everyone and make sure know this is n't good and if want to survive must all work together ."
