,index,id,context,response_original,source,answer,value,scenario_text,merged_text,cluster,centroid,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,distance_from_centroid,umap_dim2_0,umap_dim2_1,cluster_name
0,0,1,1,look for coupon,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : look for coupon",0,"[13.269185    4.7207146   7.4917097   5.932305   10.172796    5.233592
  4.018922    2.626902    0.09892941  5.0819817 ]",12.873728,4.5486927,7.527851,5.6158094,10.494474,5.3942127,3.9465094,2.6121786,0.45794627,4.714416,"[12.873727798461914, 4.54869270324707, 7.527851104736328, 5.615809440612793, 10.494474411010742, 5.39421272277832, 3.94650936126709, 2.6121785640716553, 0.4579462707042694, 4.714416027069092]",0.8283642458441178,2.3622062,4.0177817,more information to collect and get
1,1,2,1,I ask my friends for help with this medication.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : ask friends for help with this medication .",0,"[13.269185    4.7207146   7.4917097   5.932305   10.172796    5.233592
  4.018922    2.626902    0.09892941  5.0819817 ]",13.434186,4.332396,7.261533,6.2351108,9.835104,5.1848016,4.349047,2.8592317,-0.13967845,5.0994596,"[13.434185981750488, 4.332396030426025, 7.261532783508301, 6.235110759735107, 9.835103988647461, 5.1848015785217285, 4.3490471839904785, 2.85923171043396, -0.1396784484386444, 5.099459648132324]",0.8119759605722965,3.6388795,4.0182185,more information to collect and get
2,2,3,1,Get a side hustle to make some more money.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Get a side hustle to make some more money .",5,"[12.185003    4.9200673   8.431771    6.2576227   9.804578    5.752367
  3.848674    1.4915278   0.40739274  5.216357  ]",12.004976,4.9493103,8.512775,6.389599,9.671436,5.9348426,3.8393757,1.4307317,0.4323945,5.256652,"[12.004976272583008, 4.949310302734375, 8.512775421142578, 6.389598846435547, 9.671436309814453, 5.934842586517334, 3.8393757343292236, 1.4307316541671753, 0.43239450454711914, 5.256651878356934]",0.3380822656574339,3.350546,2.0353763,work extra hours
3,3,4,1,buy it for them,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : buy for",0,"[13.269185    4.7207146   7.4917097   5.932305   10.172796    5.233592
  4.018922    2.626902    0.09892941  5.0819817 ]",13.00288,4.912976,7.285301,5.648305,10.410254,5.328997,3.9598174,2.5550134,0.72904927,5.0956535,"[13.002880096435547, 4.912975788116455, 7.285301208496094, 5.6483049392700195, 10.410253524780273, 5.3289971351623535, 3.959817409515381, 2.555013418197632, 0.7290492653846741, 5.095653533935547]",0.8381709280037933,2.4345176,3.5402896,more information to collect and get
4,4,5,1,Ask friends and family for help while working more or looking for a better paying job.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Ask friends and family for help while working more or looking for a better paying job .",0,"[13.269185    4.7207146   7.4917097   5.932305   10.172796    5.233592
  4.018922    2.626902    0.09892941  5.0819817 ]",13.192201,4.408376,7.719178,6.3921256,9.748839,5.273625,4.2512736,2.489336,-0.284667,5.1296535,"[13.192200660705566, 4.408376216888428, 7.719178199768066, 6.392125606536865, 9.748839378356934, 5.273624897003174, 4.2512736320495605, 2.4893360137939453, -0.2846669852733612, 5.129653453826904]",0.8776853120717739,3.708489,4.809127,more information to collect and get
5,5,6,1,I would borrow money or not pay other bills so I could get the medicine.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : borrow money or not pay other bills so get the medicine .",2,"[11.977975   4.4091196  6.3793545  6.2785215 10.3653755  5.4974184
  4.6184783  1.8625896  3.0047688  5.2934976]",12.052526,4.5460324,6.4647512,6.091009,10.42208,5.4321604,4.505833,1.9337206,2.834968,5.3048344,"[12.052526473999023, 4.546032428741455, 6.464751243591309, 6.091009140014648, 10.422080039978027, 5.432160377502441, 4.505833148956299, 1.933720588684082, 2.834968090057373, 5.304834365844727]",0.3477642123605696,1.112789,1.1235292,go into as much debt as possible and declare bankruptcy
6,6,7,1,Sell any items of value that I have to pay for it.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : Sell any items of value that have to pay for .",3,"[11.547902   4.8736086  7.985654   7.6048465  9.014441   6.99019
  4.2989573  1.4638954  1.6012434  5.3866577]",11.47662,4.8835897,8.124478,7.786892,8.869127,7.06754,4.3166423,1.4785104,1.5417823,5.474101,"[11.476619720458984, 4.883589744567871, 8.124478340148926, 7.786891937255859, 8.86912727355957, 7.067540168762207, 4.3166422843933105, 1.4785103797912598, 1.541782259941101, 5.4741010665893555]",0.3104849257871262,4.558136,0.49620733,sell possessions for the money
7,7,8,1,find ways to make money quick or sell assets,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : find ways to make money quick or sell assets",3,"[11.547902   4.8736086  7.985654   7.6048465  9.014441   6.99019
  4.2989573  1.4638954  1.6012434  5.3866577]",11.589234,4.84746,7.890189,7.4442196,9.144869,6.897443,4.2958007,1.438948,1.6702372,5.335973,"[11.589234352111816, 4.84745979309082, 7.890189170837402, 7.444219589233398, 9.144868850708008, 6.897442817687988, 4.295800685882568, 1.4389480352401733, 1.6702371835708618, 5.335972785949707]",0.2662360920600632,4.3356133,0.6841981,sell possessions for the money
8,8,9,1,I would take out a loan to pay for the medicine while cursing republicans for blocking universal healthcare.,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : take out a loan to pay for the medicine while cursing republicans for blocking universal healthcare .",2,"[11.977975   4.4091196  6.3793545  6.2785215 10.3653755  5.4974184
  4.6184783  1.8625896  3.0047688  5.2934976]",11.9697895,4.5137115,6.138501,5.9592414,10.593342,5.3691564,4.566329,1.9072192,3.3797483,5.309516,"[11.969789505004883, 4.513711452484131, 6.138501167297363, 5.9592413902282715, 10.593341827392578, 5.369156360626221, 4.566329002380371, 1.9072191715240479, 3.3797483444213867, 5.309515953063965]",0.6204465593309239,0.5395993,0.7300875,go into as much debt as possible and declare bankruptcy
9,9,10,1,I would look for help anywhere I could. Assistance from friends and family or even a loan. Anything. ,decision,,,"Heinz’s wife has recently fallen ill and needs an expensive medication that is not covered by her medical insurance. They don’t have the money needed to purchase the expensive prescription, but they know that it’s vital for her to have it if she is going to recover.","’ s wife has recently fallen ill and needs an expensive medication that is not covered by medical insurance . don ’ t have the money needed to purchase the expensive prescription , but know that ’ s vital for to have if is going to recover . : look for help anywhere . Assistance from friends and family or even a loan . Anything .",0,"[13.269185    4.7207146   7.4917097   5.932305   10.172796    5.233592
  4.018922    2.626902    0.09892941  5.0819817 ]",13.197172,4.384054,7.316619,6.8901744,9.659025,5.5438013,4.566281,2.6154954,0.27619517,5.196389,"[13.197172164916992, 4.384054183959961, 7.316618919372559, 6.890174388885498, 9.659025192260742, 5.543801307678223, 4.566280841827393, 2.615495443344116, 0.2761951684951782, 5.196389198303223]",1.3308386821586264,4.4262576,4.095076,more information to collect and get
