,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,2277,122,7,go in with the rest of her friends,pg,1.0,65.6666666666667,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : go in with the rest of friends,1.4727914,-3.1399233,8.73583,6.023777,3.5885773,3.663021,7.688044,2.7183957,2.7740417,6.671994,"[1.4727914333343506, -3.139923334121704, 8.735830307006836, 6.023777008056641, 3.5885772705078125, 3.6630210876464844, 7.68804407119751, 2.718395709991455, 2.7740416526794434, 6.671994209289551]",11.845729,-1.3271868,9,"[ 1.4890336 -3.5428185  8.827852   6.1233797  3.318942   3.6757925
  7.626893   2.6017294  2.8168724  6.585653 ]",0.52960657584736,Drop Ted at the gate and go to concert alone.
1,2278,123,7,Go inside without Ted,pg,1.0,8.33333333333333,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Go inside without Ted,1.3149079,-2.9989448,8.607595,6.0626607,3.5193377,3.7819188,7.742186,2.6003811,2.849511,6.5504885,"[1.3149079084396362, -2.9989447593688965, 8.607595443725586, 6.0626606941223145, 3.5193376541137695, 3.78191876411438, 7.742186069488525, 2.6003811359405518, 2.849510908126831, 6.550488471984863]",11.983832,-1.6404622,9,"[ 1.4890336 -3.5428185  8.827852   6.1233797  3.318942   3.6757925
  7.626893   2.6017294  2.8168724  6.585653 ]",0.6673346944604885,Drop Ted at the gate and go to concert alone.
2,2279,127,7,go without him,pg,1.0,10.0,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : go without,1.6330631,-3.8108974,8.931804,6.110204,3.2190387,3.6795523,7.4382224,2.4463706,2.9696302,6.5770316,"[1.6330630779266357, -3.8108973503112793, 8.931803703308105, 6.110204219818115, 3.219038724899292, 3.6795523166656494, 7.438222408294678, 2.4463706016540527, 2.969630241394043, 6.57703161239624]",12.639077,-1.1718969,9,"[ 1.4890336 -3.5428185  8.827852   6.1233797  3.318942   3.6757925
  7.626893   2.6017294  2.8168724  6.585653 ]",0.4435395287306614,Drop Ted at the gate and go to concert alone.
3,2280,139,7,Leave Ted behind to get his ticket and drive off with the rest of her friends,pg,1.0,33.3333333333333,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Leave Ted behind to get ticket and drive off with the rest of friends,1.0234753,-3.440209,7.974058,6.0702095,3.4736037,3.970531,8.664008,3.0400772,2.7715843,6.947426,"[1.0234752893447876, -3.440208911895752, 7.974058151245117, 6.070209503173828, 3.4736037254333496, 3.9705309867858887, 8.664008140563965, 3.0400772094726562, 2.7715842723846436, 6.947425842285156]",10.323607,-3.2817693,2,"[ 0.8788885 -3.3340483  8.033976   6.3509855  3.1523376  4.0079756
  8.464745   2.8668146  2.6053476  6.778386 ]",0.5874944265444126,He could return home
4,2281,142,7,Go into the concert and let Ted figure things out for himself. ,pg,1.0,68.3333333333333,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Go into the concert and let Ted figure things out for .,1.0576473,-2.7204967,8.276972,6.2538085,3.2600746,3.7761831,8.186821,3.198616,2.3794556,6.613581,"[1.0576473474502563, -2.720496654510498, 8.276971817016602, 6.253808498382568, 3.2600746154785156, 3.7761831283569336, 8.186820983886719, 3.1986160278320312, 2.37945556640625, 6.61358118057251]",11.024898,-2.0911746,7,"[ 0.9849252 -2.8233087  8.335182   6.261969   3.4287667  3.6964607
  8.423891   3.2383132  2.19917    6.7846613]",0.4167444060551249,Let Ted figure it out for himself.
5,2282,145,7,forget Ted,pg,1.0,92.6666666666667,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : forget Ted,1.4728751,-3.59302,8.448282,6.221929,2.8212872,3.9065576,7.702367,2.6315174,2.9262087,6.762658,"[1.4728751182556152, -3.593019962310791, 8.448282241821289, 6.22192907333374, 2.821287155151367, 3.906557559967041, 7.702366828918457, 2.6315174102783203, 2.926208734512329, 6.76265811920166]",12.731278,-2.431359,11,"[ 1.335926  -3.2401547  8.237267   6.091112   3.243843   3.8227777
  7.868023   2.8787246  2.909841   6.8606987]",0.6992248204607268,Go somewhere else with Ted instead.
6,2283,148,7,Go in without him,pg,1.0,93.3333333333333,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Go in without,1.6055876,-3.295277,8.833893,5.996203,3.5260923,3.7078552,7.497252,2.518,2.9071734,6.618452,"[1.6055876016616821, -3.2952771186828613, 8.833892822265625, 5.9962029457092285, 3.526092290878296, 3.707855224609375, 7.497251987457275, 2.5179998874664307, 2.9071733951568604, 6.618452072143555]",12.220304,-1.14934,9,"[ 1.4890336 -3.5428185  8.827852   6.1233797  3.318942   3.6757925
  7.626893   2.6017294  2.8168724  6.585653 ]",0.40994969440241624,Drop Ted at the gate and go to concert alone.
7,2284,149,7,Go without him,pg,1.0,11.3333333333333,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : Go without,1.655917,-3.7681704,8.936758,6.093043,3.2485929,3.6826258,7.4148955,2.4369464,2.9978669,6.580137,"[1.6559170484542847, -3.7681703567504883, 8.936758041381836, 6.093042850494385, 3.2485928535461426, 3.6826257705688477, 7.414895534515381, 2.436946392059326, 2.9978668689727783, 6.580136775970459]",12.708239,-1.2382051,9,"[ 1.4890336 -3.5428185  8.827852   6.1233797  3.318942   3.6757925
  7.626893   2.6017294  2.8168724  6.585653 ]",0.4486600655661197,Drop Ted at the gate and go to concert alone.
8,2285,157,7,go to the concert,pg,1.0,62.6666666666667,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : go to the concert,1.275397,-3.3346806,8.573716,6.263625,3.1402442,3.7989492,8.023483,2.8169837,2.4109707,6.956973,"[1.2753969430923462, -3.3346805572509766, 8.573716163635254, 6.263625144958496, 3.140244245529175, 3.7989492416381836, 8.023483276367188, 2.816983699798584, 2.410970687866211, 6.956973075866699]",11.525468,-2.066939,11,"[ 1.335926  -3.2401547  8.237267   6.091112   3.243843   3.8227777
  7.868023   2.8787246  2.909841   6.8606987]",0.6730369741603373,Go somewhere else with Ted instead.
9,2286,173,7,go without Ted,pg,1.0,43.0,Darya is on her way to a concert with her friends. As they approach the entrance her friend Ted realizes he forgot his ticket at his house. The concert is about to start and Ted would likely miss most of the concert if he returned to his house for his ticket.,is on way to a concert with friends . As approach the entrance friend Ted realizes forgot ticket at house . The concert is about to start and Ted likely miss most of the concert if returned to house for ticket . : go without Ted,1.5092854,-3.9469178,8.843949,6.2197447,3.1045647,3.6667933,7.5741777,2.505176,2.9040165,6.5906296,"[1.5092854499816895, -3.946917772293091, 8.843949317932129, 6.219744682312012, 3.104564666748047, 3.6667933464050293, 7.5741777420043945, 2.505176067352295, 2.9040164947509766, 6.590629577636719]",12.623533,-1.4307218,9,"[ 1.4890336 -3.5428185  8.827852   6.1233797  3.318942   3.6757925
  7.626893   2.6017294  2.8168724  6.585653 ]",0.48888712191604417,Drop Ted at the gate and go to concert alone.
