,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,3099,209,17,keep calling,pg,1.0,100.0,"Jeff works the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, Jeff's boss, takes over for the morning shift. Today, Jeff has an important court appointment at 8am but his boss hasn't shown up yet and isn't returning his calls.","works the night shift at a 24/7 convenience store . Every day at 7am the owner of the store , 's boss , takes over for the morning shift . Today , has an important court appointment at 8am but boss has n't shown up yet and is n't returning calls . : keep calling",9.112766,5.150618,4.3286943,5.9352593,5.257869,5.4053516,0.49569425,5.1165366,3.339668,7.2039313,"[9.11276626586914, 5.150618076324463, 4.3286943435668945, 5.9352593421936035, 5.257868766784668, 5.405351638793945, 0.49569424986839294, 5.116536617279053, 3.339668035507202, 7.2039313316345215]",3.36451,14.063373,0,"[9.140085  5.222395  4.252885  5.829152  5.219859  5.32789   0.3997147
 5.0827594 3.379528  7.302865 ]",,keep calling
1,3100,210,17,call his boss again,pg,1.0,86.0,"Jeff works the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, Jeff's boss, takes over for the morning shift. Today, Jeff has an important court appointment at 8am but his boss hasn't shown up yet and isn't returning his calls.","works the night shift at a 24/7 convenience store . Every day at 7am the owner of the store , 's boss , takes over for the morning shift . Today , has an important court appointment at 8am but boss has n't shown up yet and is n't returning calls . : call boss again",8.764735,6.14757,4.0390573,6.100509,5.8781815,5.580237,0.92195773,4.8436713,2.885349,6.7339697,"[8.764735221862793, 6.1475701332092285, 4.03905725479126, 6.100509166717529, 5.878181457519531, 5.580236911773682, 0.9219577312469482, 4.8436713218688965, 2.8853490352630615, 6.733969688415527]",2.8535225,12.465885,1,"[8.699178  6.0967455 4.2618136 6.198029  5.805936  5.638227  0.8976296
 4.825381  3.0713613 6.8173757]",,call his boss again
2,3101,214,17,Call boss,pg,1.0,100.0,"Jeff works the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, Jeff's boss, takes over for the morning shift. Today, Jeff has an important court appointment at 8am but his boss hasn't shown up yet and isn't returning his calls.","works the night shift at a 24/7 convenience store . Every day at 7am the owner of the store , 's boss , takes over for the morning shift . Today , has an important court appointment at 8am but boss has n't shown up yet and is n't returning calls . : Call boss",8.900131,6.0124846,4.064513,5.9846697,5.896631,5.4991517,0.9666504,4.8232236,2.988364,6.814811,"[8.900131225585938, 6.012484550476074, 4.064513206481934, 5.9846696853637695, 5.896630764007568, 5.499151706695557, 0.9666504263877869, 4.82322359085083, 2.9883639812469482, 6.8148112297058105]",2.9483054,12.679859,1,"[8.699178  6.0967455 4.2618136 6.198029  5.805936  5.638227  0.8976296
 4.825381  3.0713613 6.8173757]",,call his boss again
3,3102,221,17,call his boss,pg,1.0,100.0,"Jeff works the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, Jeff's boss, takes over for the morning shift. Today, Jeff has an important court appointment at 8am but his boss hasn't shown up yet and isn't returning his calls.","works the night shift at a 24/7 convenience store . Every day at 7am the owner of the store , 's boss , takes over for the morning shift . Today , has an important court appointment at 8am but boss has n't shown up yet and is n't returning calls . : call boss",8.820981,6.098559,4.019858,5.9643207,5.8428373,5.4636345,0.9433277,4.7908373,2.9995959,6.843502,"[8.8209810256958, 6.0985589027404785, 4.019857883453369, 5.964320659637451, 5.842837333679199, 5.463634490966797, 0.9433277249336243, 4.790837287902832, 2.999595880508423, 6.843502044677734]",3.0188375,12.588642,1,"[8.699178  6.0967455 4.2618136 6.198029  5.805936  5.638227  0.8976296
 4.825381  3.0713613 6.8173757]",,call his boss again
4,3103,228,17,He should first try and call his boss a few more times before trying anything else,pg,1.0,100.0,"Jeff works the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, Jeff's boss, takes over for the morning shift. Today, Jeff has an important court appointment at 8am but his boss hasn't shown up yet and isn't returning his calls.","works the night shift at a 24/7 convenience store . Every day at 7am the owner of the store , 's boss , takes over for the morning shift . Today , has an important court appointment at 8am but boss has n't shown up yet and is n't returning calls . : first try and call boss a few more times before trying anything else",8.738967,5.7074533,4.463915,6.208878,5.5124035,5.594967,0.7104555,5.0112314,3.2388148,6.9411116,"[8.738966941833496, 5.70745325088501, 4.46391487121582, 6.208878040313721, 5.51240348815918, 5.594966888427734, 0.7104554772377014, 5.011231422424316, 3.2388148307800293, 6.9411115646362305]",3.3318098,13.273268,0,"[8.699178  6.0967455 4.2618136 6.198029  5.805936  5.638227  0.8976296
 4.825381  3.0713613 6.8173757]",,keep calling
5,3104,237,17,keep calling,pg,1.0,97.6666666666667,"Jeff works the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, Jeff's boss, takes over for the morning shift. Today, Jeff has an important court appointment at 8am but his boss hasn't shown up yet and isn't returning his calls.","works the night shift at a 24/7 convenience store . Every day at 7am the owner of the store , 's boss , takes over for the morning shift . Today , has an important court appointment at 8am but boss has n't shown up yet and is n't returning calls . : keep calling",9.089524,5.185643,4.341498,5.963911,5.2637625,5.425033,0.5118486,5.110036,3.320059,7.1916065,"[9.089524269104004, 5.185643196105957, 4.341497898101807, 5.963911056518555, 5.263762474060059, 5.425033092498779, 0.5118486285209656, 5.1100358963012695, 3.320059061050415, 7.191606521606445]",3.3156,14.009438,0,"[9.140085  5.222395  4.252885  5.829152  5.219859  5.32789   0.3997147
 5.0827594 3.379528  7.302865 ]",,keep calling
6,3105,254,17,Keep calling Boss,pg,1.0,97.3333333333333,"Jeff works the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, Jeff's boss, takes over for the morning shift. Today, Jeff has an important court appointment at 8am but his boss hasn't shown up yet and isn't returning his calls.","works the night shift at a 24/7 convenience store . Every day at 7am the owner of the store , 's boss , takes over for the morning shift . Today , has an important court appointment at 8am but boss has n't shown up yet and is n't returning calls . : Keep calling Boss",9.216994,5.1978564,4.1929154,5.765121,5.226087,5.26854,0.36370876,5.0403123,3.361576,7.3237505,"[9.216994285583496, 5.197856426239014, 4.192915439605713, 5.765120983123779, 5.2260870933532715, 5.268539905548096, 0.3637087643146515, 5.04031229019165, 3.3615760803222656, 7.3237504959106445]",3.4830868,14.22367,0,"[9.140085  5.222395  4.252885  5.829152  5.219859  5.32789   0.3997147
 5.0827594 3.379528  7.302865 ]",,keep calling
7,3106,260,17,call the boss again,pg,1.0,94.3333333333333,"Jeff works the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, Jeff's boss, takes over for the morning shift. Today, Jeff has an important court appointment at 8am but his boss hasn't shown up yet and isn't returning his calls.","works the night shift at a 24/7 convenience store . Every day at 7am the owner of the store , 's boss , takes over for the morning shift . Today , has an important court appointment at 8am but boss has n't shown up yet and is n't returning calls . : call the boss again",8.767195,6.150879,4.038933,6.071557,5.955738,5.6070156,0.9989453,4.8191533,2.9026227,6.666522,"[8.767194747924805, 6.15087890625, 4.038932800292969, 6.07155704498291, 5.955738067626953, 5.607015609741211, 0.9989452958106995, 4.819153308868408, 2.902622699737549, 6.666522026062012]",2.9213426,12.4271,1,"[8.699178  6.0967455 4.2618136 6.198029  5.805936  5.638227  0.8976296
 4.825381  3.0713613 6.8173757]",,call his boss again
8,3107,279,17,Call his boss.,pg,1.0,100.0,"Jeff works the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, Jeff's boss, takes over for the morning shift. Today, Jeff has an important court appointment at 8am but his boss hasn't shown up yet and isn't returning his calls.","works the night shift at a 24/7 convenience store . Every day at 7am the owner of the store , 's boss , takes over for the morning shift . Today , has an important court appointment at 8am but boss has n't shown up yet and is n't returning calls . : Call boss .",8.847178,6.057174,4.0733886,6.036405,5.882479,5.5289207,0.95053583,4.841881,2.9527566,6.803542,"[8.84717845916748, 6.057174205780029, 4.073388576507568, 6.036405086517334, 5.882479190826416, 5.528920650482178, 0.9505358338356018, 4.841880798339844, 2.952756643295288, 6.803542137145996]",2.8908715,12.619697,1,"[8.699178  6.0967455 4.2618136 6.198029  5.805936  5.638227  0.8976296
 4.825381  3.0713613 6.8173757]",,call his boss again
9,3108,290,17,call him,pg,1.0,99.6666666666667,"Jeff works the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, Jeff's boss, takes over for the morning shift. Today, Jeff has an important court appointment at 8am but his boss hasn't shown up yet and isn't returning his calls.","works the night shift at a 24/7 convenience store . Every day at 7am the owner of the store , 's boss , takes over for the morning shift . Today , has an important court appointment at 8am but boss has n't shown up yet and is n't returning calls . : call",8.835561,5.4540443,4.6743736,6.384642,5.696643,5.789756,1.0274507,5.1588407,2.9391856,6.6530976,"[8.83556079864502, 5.454044342041016, 4.674373626708984, 6.384642124176025, 5.696642875671387, 5.789755821228027, 1.027450680732727, 5.158840656280518, 2.939185619354248, 6.653097629547119]",2.7320178,13.232017,1,"[8.829203  5.4024982 4.6339974 6.388053  5.6888638 5.7723103 1.0821422
 5.1769423 2.9098382 6.604305 ]",,call his boss again
