,index,id,context,response_original,source,answer,value,scenario_text,merged_text,umap_dim_0,umap_dim_1,umap_dim_2,umap_dim_3,umap_dim_4,umap_dim_5,umap_dim_6,umap_dim_7,umap_dim_8,umap_dim_9,umap_embedding_list,umap_dim2_0,umap_dim2_1,cluster,centroid,distance_from_centroid,cluster_name
0,900,1,10,Sorry I cannot help you,decision,,,Cameron is filling up his car at a gas station on his way home from work when a woman approaches him to ask for a ride to a nearby city. The city is in the same direction as his house but it’s 10 miles further than he planned to go.,is filling up car at a gas station on way home from work when a woman approaches to ask for a ride to a nearby city . The city is in the same direction as house but ’ s 10 miles further than planned to go . : Sorry can not help,10.01036,2.2961965,6.356908,6.0259337,6.494052,6.4918933,3.8781984,4.435563,-1.0588361,4.470975,"[10.010359764099121, 2.296196460723877, 6.356907844543457, 6.025933742523193, 6.494051933288574, 6.491893291473389, 3.8781983852386475, 4.435563087463379, -1.0588361024856567, 4.470974922180176]",-2.6224716,-7.3765883,0,"[10.178799   2.3435662  6.5220027  6.2183075  6.536334   6.465752
  3.7819607  4.5941715 -1.0192032  4.575601 ]",0.3798504885705886,lock their doors
1,901,2,10,"If this woman approached me, I would offer to buy her a taxi.",decision,,,Cameron is filling up his car at a gas station on his way home from work when a woman approaches him to ask for a ride to a nearby city. The city is in the same direction as his house but it’s 10 miles further than he planned to go.,"is filling up car at a gas station on way home from work when a woman approaches to ask for a ride to a nearby city . The city is in the same direction as house but ’ s 10 miles further than planned to go . : If this woman approached , offer to buy a taxi .",10.050456,2.0740728,6.496411,5.4717374,6.4870415,6.3900623,3.9837313,3.6304266,-1.2298619,3.8907523,"[10.050456047058105, 2.07407283782959, 6.496410846710205, 5.471737384796143, 6.487041473388672, 6.39006233215332, 3.983731269836426, 3.6304266452789307, -1.229861855506897, 3.8907523155212402]",-1.1865158,-6.7918754,5,"[ 9.749261   2.1580944  6.6099505  5.7647023  6.7227387  6.3796854
  3.9406824  3.688757  -1.0443623  3.9293957]",0.5415881813636886,Give her information about possible public transportation and/or offer to pay for it.
2,902,3,10,Apologize to her and let her know that I don't give rides to strangers.,decision,,,Cameron is filling up his car at a gas station on his way home from work when a woman approaches him to ask for a ride to a nearby city. The city is in the same direction as his house but it’s 10 miles further than he planned to go.,is filling up car at a gas station on way home from work when a woman approaches to ask for a ride to a nearby city . The city is in the same direction as house but ’ s 10 miles further than planned to go . : Apologize to and let know that do n't give rides to strangers .,9.929513,2.4152706,6.8491864,7.1253986,7.4557915,6.073747,3.206103,5.9205627,-0.3140405,5.2488146,"[9.929512977600098, 2.4152705669403076, 6.849186420440674, 7.125398635864258, 7.455791473388672, 6.073747158050537, 3.2061030864715576, 5.920562744140625, -0.31404051184654236, 5.248814582824707]",-5.195823,-8.86181,8,"[10.224162    2.5883934   6.864581    6.815543    7.1953125   6.1255417
  3.396882    5.6637664  -0.49695608  5.220259  ]",0.6482156375302915,I would say that I have other things that I need to so and that I am sorry that I could not help. 
3,903,4,10,tell her to try someone else,decision,,,Cameron is filling up his car at a gas station on his way home from work when a woman approaches him to ask for a ride to a nearby city. The city is in the same direction as his house but it’s 10 miles further than he planned to go.,is filling up car at a gas station on way home from work when a woman approaches to ask for a ride to a nearby city . The city is in the same direction as house but ’ s 10 miles further than planned to go . : tell to try someone else,10.351847,2.2138555,6.6347594,6.612724,6.7848234,6.4259634,3.4821374,5.132512,-0.8194217,4.6519666,"[10.351846694946289, 2.213855504989624, 6.634759426116943, 6.6127238273620605, 6.784823417663574, 6.425963401794434, 3.482137441635132, 5.132512092590332, -0.8194217085838318, 4.651966571807861]",-3.222998,-8.485353,0,"[10.178799   2.3435662  6.5220027  6.2183075  6.536334   6.465752
  3.7819607  4.5941715 -1.0192032  4.575601 ]",0.8389444599463338,lock their doors
4,904,5,10,Apologize and say I can not give them a ride.,decision,,,Cameron is filling up his car at a gas station on his way home from work when a woman approaches him to ask for a ride to a nearby city. The city is in the same direction as his house but it’s 10 miles further than he planned to go.,is filling up car at a gas station on way home from work when a woman approaches to ask for a ride to a nearby city . The city is in the same direction as house but ’ s 10 miles further than planned to go . : Apologize and say can not give a ride .,9.98265,2.415949,6.845664,7.228079,7.3415565,6.075146,3.1545706,6.0428343,-0.45894614,5.338572,"[9.982649803161621, 2.4159491062164307, 6.845664024353027, 7.228078842163086, 7.341556549072266, 6.075146198272705, 3.1545705795288086, 6.042834281921387, -0.4589461386203766, 5.338572025299072]",-5.003537,-8.821462,3,"[10.498501    2.6846387   7.0030675   7.2254505   7.2896404   6.068024
  3.1202025   6.385644   -0.54313636  5.4186206 ]",0.7057057202800193,tell her no he is not going in that direction
5,905,6,10,Offer to call her a Lyft or with a few dollars.,decision,,,Cameron is filling up his car at a gas station on his way home from work when a woman approaches him to ask for a ride to a nearby city. The city is in the same direction as his house but it’s 10 miles further than he planned to go.,is filling up car at a gas station on way home from work when a woman approaches to ask for a ride to a nearby city . The city is in the same direction as house but ’ s 10 miles further than planned to go . : Offer to call a Lyft or with a few dollars .,9.770654,2.029632,6.7303414,5.7634654,6.7312474,6.4557686,3.9261425,3.4618914,-1.1896652,3.7483585,"[9.77065372467041, 2.029632091522217, 6.73034143447876, 5.763465404510498, 6.731247425079346, 6.455768585205078, 3.926142454147339, 3.4618914127349854, -1.1896651983261108, 3.7483584880828857]",-1.0216084,-6.6189494,5,"[ 9.749261   2.1580944  6.6099505  5.7647023  6.7227387  6.3796854
  3.9406824  3.688757  -1.0443623  3.9293957]",0.37799938770512254,Give her information about possible public transportation and/or offer to pay for it.
6,906,7,10,Tell her I am sorry but I cant give her a ride.,decision,,,Cameron is filling up his car at a gas station on his way home from work when a woman approaches him to ask for a ride to a nearby city. The city is in the same direction as his house but it’s 10 miles further than he planned to go.,is filling up car at a gas station on way home from work when a woman approaches to ask for a ride to a nearby city . The city is in the same direction as house but ’ s 10 miles further than planned to go . : Tell am sorry but cant give a ride .,10.103738,2.352097,6.800567,7.2114654,7.221147,6.1475377,3.1485744,6.024518,-0.5553788,5.233456,"[10.103737831115723, 2.3520970344543457, 6.800567150115967, 7.211465358734131, 7.221147060394287, 6.147537708282471, 3.1485743522644043, 6.024518013000488, -0.555378794670105, 5.233456134796143]",-4.697103,-8.8563385,8,"[10.224162    2.5883934   6.864581    6.815543    7.1953125   6.1255417
  3.396882    5.6637664  -0.49695608  5.220259  ]",0.6540085931383317,I would say that I have other things that I need to so and that I am sorry that I could not help. 
7,907,8,10,I would say I can't and leave unless I really had time to help,decision,,,Cameron is filling up his car at a gas station on his way home from work when a woman approaches him to ask for a ride to a nearby city. The city is in the same direction as his house but it’s 10 miles further than he planned to go.,is filling up car at a gas station on way home from work when a woman approaches to ask for a ride to a nearby city . The city is in the same direction as house but ’ s 10 miles further than planned to go . : say ca n't and leave unless really had time to help,10.455568,2.421429,6.836414,7.243617,7.011691,6.218007,3.1165648,5.99614,-0.6951628,5.2748003,"[10.455568313598633, 2.421428918838501, 6.836413860321045, 7.243617057800293, 7.011691093444824, 6.2180070877075195, 3.1165647506713867, 5.996140003204346, -0.6951627731323242, 5.2748003005981445]",-4.6240697,-8.945364,3,"[10.498501    2.6846387   7.0030675   7.2254505   7.2896404   6.068024
  3.1202025   6.385644   -0.54313636  5.4186206 ]",0.6280920695314862,tell her no he is not going in that direction
8,908,9,10,I would ask for gas money in return.,decision,,,Cameron is filling up his car at a gas station on his way home from work when a woman approaches him to ask for a ride to a nearby city. The city is in the same direction as his house but it’s 10 miles further than he planned to go.,is filling up car at a gas station on way home from work when a woman approaches to ask for a ride to a nearby city . The city is in the same direction as house but ’ s 10 miles further than planned to go . : ask for gas money in return .,9.112072,2.1298208,6.260155,5.7090406,7.11204,6.2142143,4.1591773,3.586469,-0.46994427,3.2839425,"[9.112071990966797, 2.1298208236694336, 6.260155200958252, 5.709040641784668, 7.112040042877197, 6.214214324951172, 4.159177303314209, 3.5864689350128174, -0.4699442684650421, 3.283942461013794]",-0.16784678,-5.5599704,9,"[ 8.936019    2.2461615   6.0954833   5.5999856   7.1401515   6.1811204
  4.2797623   3.4620671  -0.32382023  3.0012965 ]",0.46549180732427087,Cameron could give her some money for a taxi
9,909,10,10,I would say that I have other things that I need to so and that I am sorry that I could not help. ,decision,,,Cameron is filling up his car at a gas station on his way home from work when a woman approaches him to ask for a ride to a nearby city. The city is in the same direction as his house but it’s 10 miles further than he planned to go.,is filling up car at a gas station on way home from work when a woman approaches to ask for a ride to a nearby city . The city is in the same direction as house but ’ s 10 miles further than planned to go . : say that have other things that need to so and that am sorry that not help .,10.141747,2.4199347,6.7917056,7.0125375,7.0981264,6.111499,3.2853086,5.746816,-0.5779917,5.131105,"[10.14174747467041, 2.4199347496032715, 6.79170560836792, 7.012537479400635, 7.098126411437988, 6.111498832702637, 3.285308599472046, 5.746816158294678, -0.5779917240142822, 5.131104946136475]",-4.4511704,-8.723602,8,"[10.224162    2.5883934   6.864581    6.815543    7.1953125   6.1255417
  3.396882    5.6637664  -0.49695608  5.220259  ]",0.35041631336309,I would say that I have other things that I need to so and that I am sorry that I could not help. 
